Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
11	2846.6733	1500.7056	3900.261	-125.09853	3120.647	1596.5896	4262.264	-81.60836	1000.0	1000.0	55000	219.706	105.13515	378.6505	52.494278	-221.5036	19.898579	182.79402256011963
12	2060.7651	1690.8304	4212.5713	227.74806	3346.3508	1167.1163	4116.3945	506.66245	1000.0	1000.0	60000	240.28645	112.89759	409.1836	55.365555	-242.10585	22.626076	198.7581491470337
13	2416.6003	927.5034	3817.5837	1159.8031	2059.3835	1272.5979	3668.3484	333.53403	1000.0	1000.0	65000	257.05835	120.591965	428.81113	58.780327	-258.9199	25.195038	214.83560991287231
14	3528.8386	332.14102	3927.5564	3094.7905	4026.7234	146.02191	4296.9434	3840.2966	1000.0	1000.0	70000	277.46143	124.38036	451.07574	57.10377	-279.31375	26.949007	231.6345512866974
15	2635.7307	1572.209	4016.718	364.8863	2543.137	1585.8608	4521.5635	228.11858	1000.0	1000.0	75000	295.43372	127.18007	463.92944	65.62908	-297.28833	27.786547	248.84132957458496
16	3480.2495	670.8641	4115.0967	2324.1921	3525.5776	413.67072	4361.6357	2695.3596	1000.0	1000.0	80000	307.8089	130.35046	476.37784	66.41949	-309.63574	28.387897	266.6696684360504
17	4228.759	145.25082	4383.9756	3988.6455	3816.2065	867.2391	4710.393	1625.1499	1000.0	1000.0	85000	324.64313	131.2804	489.44943	62.455093	-326.46564	28.812431	284.0647978782654
18	3895.4192	466.48486	4363.3735	3253.776	4399.5835	248.17424	4789.4854	4058.8076	1000.0	1000.0	90000	339.53885	131.56227	505.93506	69.085236	-341.40405	30.117476	300.68834257125854
19	3920.1296	351.74567	4370.002	3486.5066	3825.059	370.8568	4191.4395	2907.734	1000.0	1000.0	95000	354.8763	129.55641	517.3007	75.40754	-356.77002	28.552254	317.329261302948
20	3535.5579	370.9742	4266.134	3252.516	4664.665	441.1226	5066.876	3448.7986	1000.0	1000.0	100000	369.2383	125.283195	534.24585	96.55989	-371.1839	28.446587	334.5711393356323
21	3724.1895	765.26056	4549.9565	2631.976	4615.097	167.00714	4845.154	4380.61	1000.0	1000.0	105000	382.57318	120.735886	543.31366	116.766235	-384.5299	27.706263	351.76605343818665
22	4100.699	500.7575	4502.88	3236.063	4474.551	226.6053	4697.4995	3973.909	1000.0	1000.0	110000	394.698	116.70596	557.70557	138.27924	-396.62796	26.618818	369.09353733062744
23	4329.7554	443.2236	4764.546	3567.2307	4567.9346	209.16885	4891.8037	4100.03	1000.0	1000.0	115000	406.00775	113.48919	560.36	168.82724	-407.94324	24.792528	386.39765763282776
24	4382.5264	237.67471	4654.466	4006.6667	4794.1973	383.43942	5116.7017	3700.4407	1000.0	1000.0	120000	415.3869	111.98372	566.8394	182.4245	-417.2541	23.58849	403.4802691936493
25	4689.924	180.45183	5012.864	4512.575	4847.4893	351.9067	5163.145	4020.1104	1000.0	1000.0	125000	424.2334	111.523796	571.2258	183.66714	-426.09326	22.66046	420.87868881225586
26	4847.824	189.23837	5201.346	4689.798	4766.289	187.67986	5023.3325	4429.094	1000.0	1000.0	130000	432.7688	112.05994	578.7991	185.85277	-434.6402	22.946184	437.95368552207947
27	4753.5757	289.87152	5070.6143	4261.9897	4341.7236	835.39105	4851.877	1870.9742	1000.0	1000.0	135000	442.22803	112.30079	588.1683	188.34615	-444.0686	22.416386	454.9429597854614
28	4885.495	191.09113	5108.97	4665.411	4940.591	323.3775	5287.8228	4098.661	1000.0	1000.0	140000	450.16022	112.956406	589.9329	178.82613	-452.0022	23.481653	471.9291772842407
29	4903.224	300.6673	5229.221	4428.5923	5371.2417	109.4835	5556.9346	5231.956	1000.0	1000.0	145000	457.4298	113.01784	598.33673	184.69234	-459.24246	23.869123	489.8452603816986
30	4830.537	140.44417	4983.819	4651.7104	5211.3804	344.1698	5451.5127	4229.043	1000.0	1000.0	150000	464.16895	113.38677	603.75214	185.80472	-465.9957	24.360594	506.8081443309784
31	5003.415	268.5326	5359.9653	4693.712	5263.909	230.75583	5502.9287	4646.327	1000.0	1000.0	155000	471.6531	113.46738	607.85187	189.9032	-473.4703	23.98235	523.8063876628876
32	4355.432	1738.207	5447.2397	896.64215	5061.7236	365.3494	5610.3125	4418.763	1000.0	1000.0	160000	478.0148	113.879234	610.9862	188.76593	-479.826	23.962568	540.5890212059021
33	5166.994	274.00003	5422.6636	4685.101	5431.2417	130.69081	5689.43	5173.791	1000.0	1000.0	165000	483.04074	115.722374	617.25793	183.18771	-484.8366	24.187288	557.6739430427551
34	5142.374	126.401924	5295.468	5008.817	5188.54	244.33282	5616.4165	4839.5864	1000.0	1000.0	170000	489.1081	117.4454	620.09656	174.59747	-490.9054	24.88203	575.0895841121674
35	4813.293	328.11838	5089.796	4175.7017	5578.7075	142.0237	5831.735	5307.671	1000.0	1000.0	175000	494.91476	118.50085	628.19183	170.38373	-496.7039	24.655947	592.2930827140808
36	5282.4766	196.34148	5501.183	5018.8135	5340.2793	99.82534	5492.867	5195.4263	1000.0	1000.0	180000	500.384	119.18795	630.1159	174.05573	-502.15265	25.302578	609.5233113765717
37	5115.05	141.82816	5253.984	4897.8135	5544.4736	330.81696	5731.8022	4606.1885	1000.0	1000.0	185000	505.7854	119.707794	636.41876	169.67218	-507.53925	25.798532	626.5870690345764
38	5061.58	181.6203	5276.097	4727.6777	5362.849	195.90518	5626.5977	5090.9004	1000.0	1000.0	190000	510.6835	120.34108	641.366	172.02818	-512.4462	25.33141	643.8494446277618
39	5261.8267	30.45557	5292.912	5206.7793	5419.125	102.37821	5570.6436	5233.194	1000.0	1000.0	195000	515.97455	119.573975	643.54065	173.76387	-517.7372	25.45886	660.7598206996918
40	5109.0986	33.65994	5159.1216	5057.11	5496.9565	204.73053	5789.5513	5074.1523	1000.0	1000.0	200000	521.16486	118.82651	648.12445	176.92668	-522.91437	24.916363	678.0843238830566
41	5231.573	84.62046	5326.7617	5114.874	5379.786	193.20087	5666.485	5121.752	1000.0	1000.0	205000	525.76447	118.45036	648.0081	177.01282	-527.52167	24.7906	695.0337138175964
42	5244.166	143.57324	5443.453	5077.879	5175.169	643.9606	5731.696	3343.632	1000.0	1000.0	210000	529.66125	118.4196	650.5116	181.93997	-531.3992	25.425472	712.0602698326111
43	5310.5044	177.81474	5480.6357	4980.5835	5420.2295	203.29185	5659.431	5084.9937	1000.0	1000.0	215000	534.3773	117.889114	654.6769	174.29478	-536.1208	24.920412	729.1930687427521
44	5396.448	115.59374	5535.9595	5186.7935	5270.542	722.6996	5751.907	3154.307	1000.0	1000.0	220000	538.8287	117.55057	661.71436	179.68483	-540.5916	24.200443	746.359620809555
45	5405.1836	130.89586	5585.3223	5225.0386	4716.506	1766.6677	5715.151	682.49066	1000.0	1000.0	225000	543.5153	116.77597	661.469	177.99228	-545.28	24.09911	763.8264000415802
46	5386.2173	184.97855	5633.977	5076.1934	5814.9033	174.39188	5975.0103	5502.4287	1000.0	1000.0	230000	547.60974	115.609825	663.46515	187.98912	-549.36957	23.86823	781.0278639793396
47	5478.786	90.89826	5637.558	5379.3633	5730.4287	56.815586	5829.6323	5655.8315	1000.0	1000.0	235000	551.68854	114.43796	666.1691	194.52493	-553.4261	23.62702	798.464581489563
48	5533.5596	130.03679	5707.765	5313.642	5825.9995	95.20479	5970.2036	5674.9336	1000.0	1000.0	240000	555.1576	113.55564	666.07214	198.53543	-556.88574	23.37637	815.3801155090332
49	5363.113	211.93884	5604.8906	5076.8247	5627.098	142.07985	5750.182	5232.9795	1000.0	1000.0	245000	558.8982	112.35543	668.22076	201.07404	-560.626	22.86522	832.2729814052582
