Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
32	4272.5923	154.93015	4424.2046	4055.7178	4612.178	125.97426	4807.7363	4404.8623	1000.0	1000.0	160000	404.5806	99.51172	508.51984	126.49449	-406.12695	14.778884	780.2122530937195
33	4412.7495	154.45175	4620.199	4220.3916	4406.446	265.7756	4741.2524	3750.4912	1000.0	1000.0	165000	410.27466	99.061386	512.88245	131.09496	-411.8144	14.554866	804.5790040493011
34	4143.284	413.1992	4519.363	3349.609	4709.637	166.1506	4918.7065	4306.1226	1000.0	1000.0	170000	415.33057	98.53141	516.80383	135.11101	-416.8617	14.333044	827.0940790176392
35	4531.6577	115.45455	4726.9033	4423.434	4661.397	71.62058	4807.5923	4562.1685	1000.0	1000.0	175000	419.74496	98.471634	519.1158	138.26697	-421.24524	14.333022	850.0917320251465
36	4385.948	126.13181	4540.2705	4178.423	4656.3076	135.80519	4854.1577	4381.519	1000.0	1000.0	180000	424.07913	98.75031	527.91455	130.85805	-425.5752	14.24085	872.4007711410522
37	4531.9917	155.66791	4776.2188	4293.1494	4759.838	140.77321	4929.4614	4383.83	1000.0	1000.0	185000	428.4363	98.827156	534.67737	124.2603	-429.9321	14.441708	900.4168970584869
38	4436.969	229.0477	4823.0425	4201.5684	4520.5635	159.8654	4702.867	4174.418	1000.0	1000.0	190000	432.7996	98.65134	535.73126	131.4273	-434.3023	14.348139	924.9410190582275
39	3605.573	1641.7189	4582.18	333.01517	4683.452	65.77124	4773.5044	4580.646	1000.0	1000.0	195000	435.9471	99.612915	537.6559	135.73228	-437.4337	14.448612	951.1727831363678
40	4560.2607	80.716644	4674.973	4451.6665	4672.989	74.41277	4791.9995	4592.3037	1000.0	1000.0	200000	439.2962	101.04147	539.1709	130.11201	-440.7535	14.465481	975.3548221588135
41	4720.7397	122.47443	4827.8667	4539.287	4872.745	187.48164	5083.4395	4383.2573	1000.0	1000.0	205000	442.59662	101.79795	542.19116	123.932045	-444.0405	13.845919	998.1505310535431
42	4655.88	56.922066	4744.138	4565.2476	4701.666	167.21509	5099.7363	4467.263	1000.0	1000.0	210000	446.05853	102.84608	546.3072	116.437225	-447.5114	14.181242	1021.1169390678406
43	4469.31	136.07846	4634.8384	4281.4414	4227.019	243.96588	4473.0684	3757.181	1000.0	1000.0	215000	449.23077	103.33748	547.20734	116.81628	-450.6711	14.008843	1049.7923429012299
44	4484.7065	119.97816	4658.4604	4287.1597	4646.2915	151.49068	4837.803	4291.033	1000.0	1000.0	220000	452.68307	102.96371	548.2087	111.82902	-454.13016	13.908015	1071.8690931797028
45	4656.452	134.15056	4868.6445	4490.6772	4669.0195	75.82681	4751.2734	4515.0083	1000.0	1000.0	225000	455.61984	102.80179	549.9188	118.43615	-457.054	13.725725	1095.7848501205444
46	4664.7817	167.64844	4895.638	4441.2734	4820.464	85.471504	4952.296	4632.805	1000.0	1000.0	230000	458.5194	102.5317	553.5404	109.05825	-459.9358	13.579233	1118.6290888786316
47	4682.577	125.77055	4854.6465	4487.782	4597.767	113.49425	4793.6016	4468.0146	1000.0	1000.0	235000	461.31747	102.55771	556.82587	114.71245	-462.73184	13.178928	1141.9425630569458
48	4739.9004	62.321503	4810.4707	4633.7324	5005.0312	136.76575	5258.2456	4714.5435	1000.0	1000.0	240000	463.97693	102.46129	556.23566	114.03472	-465.3853	13.491654	1165.3827681541443
49	4681.384	173.33237	4883.918	4435.5044	4961.0747	120.788246	5091.1514	4673.8955	1000.0	1000.0	245000	467.12576	101.42179	559.0122	108.098625	-468.5368	13.336475	1187.2896130084991
50	4829.5596	170.07986	5109.004	4589.8105	4781.347	216.97475	5041.4287	4242.1772	1000.0	1000.0	250000	469.7137	101.40883	561.7995	108.04879	-471.12305	13.209439	1210.4963319301605
51	4662.0923	190.38712	4914.925	4337.51	4918.1187	66.217476	5031.842	4808.3687	1000.0	1000.0	255000	472.55365	100.66582	562.8807	119.63794	-473.94806	12.886658	1236.1163382530212
52	4766.3594	105.47249	4970.679	4667.9795	5032.1055	160.52707	5280.934	4682.6387	1000.0	1000.0	260000	475.16574	100.45768	567.2612	104.52971	-476.5489	13.117293	1259.4838089942932
53	4790.442	188.47224	5006.346	4446.5337	5086.69	110.11305	5269.87	4870.999	1000.0	1000.0	265000	477.6967	100.196884	565.07904	117.923515	-479.0895	12.790917	1282.8977310657501
54	4943.876	117.213326	5096.978	4809.009	5037.876	128.6732	5355.467	4866.258	1000.0	1000.0	270000	480.2615	100.17728	565.6117	114.14905	-481.62204	12.712854	1305.0627019405365
55	4956.531	137.34586	5123.3716	4728.514	5166.4155	60.4569	5290.803	5070.946	1000.0	1000.0	275000	482.59885	100.21085	567.67487	112.60832	-483.9723	12.861828	1328.4179339408875
56	4938.7925	158.62943	5116.505	4712.276	4971.7046	157.4678	5217.1763	4629.803	1000.0	1000.0	280000	485.4992	100.27601	570.8774	118.98575	-486.896	12.754586	1356.600683927536
57	4677.659	235.29356	4993.8257	4390.894	5255.0195	78.09651	5385.8774	5134.133	1000.0	1000.0	285000	488.70276	99.88376	571.6353	106.41871	-490.0901	12.72552	1379.533045053482
58	4943.9326	129.77238	5161.716	4820.742	4741.1196	1077.4042	5241.4487	1529.3171	1000.0	1000.0	290000	491.33264	99.60252	576.6054	119.92429	-492.7252	12.778564	1403.145015001297
59	4980.405	36.10997	5012.6294	4912.292	5225.895	80.46567	5320.946	5085.5503	1000.0	1000.0	295000	494.11096	99.16956	578.5716	118.90498	-495.49606	12.690764	1425.3211061954498
60	5003.045	155.1019	5234.2163	4826.6567	5225.184	70.68581	5317.6064	5078.07	1000.0	1000.0	300000	496.59967	98.731514	578.79675	127.81718	-497.9956	12.886384	1448.7916400432587
61	5119.996	128.29765	5238.114	4921.725	5478.5923	74.878914	5568.866	5355.791	1000.0	1000.0	305000	499.3509	99.01589	581.0125	129.63335	-500.7503	12.917269	1471.766674041748
62	5238.189	81.703766	5351.706	5132.985	4914.1304	971.9837	5366.518	2005.4688	1000.0	1000.0	310000	502.4313	98.50389	587.7601	123.92065	-503.8483	12.780202	1494.5196540355682
63	5126.291	206.76656	5384.4277	4799.354	5319.6885	76.915596	5490.8	5235.7183	1000.0	1000.0	315000	505.72687	98.46251	593.01495	125.37022	-507.15085	12.694872	1519.6472990512848
64	4471.8335	1390.0585	5273.6616	1698.4725	4796.75	1265.2554	5559.692	1374.6721	1000.0	1000.0	320000	508.44666	99.31378	593.9054	120.068214	-509.874	12.867535	1545.894257068634
