Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-289.02948	85.73402	-164.50746	-385.11563	-594.65936	1.0017228	-593.44336	-596.6009	1000.0	1000.0	5000	6.8657737	7.9816227	44.167233	-15.51298	-8.176613	0.8364414	168.46148443222046
2	-287.91513	76.47328	-164.22417	-351.32742	-517.5789	1.7260427	-514.1524	-520.4458	1000.0	1000.0	10000	57.045727	27.4104	167.8477	2.393412	-61.022026	2.156117	340.7152180671692
3	-239.76355	124.8654	-131.17026	-477.12997	-199.2559	35.114655	-154.35791	-282.26443	1000.0	1000.0	15000	118.20288	32.15902	238.02779	47.51576	-121.43794	3.12796	537.0027606487274
4	-13.968839	129.59145	184.57672	-201.27026	55.685658	67.5853	126.63473	-93.15294	1000.0	1000.0	20000	157.78795	44.02808	288.63513	64.93699	-161.39767	3.5468478	732.1071939468384
5	326.07318	301.67325	699.06885	-88.3789	740.5604	56.546707	809.11176	636.4327	1000.0	1000.0	25000	193.28867	49.811638	313.62897	73.039665	-197.04578	3.6252224	926.9368121623993
6	635.01556	462.50977	1146.8344	56.059177	290.97168	329.89227	928.06396	-81.50607	1000.0	1000.0	30000	240.33977	57.625053	412.82996	100.422455	-244.66904	4.494079	1122.3045451641083
7	522.0908	399.38437	897.921	-50.07396	715.0952	333.7411	1039.9905	64.53744	1000.0	1000.0	35000	280.0026	65.880615	453.5609	156.54344	-283.98672	5.0664477	1317.6015357971191
8	996.79755	54.605896	1058.403	910.21924	997.4167	245.8061	1253.0026	353.61847	1000.0	1000.0	40000	306.49222	72.33658	492.17435	179.14192	-310.265	5.28471	1512.806229352951
9	1313.6534	156.59451	1542.1454	1125.2906	1181.7784	422.0895	1557.7787	269.84042	1000.0	1000.0	45000	337.34076	93.47625	581.54785	193.59962	-341.89615	6.5652475	1708.450210571289
10	1230.9811	118.06843	1389.4236	1023.18976	940.2363	134.83269	1180.8568	673.78595	1000.0	1000.0	50000	373.68988	116.527245	613.43	206.70631	-378.22092	7.4037576	1903.436993598938
11	564.7134	422.54474	1070.6119	67.59895	1195.5242	307.38052	1526.528	406.46906	1000.0	1000.0	55000	399.1333	128.25452	673.2254	229.5151	-403.39804	7.906192	2098.3629941940308
