Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-303.6753	40.46589	-255.91655	-376.50446	-432.89478	44.799793	-329.70605	-493.86322	1000.0	1000.0	5000	11.571365	12.586473	77.13478	-5.0655622	-13.646239	0.7400259	55.97036790847778
2	-231.92297	52.75888	-169.88217	-300.8761	-275.0352	6.736744	-259.4245	-280.7164	1000.0	1000.0	10000	98.28287	55.581238	254.06697	3.3381503	-104.637535	6.493482	112.4278256893158
3	203.90132	433.89917	770.3889	-276.15607	-143.12228	143.76396	153.29402	-296.85498	1000.0	1000.0	15000	190.47028	46.6513	340.74582	69.53471	-194.8293	9.5304985	174.03587365150452
4	-18.340057	143.16197	125.08991	-191.05223	-0.20099255	0.7540758	0.9875893	-1.5350943	1000.0	1000.0	20000	362.91965	296.3742	1236.5978	55.40003	-381.6123	37.062775	235.69847536087036
5	-58.412117	36.65149	-21.495981	-106.54827	452.712	13.561792	470.54712	432.36276	1000.0	1000.0	25000	864.7904	859.9476	2535.1687	-19.835691	-896.3173	105.8952	297.35231351852417
6	180.03275	139.67047	362.52203	-40.656925	-86.15203	11.116511	-67.28213	-105.9258	1000.0	1000.0	30000	1407.9867	1453.5502	3668.135	-65.24418	-1442.6304	162.58269	358.8865256309509
7	40.333416	45.894955	108.51715	-8.762926	-0.1725369	0.6847494	0.7333509	-1.4408959	1000.0	1000.0	35000	2013.8684	2123.093	5215.443	-118.57106	-2062.4463	333.0949	420.5026183128357
8	-15.357776	9.69109	-4.0649533	-29.713833	0.019705195	0.5483178	1.1702639	-0.7817676	1000.0	1000.0	40000	2808.4626	2977.9607	7319.3486	-148.66025	-2875.4585	441.6196	481.87741136550903
9	-193.44882	158.47014	-5.6145573	-391.14972	-410.3379	24.117247	-361.2972	-445.1608	1000.0	1000.0	45000	3846.8948	4041.211	9537.367	-154.09512	-3925.6416	698.8261	544.1231446266174
10	-355.4118	130.95686	-143.87555	-505.7812	-195.33495	37.656124	-139.10718	-238.3888	1000.0	1000.0	50000	4918.4614	5122.1196	11631.221	-151.58194	-5009.011	1058.467	605.6073606014252
11	28.591787	147.77621	263.37985	-200.65564	41.315662	133.42567	242.97934	-225.61734	1000.0	1000.0	55000	5720.0576	5862.8643	13072.576	-139.79794	-5806.3657	1375.8315	667.0735471248627
12	-48.64749	142.17238	204.60065	-215.17596	-18.181192	158.172	212.42001	-284.15262	1000.0	1000.0	60000	6456.5605	6603.2324	16245.224	-155.64677	-6554.8022	1577.997	728.5858111381531
13	-143.14474	169.40271	64.03596	-355.8496	-45.85354	95.03226	95.916725	-189.79881	1000.0	1000.0	65000	7337.7515	7486.568	17622.518	-68.820564	-7446.632	1710.3102	789.9677536487579
14	-205.27231	240.18066	17.803802	-666.5198	109.28098	123.22479	389.438	-62.226326	1000.0	1000.0	70000	8280.1455	8423.264	19646.094	-64.62664	-8400.383	1663.9052	851.6080107688904
15	-378.52435	399.32904	-21.39661	-949.4962	-650.0189	143.95952	-470.501	-886.3265	1000.0	1000.0	75000	9130.132	9262.54	21586.346	-64.0335	-9251.152	1540.8221	913.0476276874542
16	-1090.5806	175.25845	-853.31683	-1329.9468	-691.7245	201.84511	-379.2564	-1089.5372	1000.0	1000.0	80000	9777.407	9893.764	22498.834	-70.84848	-9897.98	1456.2522	974.6020498275757
17	-908.2658	161.88428	-689.81244	-1102.5706	-1306.156	284.5608	-721.79407	-1660.701	1000.0	1000.0	85000	10373.19	10477.69	24508.164	-79.12643	-10503.06	1522.2891	1036.424474477768
18	-690.6059	327.0443	-199.92401	-1119.9512	-670.5551	284.34253	-246.21664	-1087.9032	1000.0	1000.0	90000	11091.728	11188.254	27580.893	-84.85951	-11235.453	1636.9294	1097.7718017101288
