Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
141	4855.015	1104.7928	5505.974	2649.1338	7750.3384	1734.2279	8688.235	2590.5764	1000.0	1000.0	705000	775.43536	76.69615	885.50024	327.15317	-778.4553	23.637985	353.08035	7.5392413	363.03995	343.9256	385.03677	7.448254	395.10428	377.28302	479.6997	8.542491	494.89386	468.53818	506.1796	7.026165	518.2021	496.3948	18048.403736829758
142	5615.646	75.07464	5703.0264	5484.035	8243.924	506.27762	8784.77	7182.2075	1000.0	1000.0	710000	776.93024	75.5949	887.9274	341.66504	-779.7729	23.603304	349.33575	5.6221867	357.43634	339.94357	380.8273	5.186949	388.94168	372.57678	478.82715	5.9788847	485.13846	468.53183	504.35278	5.498494	510.30472	494.6897	18178.79126739502
143	5702.4805	239.74013	6094.413	5389.427	8244.319	169.92278	8479.726	7944.6333	1000.0	1000.0	715000	779.2126	72.17835	888.07117	364.9456	-782.3367	25.215183	352.72626	5.4966826	360.24844	343.5231	383.40198	4.948378	390.85135	375.468	484.24472	6.2973986	490.0085	473.42664	508.9384	5.4629884	514.959	499.4113	18309.19592833519
144	5574.4707	208.03033	5857.537	5337.365	8606.144	113.10523	8766.532	8464.082	1000.0	1000.0	720000	781.74194	67.25802	889.9847	397.65555	-784.63666	23.635069	358.69272	6.019233	366.687	348.1303	388.3225	4.711037	394.4658	379.97168	491.81952	8.946072	503.81073	476.67624	515.5974	7.41802	525.2889	502.96277	18439.92608833313
145	5608.818	226.81674	6018.022	5367.9395	8360.648	337.1518	8830.027	7552.3506	1000.0	1000.0	725000	782.89557	68.74436	890.8507	410.68445	-785.916	22.757872	360.83017	7.065667	368.34314	351.55	391.00696	5.841852	396.9088	383.44043	491.44653	9.273864	502.08325	478.8491	515.93274	8.141685	525.1725	504.78735	18571.638069868088
146	5779.2715	365.43054	6196.7217	5152.383	8023.8594	826.1806	8729.28	5774.1626	1000.0	1000.0	730000	784.0012	69.42055	891.17126	403.55615	-786.8919	22.50656	349.49844	7.1635528	358.3773	339.41556	380.76523	6.2136617	387.96826	371.8566	480.1975	8.698429	492.74142	468.73895	505.43253	7.446024	515.927	495.6819	18700.95323395729
147	5580.988	167.2333	5760.405	5290.8213	8024.861	160.1622	8357.742	7801.2163	1000.0	1000.0	735000	784.89343	71.560005	891.73785	395.54205	-787.77	23.716278	353.9125	9.935094	361.8196	334.96274	384.41205	8.736129	391.4462	367.7604	485.62857	11.085092	494.4412	464.42062	510.08466	9.975135	518.2395	491.13663	18831.381447792053
148	5707.496	175.32707	5942.3877	5542.9927	7512.676	2276.9895	8745.483	798.83295	1000.0	1000.0	740000	787.0429	70.24138	896.99615	397.9335	-790.12103	23.091137	350.6182	6.8863697	359.88583	339.61032	382.17722	6.0100923	390.10007	372.78256	479.7177	7.7989717	490.53177	466.74396	505.40585	6.999617	515.0691	493.82867	18962.6354701519
149	5625.5557	200.37003	5917.0356	5329.398	7617.966	2030.5974	8942.763	1626.679	1000.0	1000.0	745000	787.47064	74.797646	903.0085	380.7357	-790.3044	23.7618	357.86328	7.619971	368.7486	345.53308	387.92084	6.748624	396.78802	376.41214	489.7176	8.7489395	504.38193	478.38657	513.9034	7.7009974	526.5522	503.3655	19092.563517808914
150	5774.0376	266.76907	6077.4624	5389.5103	8430.152	177.95078	8618.412	7948.632	1000.0	1000.0	750000	789.8309	71.53761	903.5635	369.49503	-793.0672	27.796894	358.24457	11.97265	371.56433	339.73132	388.23596	10.711287	400.34662	371.7924	490.4816	12.437217	503.41705	470.87747	514.5831	11.062065	526.28986	497.14893	19223.365968704224
151	5733.763	241.58974	6064.409	5311.083	8054.2393	290.99228	8413.743	7326.575	1000.0	1000.0	755000	792.4836	66.963	902.54767	382.8007	-795.5823	24.02628	361.68915	5.9422326	370.6815	354.72818	391.27518	5.113237	398.84216	384.99783	494.0328	7.093686	505.34198	487.03494	517.70526	6.367146	527.7496	511.24918	19354.08122730255
152	5611.071	133.0945	5744.2046	5398.1436	8393.201	318.2733	8715.881	7584.413	1000.0	1000.0	760000	792.60736	71.91081	907.0841	396.85428	-795.451	23.595852	367.44897	9.787171	377.52078	350.59082	396.4754	8.329683	404.52768	382.18555	500.10464	11.927296	514.34717	479.6359	523.43274	10.414093	535.34796	505.43613	19484.787075042725
153	5778.562	224.98183	6026.007	5415.5186	8096.426	1093.7059	8608.971	4831.672	1000.0	1000.0	765000	793.14764	76.57673	908.7035	363.4314	-796.1929	23.79822	360.91113	10.197495	378.2669	346.52228	391.3299	8.952683	406.95596	379.26694	490.91788	11.398085	508.41354	472.68848	515.7465	10.236217	532.0156	500.0198	19614.981382608414
154	5809.8936	252.64113	6061.9585	5439.538	8324.805	436.4614	8815.625	7391.823	1000.0	1000.0	770000	794.719	76.288574	914.0645	361.66074	-797.7724	24.564684	357.8994	3.1065784	361.8761	352.56964	388.36218	2.5046303	391.3339	383.89145	488.3913	4.4934816	495.16776	481.8248	513.39056	3.8332946	519.0689	507.73947	19745.997221946716
155	5534.2627	172.82991	5821.6406	5300.2817	8244.847	154.36205	8443.6875	7908.6514	1000.0	1000.0	775000	796.4587	75.58739	912.3566	352.65637	-799.32153	25.59505	356.58542	8.275512	372.1777	348.34354	386.8472	7.5915227	401.17215	378.8879	488.37354	8.362932	503.5985	479.58362	512.8731	7.6771064	527.05896	505.38974	19877.216661691666
156	5786.5166	287.55597	6060.119	5230.801	7954.243	287.4593	8391.282	7345.5967	1000.0	1000.0	780000	797.4608	77.518196	910.9654	349.1798	-800.3557	25.202242	357.73743	5.1356387	364.96298	349.76132	387.6317	4.6187997	394.38458	380.15536	490.5274	5.7313623	497.16428	483.65598	514.8043	4.946843	520.94446	508.66568	20007.297240018845
157	5664.606	150.4593	5859.693	5450.666	7612.1772	1332.662	8313.996	3641.8464	1000.0	1000.0	785000	799.2393	75.9966	915.04584	305.28088	-802.1702	26.01257	362.51096	7.366511	369.77557	349.1856	392.29684	6.747062	398.87598	379.9492	493.88507	7.277436	501.30994	481.4376	518.16705	6.785011	525.21387	506.26135	20138.040025234222
158	5693.4243	285.70624	5978.1035	5283.4463	8767.735	196.39268	8940.6045	8414.72	1000.0	1000.0	790000	800.09436	77.595406	916.43024	355.2978	-803.0498	25.5078	358.34518	12.884272	380.11832	341.14194	389.12857	11.470716	408.1694	373.2476	487.91034	13.651197	511.96677	471.70673	513.1295	12.404283	534.6406	497.7131	20269.34730243683
159	6092.7656	142.49005	6308.7197	5896.887	8674.047	153.4248	8946.8955	8448.265	1000.0	1000.0	795000	801.72375	74.76896	930.7742	358.65625	-804.74225	26.962963	357.3225	3.4441602	362.99152	352.7787	387.5161	2.9449003	392.34613	383.45508	488.95966	4.257321	496.06763	483.76758	513.5809	3.8143392	519.95746	508.9977	20399.086871623993
160	5838.1187	220.40683	6178.52	5506.2764	8760.816	137.49237	8912.541	8410.531	1000.0	1000.0	800000	802.99896	75.24624	919.00806	368.61786	-806.1582	25.0004	358.00952	2.4040165	361.44553	354.85016	388.28864	2.648533	392.27548	384.8472	489.14615	1.23429	491.11484	487.72476	513.9789	1.2797915	515.48065	512.4011	20530.55520272255
161	5948.595	148.71971	6109.1235	5712.786	5816.964	2299.0393	8085.027	1118.2046	1000.0	1000.0	805000	804.0117	77.403206	927.7206	345.68277	-807.1229	25.601086	353.35638	3.1603606	357.1667	348.7705	384.1968	2.5443108	386.9838	380.5479	483.85773	4.4402213	490.3192	477.23044	508.93604	3.7325385	514.3131	503.65924	20660.509236097336
162	5765.612	135.42839	5917.1396	5593.1763	8542.4795	168.71161	8832.968	8279.839	1000.0	1000.0	810000	805.4149	76.99183	929.17004	345.8692	-808.62445	28.650698	356.97128	7.0516415	365.22	347.3578	387.9841	5.659578	394.40564	380.64484	486.0979	9.841228	498.01508	471.8222	511.48468	8.330755	521.4296	499.65274	20790.451322078705
163	5829.9663	317.81763	6166.2246	5231.962	8719.399	257.98734	9114.048	8200.092	1000.0	1000.0	815000	808.60486	69.65924	925.1307	373.07263	-811.5964	26.880894	356.67844	7.5895166	365.10226	342.5886	386.72577	6.579695	393.62125	374.2629	489.17172	9.086826	500.17752	473.98605	513.35284	7.9048066	522.54047	499.4571	20921.553174972534
164	5779.1157	70.20589	5862.0684	5690.561	8712.333	155.78375	8915.697	8370.931	1000.0	1000.0	820000	809.76605	70.34409	929.5528	356.18466	-812.8218	25.0591	358.31256	9.032275	368.59134	345.7748	389.04443	7.62647	397.65878	378.60995	487.9875	11.062211	500.55585	472.06174	513.22394	9.635442	524.32306	499.54672	21052.47372698784
165	5859.61	303.18494	6177.815	5359.8154	8646.709	373.1125	9020.481	7719.1396	1000.0	1000.0	825000	810.54443	73.70969	927.2506	331.8044	-813.6213	25.4194	361.40298	5.6132927	365.22498	350.3215	391.80392	5.1852636	395.2593	381.6066	491.1813	5.366416	494.66302	480.54364	516.23596	4.8626533	519.61633	506.61426	21184.54416489601
166	6083.693	191.17766	6307.2583	5824.4155	8712.565	225.20877	8985.984	8208.234	1000.0	1000.0	830000	812.1502	73.16736	935.59375	325.91333	-815.1151	25.665585	356.08966	7.2689924	368.1817	348.3465	387.06647	6.362205	397.5896	380.23254	485.3667	8.305652	498.9251	476.5622	510.95605	7.350466	523.0527	503.10916	21314.468092679977
167	5841.9946	247.66348	6060.4053	5484.141	9047.688	315.8236	9554.48	8244.977	1000.0	1000.0	835000	813.7797	74.836624	940.0309	358.41635	-816.9114	25.222713	367.30328	7.3461485	379.32367	358.5236	396.94806	6.1240187	406.7237	389.26416	497.7959	9.269959	513.68713	488.18756	522.4631	8.022391	535.9357	513.77423	21444.057472467422
168	6024.733	242.13585	6234.3896	5557.0166	7507.2383	2013.6345	8802.514	3311.9246	1000.0	1000.0	840000	816.0331	73.45012	938.7424	341.14398	-819.06934	25.33858	363.7523	3.5565877	368.48706	358.85535	393.82608	2.8865387	397.5165	389.3702	493.91772	5.1719522	501.02887	488.0814	518.6683	4.5118046	524.954	513.96783	21575.180542230606
169	6069.7437	279.8205	6442.939	5587.3916	8716.792	244.42921	9080.62	8262.422	1000.0	1000.0	845000	817.13293	77.912704	941.3899	327.18527	-820.2128	25.528662	368.2679	8.526582	377.93597	357.00482	397.43216	7.4762797	406.45154	387.67148	499.95508	9.644191	508.86652	487.04596	523.83545	8.530511	532.015	512.4347	21705.07513475418
170	6013.024	116.827286	6180.968	5857.8945	9077.792	157.68463	9371.193	8909.725	1000.0	1000.0	850000	818.71783	79.452835	940.33563	304.39044	-821.8707	25.399488	356.63226	6.906561	365.66278	348.2425	387.40668	5.6462126	394.69794	380.5236	486.59683	9.16805	498.8878	475.50046	512.2193	7.884523	522.74335	502.74677	21835.48165535927
171	6161.6367	281.69757	6651.255	5805.1094	8659.428	1282.5903	9341.045	4832.1465	1000.0	1000.0	855000	820.9286	77.88854	944.16156	304.7769	-824.07306	26.18919	363.04083	10.017419	378.4938	349.50488	393.092	9.309526	407.45993	380.0847	493.48746	9.319885	507.53375	482.56418	518.2836	8.629676	531.3914	507.7374	21965.90519952774
172	5955.467	150.87134	6192.157	5767.6396	8666.792	398.34872	9025.008	7551.492	1000.0	1000.0	860000	823.2453	73.52725	944.7782	322.5926	-826.5843	26.711075	355.47952	5.6816707	362.7916	348.68784	386.1757	4.892631	392.29758	379.35272	486.11905	7.2677464	495.47488	477.7029	511.55185	6.435333	519.98846	504.73157	22097.346444129944
173	5824.6846	335.11694	6401.6235	5532.6465	8136.8525	1423.9185	9298.756	4386.6235	1000.0	1000.0	865000	824.63354	72.703255	945.10297	351.56287	-827.8199	25.95051	358.3336	5.6146135	363.99542	347.80655	389.06735	4.98008	394.30582	379.8388	487.85455	6.137631	493.34842	476.0233	513.1714	5.643056	517.98346	502.36603	22228.378789663315
174	5960.3994	200.85378	6172.3647	5689.676	7999.4087	2515.9888	9652.015	599.4852	1000.0	1000.0	870000	825.7137	75.63625	955.0814	327.8552	-828.7826	25.514847	362.9184	4.361325	368.84778	355.91156	393.39807	4.2234645	398.7255	387.1612	492.01532	4.9573646	497.85846	484.88074	517.30225	4.311047	522.7783	510.8193	22358.110129117966
175	5931.7534	312.12115	6337.8984	5470.1387	8516.999	551.64197	9068.328	7220.584	1000.0	1000.0	875000	826.40533	76.58105	952.3376	287.05783	-829.476	26.232481	357.98447	7.584566	367.12097	345.58057	388.7993	6.314201	396.80365	378.7411	487.28436	9.5594	497.20825	470.83008	512.77966	8.280964	521.7333	498.68726	22488.82660984993
176	5944.8096	193.774	6321.078	5774.235	8586.693	173.06357	8933.164	8387.483	1000.0	1000.0	880000	828.76355	72.33384	951.9476	296.4399	-832.0507	26.551497	356.3732	11.666607	370.8227	343.5566	387.81293	10.352585	400.5514	376.38358	484.10254	12.265075	499.25443	470.77362	510.22333	11.004813	523.6976	498.3811	22619.33677792549
177	5694.066	278.78967	6206.9087	5386.7397	8562.555	749.1544	9204.12	6374.2554	1000.0	1000.0	885000	830.5982	68.976265	959.5047	343.026	-833.7633	26.472063	366.68085	7.8007803	372.23273	351.25702	396.42075	6.723522	400.86575	383.07278	497.0958	9.158804	504.41852	479.5627	521.56433	7.985587	528.1844	506.12778	22751.236711502075
178	5679.997	405.37738	6028.0312	4930.9443	8961.8	187.23436	9425.855	8747.498	1000.0	1000.0	890000	831.45874	68.2921	959.64233	292.94412	-834.6036	25.382397	362.81277	5.915013	369.395	354.17075	393.3571	5.467294	399.83044	385.4786	491.89615	5.7802835	499.5203	483.3242	517.1086	5.3050604	524.0158	509.3591	22883.256157636642
179	5871.7007	52.107044	5957.341	5794.4233	9032.206	162.4426	9304.365	8675.373	1000.0	1000.0	895000	832.3293	68.50659	962.0562	274.80356	-835.39264	25.202703	366.18326	5.810558	372.0428	355.9499	395.9859	5.1954846	401.15036	386.76895	496.57358	5.941173	502.73834	486.54434	521.19336	5.4821486	526.9618	511.82053	23013.216290712357
180	6137.73	166.7005	6345.9673	5901.5986	8481.327	339.73383	8900.923	7884.315	1000.0	1000.0	900000	832.7061	73.08537	963.64166	251.07861	-835.82776	25.007032	363.38538	9.808615	376.5451	347.32495	393.8703	8.686517	405.3623	379.54086	492.1539	10.520268	506.61902	475.10663	517.32684	9.389424	530.4791	502.2787	23143.218322753906
181	6091.0664	145.12608	6303.8574	5922.493	9030.619	242.99596	9249.953	8386.358	1000.0	1000.0	905000	833.8878	74.968956	960.263	237.86015	-836.9823	26.335619	359.0526	5.736903	366.42325	349.32437	390.17917	5.260903	396.46863	380.9378	486.75082	5.640242	495.2464	478.41812	512.5752	5.175783	520.0383	504.59033	23273.213866233826
182	6233.181	282.5123	6629.4033	5899.8193	8139.1836	2660.968	9260.165	199.34912	1000.0	1000.0	910000	835.0468	74.75455	961.4963	200.98584	-838.241	26.67326	361.51215	3.629583	367.8943	357.54254	391.99915	3.4972718	397.8208	387.67575	490.93927	3.4346275	497.26953	486.88974	516.006	3.037952	521.6577	512.99384	23404.21383023262
183	6013.8223	146.80193	6189.201	5767.448	8814.368	319.0048	9214.248	8266.391	1000.0	1000.0	915000	836.7293	76.58004	966.0213	190.1541	-840.0932	27.302626	366.9689	11.659646	383.46185	354.3574	397.17432	10.167886	412.32816	386.47925	495.4979	13.321402	511.61215	479.8751	520.619	11.907634	535.4416	506.73093	23534.05376148224
184	6055.0596	184.74637	6370.1416	5832.711	8734.837	290.03296	8987.11	7941.6777	1000.0	1000.0	920000	839.2449	73.84547	969.6561	148.70819	-842.4867	27.859613	361.72543	4.8012023	366.30536	352.77216	392.39243	4.537633	397.05502	384.09113	490.17023	4.560428	493.2941	481.21317	515.6034	4.1526394	518.70544	507.5341	23666.295917749405
185	5932.5444	283.2709	6246.6265	5421.9043	9171.096	291.9483	9365.421	8377.476	1000.0	1000.0	925000	840.50555	74.298904	969.4324	178.40312	-843.5862	27.052237	370.21628	11.012696	381.32968	352.73444	400.03436	9.820006	410.25012	384.20758	499.40836	12.006238	513.48376	481.52756	523.98334	10.738964	535.9834	507.72092	23796.277268648148
186	5997.9077	102.84546	6155.331	5877.335	9408.4	194.26698	9680.201	9056.069	1000.0	1000.0	930000	841.80414	76.85991	979.18304	168.28621	-844.8049	26.696293	373.41025	6.0966773	383.93506	365.00986	402.18262	5.555893	411.6786	394.3413	505.0897	6.3047924	515.66864	496.92456	528.82166	5.8261266	538.75037	521.0544	23926.255797863007
187	5868.551	385.85004	6198.3994	5127.0493	8969.765	150.54115	9232.3	8709.875	1000.0	1000.0	935000	842.80145	79.60718	980.0275	174.63576	-846.0924	28.496668	374.37253	11.089622	391.28043	360.24417	403.71735	9.517612	418.06204	391.5305	503.7173	13.225226	524.2476	487.27563	527.9689	11.708982	546.037	513.381	24058.067533016205
188	6187.8306	248.08725	6431.774	5743.5312	9170.478	169.05801	9421.761	8835.451	1000.0	1000.0	940000	844.86456	77.42885	980.46625	176.08626	-847.9038	28.396357	365.6888	6.0920906	373.02533	357.1806	395.3519	5.220763	401.61798	388.6488	496.95224	7.372923	505.4377	485.02554	521.2914	6.376073	528.8659	511.33185	24191.19630098343
189	6028.2827	92.43858	6196.57	5919.8843	9264.807	148.77687	9519.018	9034.226	1000.0	1000.0	945000	846.70374	76.29184	981.3889	184.62502	-849.9447	28.23859	369.64853	4.892139	379.31253	366.10587	398.97803	4.3730755	407.56937	395.69098	500.5169	5.2840147	510.8831	496.529	524.6139	4.833958	534.16064	521.55536	24322.31412601471
190	5891.396	549.6978	6612.4526	4942.821	8759.826	1178.201	9366.772	5283.17	1000.0	1000.0	950000	848.56744	76.49724	982.55383	179.40192	-851.8306	27.925034	371.9244	8.538421	378.69946	356.066	401.2485	7.490734	408.5772	387.44836	501.99863	9.72779	511.2114	484.57864	526.35956	8.77806	534.17365	510.46872	24452.989278316498
191	5824.117	366.8661	6299.211	5266.2495	8989.409	271.76273	9370.883	8460.153	1000.0	1000.0	955000	850.7326	76.916046	990.28186	169.31142	-853.8932	28.7769	379.11667	6.091056	386.40973	371.78012	407.73868	5.6963983	414.50592	400.44824	509.55536	5.7346497	516.591	503.93427	533.26965	5.238182	539.6683	527.77747	24583.46217441559
192	5667.7993	227.92311	6107.0693	5441.092	8908.852	342.941	9322.785	8216.361	1000.0	1000.0	960000	853.6002	72.77452	990.4176	172.12976	-857.085	29.682968	377.4358	5.4777703	386.32135	369.40018	406.5798	4.9760127	414.76834	399.36557	506.20688	5.555272	514.3962	497.73898	530.5282	5.202674	538.562	522.72565	24715.09955430031
193	5723.1245	238.23688	6056.139	5366.722	8485.236	2192.233	9568.973	1940.6455	1000.0	1000.0	965000	855.15576	72.30168	992.9767	182.66127	-858.5633	29.038431	378.85626	12.741391	394.92035	359.7981	407.46783	11.755397	422.1667	390.10507	509.39874	12.119148	525.2367	490.5311	533.0358	11.27706	547.66205	515.3324	24846.157579660416
194	6018.915	250.50514	6324.5645	5709.2236	8458.54	2466.9907	9588.859	1065.9948	1000.0	1000.0	970000	856.574	73.44641	988.3099	220.93042	-859.7822	28.325222	375.91888	5.056221	383.57632	370.28552	404.82706	4.430749	411.23514	400.04025	506.10742	5.7313313	515.6075	499.86423	530.1673	5.020803	538.0685	524.2862	24977.23340535164
195	6082.2173	164.58582	6318.9097	5858.941	9235.665	107.06034	9455.119	9067.101	1000.0	1000.0	975000	857.2873	75.3656	992.4352	214.00156	-860.5456	28.578781	373.4297	8.493415	387.45383	363.26468	402.36023	7.5426445	414.9016	393.21634	504.16275	9.149116	519.20447	494.3054	528.17596	8.132539	541.4795	519.2013	25109.745047092438
196	5896.0776	477.53223	6340.783	4970.6885	9170.303	136.79091	9376.908	8972.396	1000.0	1000.0	980000	859.25244	73.249954	997.4859	194.84824	-862.7374	28.85192	375.73184	11.701067	393.06442	363.16803	405.54828	10.54408	422.4933	394.60333	502.7757	12.7039175	516.95654	486.46173	528.04755	11.304745	541.2098	513.99066	25240.53715777397
197	5714.541	432.04572	6222.8525	5078.886	8951.006	630.24805	9476.37	7129.8735	1000.0	1000.0	985000	859.9959	75.75608	994.8848	194.11586	-863.2946	28.571415	380.08182	7.6986327	389.83392	367.95474	408.8791	6.6553717	417.33182	397.91815	509.39642	9.145762	520.8974	497.3248	533.31287	7.886369	543.2716	522.4094	25372.07013654709
198	6249.274	303.95587	6535.5044	5700.688	9184.143	515.3619	9502.616	7673.6797	1000.0	1000.0	990000	861.41125	76.59372	998.40607	240.518	-864.7156	29.89738	358.6995	3.2618723	362.72324	353.26697	389.95557	2.9491467	393.7039	384.77924	486.03873	4.0558133	489.92242	480.69894	512.5192	3.36362	516.133	508.44247	25504.092707395554
199	5216.664	2056.4524	6274.6416	1104.3383	9176.648	179.47516	9390.652	8816.679	1000.0	1000.0	995000	863.1545	73.62545	996.2381	244.47826	-866.4082	28.770123	337.9931	42.10668	363.81644	254.25441	372.49854	34.974297	394.23434	302.98285	460.87787	53.49824	494.36807	354.38736	491.00375	45.04677	519.2198	401.32513	25634.962215423584
200	5795.9595	462.20602	6354.258	4967.3203	8845.159	860.1247	9642.72	6343.0435	1000.0	1000.0	1000000	864.11304	74.7798	1003.8737	250.28912	-867.3482	29.30435	370.06177	12.057878	388.0302	351.03128	399.76645	11.215934	416.91052	382.1941	499.2251	11.330571	514.14844	481.00012	523.9793	10.698519	538.6955	506.75598	25766.259404420853
201	5762.244	91.11738	5863.319	5658.1016	9041.575	140.04117	9298.579	8897.466	1000.0	1000.0	1005000	867.04706	72.40137	1002.5503	267.2379	-870.4757	29.1234	376.0316	7.204346	384.90103	363.3147	405.3311	6.2142367	412.5467	394.14212	504.92603	8.54689	516.30414	490.5975	529.306	7.6008763	539.3128	516.4525	25896.20740556717
202	6101.223	322.2457	6616.1167	5610.9893	9125.503	128.38405	9371.679	8956.457	1000.0	1000.0	1010000	868.5196	72.594406	1004.7916	271.80643	-871.9687	28.90649	371.88483	7.0252542	379.5217	361.933	401.40042	6.6937504	408.29803	391.9954	501.3636	6.1325393	509.14343	492.3283	525.953	5.7523646	533.2153	517.6245	26027.003088712692
203	6022.531	212.6176	6342.091	5725.717	9197.222	156.46445	9444.3	8931.932	1000.0	1000.0	1015000	870.75085	71.24549	1003.72363	273.66122	-873.9994	28.682287	367.624	6.6343293	376.21335	360.0298	397.89392	5.8951426	405.75485	390.7889	495.692	7.302464	504.96548	488.5728	521.2698	6.4918056	529.4688	514.6904	26157.90525317192
204	6058.591	260.6624	6324.565	5568.4814	9050.924	793.2242	9737.019	6786.6416	1000.0	1000.0	1020000	873.15405	69.54449	1005.8103	294.1196	-876.4523	28.99113	367.1962	6.1064653	374.29657	356.297	397.29388	5.304236	403.36563	387.67993	495.87558	7.115902	504.20343	484.11673	521.1865	6.2794085	528.60254	510.62418	26289.247770547867
205	5906.048	161.8421	6181.0747	5688.519	9061.418	447.53275	9416.961	7795.029	1000.0	1000.0	1025000	875.1432	67.55469	1006.5396	295.6779	-878.4038	28.488684	364.9062	6.855704	375.61453	357.7729	395.85043	6.0941534	405.28354	389.09686	491.32935	7.4189672	503.12045	482.74704	517.4992	6.6763077	528.1356	510.0485	26419.519270420074
206	6270.996	112.162994	6406.489	6100.302	9213.982	283.23425	9619.967	8629.624	1000.0	1000.0	1030000	877.38574	66.4053	1003.68134	297.85104	-880.7357	29.34798	366.73798	3.7622936	371.54684	360.14203	396.9687	3.3420544	401.6562	391.7032	495.17325	4.845437	498.85828	485.7916	520.71387	4.2515554	524.1287	512.45374	26551.53948521614
207	5957.208	157.14828	6175.7144	5776.058	7922.746	2326.1223	9339.194	2121.6658	1000.0	1000.0	1035000	879.39215	65.83774	1014.59564	295.12888	-882.6664	28.534426	375.10675	7.965342	385.47372	361.741	404.6303	7.2752953	413.96686	392.34805	503.2313	7.754216	513.5988	490.51202	527.98083	7.2389126	537.72565	516.23566	26683.024455547333
208	6231.7266	222.66891	6446.019	5835.368	8826.205	999.6487	9429.93	5910.234	1000.0	1000.0	1040000	881.06323	66.403336	1012.28516	259.2904	-884.3146	29.675207	364.71014	4.574792	369.12024	357.10718	395.77713	3.8446047	399.73843	389.3851	491.06363	5.7425594	495.88196	481.9455	517.2932	5.045127	521.4008	509.06976	26815.26385617256
209	5691.001	1004.0816	6340.784	3694.1782	9270.909	152.96169	9406.444	8888.799	1000.0	1000.0	1045000	883.3032	63.961	1011.72314	211.81322	-886.8532	29.924057	373.20618	6.6933985	385.11584	365.43857	403.4759	6.5911365	415.53378	396.25766	499.452	5.2420616	507.02557	492.32492	525.09735	5.287885	533.5606	518.1746	26947.098839759827
210	6193.157	233.2947	6459.173	5855.773	9309.343	280.46872	9786.472	8698.83	1000.0	1000.0	1050000	884.6793	62.796577	1011.41095	233.46841	-888.1006	28.988735	369.8763	7.659056	382.3647	360.10947	399.7367	6.1343927	410.06073	391.70593	498.4275	10.723026	514.3319	485.6021	523.5044	9.024047	537.1559	512.46906	27078.290909290314
211	5972.8545	433.19412	6395.4473	5174.247	8609.494	1758.1793	9758.08	3411.3223	1000.0	1000.0	1055000	885.80273	63.769566	1010.89716	210.59799	-888.925	29.445827	376.36627	8.248974	387.3866	365.42618	406.018	7.556808	416.74237	396.81815	503.81796	8.105877	512.14575	490.7769	528.96985	7.5450053	537.10516	517.1875	27209.036482810974
212	5820.229	190.088	6115.3086	5529.0327	8386.289	2424.8354	9520.936	1181.1803	1000.0	1000.0	1060000	887.0815	62.767563	1014.6425	202.85309	-890.4204	29.276491	381.39764	7.108265	391.68066	371.66727	410.3313	6.3952966	419.55637	401.72385	509.45477	7.411603	520.3372	498.94986	533.8682	6.704423	543.804	524.54126	27339.653163909912
213	5350.4604	1318.4106	6186.504	2731.2827	9067.432	276.53604	9439.724	8513.619	1000.0	1000.0	1065000	888.187	64.244156	1020.85065	190.78993	-891.4591	29.596375	368.53494	10.562448	386.94125	355.07642	400.05524	9.138978	415.1087	386.63678	491.4939	15.575877	515.86926	469.49963	518.6994	12.523931	539.6277	503.4891	27471.823036670685
214	5481.751	1394.332	6484.2236	2736.9348	9099.533	199.52762	9424.769	8716.979	1000.0	1000.0	1070000	889.984	65.15825	1021.1024	183.10663	-893.3172	30.233313	363.304	10.426107	381.5542	351.21707	395.31577	8.707546	411.273	387.5111	486.1834	14.20314	506.15857	462.86777	513.97314	11.582863	531.70276	496.40543	27603.533820152283
215	5965.466	214.03825	6331.427	5692.805	9539.197	160.61168	9824.97	9374.424	1000.0	1000.0	1075000	890.77997	65.284904	1018.2852	156.47105	-894.0028	30.797674	371.52423	6.6606646	380.11148	360.30792	401.3971	5.981268	409.23666	391.25464	499.4454	6.7770576	507.63373	488.378	524.69916	6.31476	532.27606	514.4007	27735.955438137054
216	6216.7305	317.20154	6738.197	5767.329	9266.772	212.68379	9608.533	8990.251	1000.0	1000.0	1080000	892.2582	64.9919	1015.962	136.33754	-895.6659	30.874369	363.57343	10.362869	383.04868	352.25992	394.30603	9.112821	411.60873	384.90918	490.94278	11.328725	511.54037	476.94498	517.071	10.180355	535.8084	504.96832	27867.546645879745
