Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	4086.0952	777.0569	4829.9395	2895.634	4612.6865	71.94416	4715.458	4513.1875	1000.0	1000.0	155000	364.52045	125.6948	561.38293	100.19385	-366.4952	24.25721	2313.158205270767
32	4293.1904	300.46393	4576.1323	3917.1707	4086.3706	231.1583	4437.249	3755.3892	1000.0	1000.0	160000	373.86145	126.92167	572.11945	102.06382	-375.8696	24.422352	2390.199075460434
33	4364.6626	378.4868	4797.148	3668.5906	4435.5107	118.386086	4593.6997	4185.5786	1000.0	1000.0	165000	384.1787	128.79778	573.7004	98.64387	-386.24814	25.41462	2467.9400930404663
34	4594.958	192.38165	4817.7075	4275.9507	4161.4727	290.88898	4465.3027	3642.3157	1000.0	1000.0	170000	394.37366	130.20546	578.49524	99.5127	-396.45496	25.250818	2544.4185678958893
35	4193.2314	382.44482	4626.0244	3698.6204	4593.96	104.52608	4811.1387	4451.8496	1000.0	1000.0	175000	404.19827	130.36455	588.1611	112.65544	-406.30872	25.311346	2621.1092567443848
36	4558.567	139.7616	4751.979	4331.545	4915.206	104.46804	5106.76	4701.704	1000.0	1000.0	180000	413.76328	129.1742	587.6556	118.03237	-415.84695	24.611422	2696.9440104961395
37	4671.2334	225.87277	4963.701	4382.814	4702.502	177.90932	5032.1245	4322.686	1000.0	1000.0	185000	421.9135	128.25073	589.5984	119.480484	-424.02164	24.131802	2773.439786672592
38	4751.728	96.100174	4891.2124	4592.832	4574.359	116.98284	4728.5625	4354.1553	1000.0	1000.0	190000	430.16458	126.67466	593.5384	132.77449	-432.24084	23.505959	2849.854595184326
39	4812.013	53.051643	4911.5903	4763.1504	4955.565	89.80346	5082.74	4806.3853	1000.0	1000.0	195000	436.7699	125.93844	594.6723	134.35197	-438.8384	23.24136	2928.3276472091675
40	4710.393	237.24846	4909.209	4352.412	5032.694	134.52525	5290.4326	4822.7803	1000.0	1000.0	200000	443.90817	125.11657	596.7253	151.98894	-445.9896	22.128555	3005.263696670532
41	4936.068	199.27336	5175.753	4599.926	5084.355	90.94257	5169.9463	4882.7104	1000.0	1000.0	205000	450.90518	123.260864	608.1571	160.67834	-452.9861	22.3679	3085.331063747406
42	5045.8813	279.00018	5537.14	4720.7246	5137.9307	84.31278	5244.456	5000.237	1000.0	1000.0	210000	457.54666	122.68542	606.63153	165.54955	-459.604	21.73292	3161.959650993347
43	5117.0527	72.49157	5200.495	5019.8257	5307.1406	124.88927	5512.586	5085.7495	1000.0	1000.0	215000	463.4306	123.24312	611.74896	164.01913	-465.49445	21.286404	3242.8700342178345
44	5244.1846	125.19479	5470.1606	5134.8735	5396.318	144.82928	5747.13	5284.1406	1000.0	1000.0	220000	469.70767	124.69282	618.15436	158.53172	-471.806	21.717596	3323.294199705124
45	5358.3804	178.42484	5592.9062	5073.7324	5175.3193	46.428513	5268.26	5113.835	1000.0	1000.0	225000	477.31714	125.106766	625.6672	166.45638	-479.456	21.650953	3400.368076324463
46	5119.8096	279.00653	5316.675	4566.7427	5555.77	58.72132	5645.8613	5483.743	1000.0	1000.0	230000	484.62894	126.360886	633.5769	173.4712	-486.7677	22.181326	3476.374838590622
