Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
75	4819.7803	118.07945	5006.592	4647.147	4845.6055	200.77858	5096.0767	4382.1177	1000.0	1000.0	375000	525.16406	70.298904	596.9471	220.86465	-526.6786	12.929034	5944.28578042984
76	4703.272	216.79488	4982.3833	4383.2627	4764.4375	147.96312	4965.2114	4525.3574	1000.0	1000.0	380000	527.3496	70.04238	601.20654	224.25662	-528.8587	12.810447	6023.656783819199
77	4954.1533	126.50536	5070.4365	4711.749	4925.1235	124.390114	5130.117	4757.475	1000.0	1000.0	385000	529.4439	69.60466	602.1945	228.66333	-530.94885	12.444343	6103.114528894424
78	4675.921	145.35556	4822.881	4445.5015	4917.2334	129.87115	5095.7524	4666.435	1000.0	1000.0	390000	531.429	69.60441	608.088	229.60056	-532.9412	12.919575	6182.606056213379
79	4907.6875	209.85622	5255.7686	4640.516	5039.424	148.69693	5258.4043	4838.4785	1000.0	1000.0	395000	533.4412	69.7846	606.7661	232.71126	-534.9641	12.696928	6261.3505692481995
80	4622.038	122.90795	4802.698	4440.136	5080.287	105.00283	5158.4067	4797.626	1000.0	1000.0	400000	534.9455	70.746124	609.3563	220.62576	-536.44714	13.666388	6339.67104268074
81	4907.3037	214.18985	5124.783	4515.479	5511.7603	78.50197	5625.6665	5402.9585	1000.0	1000.0	405000	536.3712	70.71524	609.7771	214.50325	-537.8582	13.582759	6418.136320114136
82	4917.255	308.2756	5304.569	4375.78	5549.0327	114.03308	5667.071	5369.325	1000.0	1000.0	410000	537.5565	70.67433	612.1379	209.45602	-539.04297	13.439336	6497.018783569336
83	5167.1416	188.76505	5499.3623	4930.8325	5441.4795	62.82483	5511.602	5323.2324	1000.0	1000.0	415000	538.64294	71.15113	615.0761	203.88068	-540.134	13.981442	6575.803306818008
84	5141.249	104.93261	5315.123	5027.162	5359.0947	67.3275	5473.3667	5241.144	1000.0	1000.0	420000	540.45233	70.27727	614.7275	196.84923	-541.9408	13.665487	6652.692438840866
85	5187.625	151.31401	5395.0054	5013.727	5414.5244	73.50461	5571.744	5317.062	1000.0	1000.0	425000	542.1416	69.6463	616.145	215.63339	-543.63745	13.876505	6703.953702926636
86	5180.7314	238.8614	5581.2593	4846.7456	5416.2666	284.96622	5696.081	4605.1816	1000.0	1000.0	430000	543.7852	68.496414	620.36536	217.51682	-545.2865	14.02422	6755.720593690872
87	5348.2954	269.47046	5754.4434	4914.4297	5473.3755	90.0406	5666.0825	5303.5806	1000.0	1000.0	435000	545.427	68.45584	619.9176	217.56432	-546.94055	13.695481	6806.800777196884
88	5265.132	131.59155	5412.723	5033.794	5464.7114	203.32999	5686.0674	4926.269	1000.0	1000.0	440000	547.52563	68.56979	623.36743	215.26999	-549.0353	14.125431	6858.280581474304
89	4891.855	622.76825	5309.4883	3669.6875	5605.1167	103.587456	5762.4316	5397.9067	1000.0	1000.0	445000	549.3998	69.49654	626.22485	204.57933	-550.9202	14.176229	6909.988698720932
90	5412.501	69.70678	5523.4146	5308.0537	5472.751	154.2396	5606.473	5045.444	1000.0	1000.0	450000	551.1683	70.66734	633.14435	202.49127	-552.7056	14.502658	6961.356998920441
91	5292.619	66.23317	5382.2417	5205.68	5516.7856	71.57176	5603.5483	5393.9614	1000.0	1000.0	455000	553.6544	70.82541	631.13763	194.31766	-555.1942	14.524062	7012.708476066589
92	5498.825	82.52652	5656.041	5421.255	5700.767	80.06881	5802.494	5577.9307	1000.0	1000.0	460000	556.2817	70.91963	633.7874	181.88007	-557.84674	14.1365	7064.793781280518
93	5390.3086	141.10806	5655.9644	5234.911	5598.451	155.80934	5803.1597	5189.2915	1000.0	1000.0	465000	559.34607	71.49321	638.04584	171.49553	-560.9688	14.742912	7117.331967115402
94	5214.9165	91.29469	5361.48	5088.6475	5371.4795	141.60146	5557.4453	5065.0938	1000.0	1000.0	470000	563.44775	72.128075	642.32465	166.1519	-565.0994	15.050448	7168.928832530975
95	5372.857	185.23769	5541.46	5043.516	5574.6826	78.6651	5667.862	5460.714	1000.0	1000.0	475000	567.17114	72.05249	648.188	164.90553	-568.8394	15.196663	7220.406666994095
96	5419.741	94.2503	5542.8813	5296.713	5431.7544	152.61407	5616.483	5203.536	1000.0	1000.0	480000	570.4701	72.105484	649.99005	159.20294	-572.1325	15.208067	7273.752181053162
97	5367.925	61.68336	5480.165	5302.166	5659.005	175.59183	5869.74	5336.0493	1000.0	1000.0	485000	573.7983	71.13065	652.82495	157.32587	-575.4776	14.432747	7325.548408508301
98	5280.6577	183.11223	5534.5327	4977.5283	5503.925	63.837124	5573.1587	5384.261	1000.0	1000.0	490000	576.51294	70.24826	654.1778	165.44943	-578.1916	14.693381	7377.030115365982
99	5369.919	169.82045	5570.798	5074.7686	5584.3057	94.559456	5692.9746	5385.0547	1000.0	1000.0	495000	579.2183	69.51761	655.819	174.02295	-580.8982	14.329677	7428.803518533707
