Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
11	3546.5698	188.99171	3770.3044	3201.5527	4730.7886	165.00323	5043.4204	4406.4365	1000.0	1000.0	55000	189.99146	91.45338	336.70425	32.83076	-192.32632	11.474042	1270.9949	91.66827	1360.6572	1100.4424	1626.6033	72.20715	1694.3131	1490.7161	1749.4264	132.9946	1887.7682	1508.8806	2054.77	109.60531	2166.3994	1853.8079	989.3437063694
12	3746.7734	81.59335	3838.7654	3629.546	5042.4536	134.52184	5215.0605	4852.462	1000.0	1000.0	60000	218.83772	101.44563	364.90613	34.465363	-221.34367	11.650746	1297.2375	63.24031	1399.7821	1214.9733	1635.891	50.893295	1720.9989	1566.9559	1829.8281	93.17277	1962.7949	1726.3844	2107.5718	75.5063	2222.1914	2017.0388	1085.707276582718
13	4073.7864	80.89801	4194.612	3940.403	4557.854	239.79079	5010.8726	4137.0024	1000.0	1000.0	65000	246.69402	109.04089	397.582	37.811974	-249.13002	11.930485	1225.6987	44.239544	1306.3644	1175.4512	1561.5225	40.985558	1637.2186	1517.7712	1788.143	42.486942	1858.4075	1733.4595	2058.5356	41.122517	2130.2861	2007.0647	1181.301989555359
14	4267.606	277.7731	4579.169	3768.7803	5290.1865	67.17486	5394.605	5182.937	1000.0	1000.0	70000	273.52493	115.65081	423.48355	43.491844	-275.81934	12.595949	1167.6555	74.15529	1262.4651	1051.6412	1506.0198	62.459343	1590.5948	1412.1913	1742.405	96.12122	1844.7273	1582.6937	2008.3303	82.664246	2102.547	1872.3672	1277.5987679958344
15	4506.448	157.40514	4724.62	4306.409	5895.0015	116.81851	6051.6772	5713.2344	1000.0	1000.0	75000	301.20648	121.41557	451.08957	50.26323	-303.5532	13.403166	1190.2439	98.75365	1313.1774	1010.6976	1521.006	78.96698	1621.7661	1378.8734	1783.4957	138.27832	1949.4243	1529.346	2037.6934	116.65877	2178.8003	1823.2699	1373.8625357151031
16	4398.0366	464.45947	4767.0825	3483.9968	5345.5396	1686.3412	6059.8735	310.94794	1000.0	1000.0	80000	329.14923	125.77821	480.40363	53.64515	-331.9838	14.564084	1233.7045	114.52797	1428.7917	1100.0326	1555.3154	100.35766	1731.9088	1444.0773	1845.3162	128.65834	2041.8184	1678.584	2089.4888	116.32448	2274.1958	1942.2445	1469.9371933937073
17	4547.03	67.042595	4600.5186	4416.768	6020.1055	54.833046	6098.9106	5931.2007	1000.0	1000.0	85000	355.01648	130.46634	510.15576	68.595726	-357.41443	15.669802	1229.1819	25.99033	1258.5787	1196.6311	1551.3025	20.62963	1582.2375	1523.2614	1842.0334	48.912804	1901.1902	1770.2794	2085.2622	37.329105	2128.5774	2034.1948	1566.5931918621063
18	4331.8276	531.7034	4731.0664	3288.898	6684.7593	91.347565	6813.667	6508.735	1000.0	1000.0	90000	380.81113	134.58385	534.54816	79.84419	-383.67688	17.184229	1220.07	71.02603	1357.9463	1160.544	1546.7155	66.88884	1676.313	1496.4486	1816.0697	66.52238	1940.1736	1744.7385	2069.9778	63.566044	2191.2993	2007.4304	1662.8391408920288
19	4638.4946	260.096	5002.561	4207.3955	6533.1743	85.24254	6675.7896	6374.054	1000.0	1000.0	95000	406.17963	138.50204	561.45605	64.23336	-409.24954	17.774923	1178.1404	35.057674	1229.3579	1122.8243	1503.7402	32.601463	1554.3531	1456.1581	1789.5713	36.859688	1830.6766	1723.3546	2038.5326	31.911442	2076.8352	1981.5305	1759.2645857334137
20	4824.58	87.88603	4974.6626	4712.9	6684.6367	122.61523	6925.874	6461.9785	1000.0	1000.0	100000	432.3178	140.0685	578.5241	69.92858	-435.65726	17.405285	1166.2444	15.953418	1194.5782	1147.0498	1494.425	15.430154	1522.1085	1475.0121	1772.276	14.222412	1793.3662	1751.5566	2025.157	14.089859	2048.2363	2008.0681	1855.3035538196564
21	4731.6807	197.15704	4982.582	4466.129	6867.193	104.3582	7066.5645	6675.8877	1000.0	1000.0	105000	456.6421	139.78487	599.1168	108.124146	-459.7873	17.20873	1222.3772	26.099957	1248.8734	1176.8666	1535.2878	23.320139	1561.354	1495.3407	1861.3235	38.13983	1905.6055	1808.537	2098.3125	29.484957	2131.238	2052.6958	1951.010819196701
22	4885.471	64.6852	4990.67	4789.674	7034.072	87.55646	7158.825	6813.1274	1000.0	1000.0	110000	478.46524	138.26257	620.04004	120.57699	-481.61694	17.183462	1225.1705	15.150397	1248.0109	1206.2106	1542.4572	14.085141	1558.354	1519.7192	1850.6644	23.631243	1890.2205	1815.928	2093.1147	18.291878	2126.1865	2072.3423	2047.5741708278656
23	4758.2046	218.76709	4989.2065	4490.481	6776.9463	76.42572	6902.3765	6649.1196	1000.0	1000.0	115000	498.45996	136.19865	636.74805	137.34222	-501.6693	16.83058	1302.4834	84.25251	1422.0056	1224.2263	1605.9752	70.81306	1705.4781	1532.5717	1950.6711	107.0417	2105.1577	1850.9109	2179.1746	92.733986	2313.2668	2092.7544	2144.088065624237
24	4932.835	98.91044	5048.5703	4802.393	6163.4453	1062.308	6986.1924	3407.2532	1000.0	1000.0	120000	516.51135	133.18788	646.6793	151.29572	-519.8447	16.398815	1363.5658	69.63756	1446.0706	1277.1752	1658.4684	57.64614	1724.2677	1584.1598	2023.6136	90.565765	2137.909	1919.5746	2245.8008	77.873856	2341.2476	2155.4375	2240.7515704631805
25	4971.208	137.52142	5127.238	4765.0854	5951.42	499.59988	6652.9175	4767.769	1000.0	1000.0	125000	533.2478	130.04248	658.2644	170.97511	-536.0978	16.048578	1314.4377	52.125675	1381.017	1238.2114	1611.8094	43.820763	1665.08	1548.5669	1982.7549	65.0112	2072.8455	1887.9185	2201.1318	57.194443	2280.595	2117.6814	2337.3224818706512
26	4835.96	219.74028	5165.9893	4576.4175	4452.381	1738.4768	6737.654	366.39853	1000.0	1000.0	130000	548.89197	126.40754	673.62366	188.42004	-551.6896	16.20115	1328.112	40.979504	1375.3973	1277.6873	1624.0455	31.156338	1660.2294	1586.0604	1998.5834	63.348804	2077.7812	1922.4469	2214.9778	50.375854	2276.4553	2151.3618	2433.762708902359
27	4796.7236	293.57898	5156.8677	4296.9927	7223.9404	154.55252	7427.5405	6925.3975	1000.0	1000.0	135000	564.5076	121.257576	706.85626	209.46338	-567.96704	17.130571	1389.0796	48.121704	1459.9495	1323.3612	1678.732	46.13398	1746.5975	1618.8351	2063.641	40.235535	2121.887	2000.3286	2273.785	40.624996	2333.293	2211.803	2529.537760257721
28	4366.5337	1254.0607	5197.666	1874.6176	6781.4453	337.634	7381.7983	6126.11	1000.0	1000.0	140000	578.6904	117.19689	765.0131	226.79039	-582.16223	17.459393	1436.883	140.0503	1613.337	1232.1278	1729.883	137.2042	1929.5311	1540.8857	2079.1746	127.16949	2239.8665	1885.6464	2302.7046	120.40267	2434.5862	2114.3308	2626.7945103645325
29	4989.7754	151.27132	5160.825	4720.4224	7262.1226	83.71727	7414.248	7121.826	1000.0	1000.0	145000	590.96344	116.41738	795.30273	218.98848	-594.21	17.667696	1353.305	36.738308	1392.539	1284.2158	1646.4797	31.030993	1679.8511	1588.3054	2026.2703	44.53257	2072.4636	1942.8113	2240.585	39.11158	2280.8389	2166.8486	2723.478311061859
30	4961.0264	152.65051	5205.777	4786.0063	7000.508	88.550446	7132.0664	6836.9023	1000.0	1000.0	150000	603.4017	114.78984	801.16284	209.15878	-606.6696	17.9353	1373.129	34.735924	1414.6003	1326.7256	1661.2151	26.307941	1688.8887	1622.2549	2056.4722	54.68336	2132.43	1998.9395	2266.148	43.553307	2326.1626	2218.1897	2820.2344613075256
31	5145.7065	302.11987	5620.384	4827.298	6595.617	975.91156	7218.8057	3727.6035	1000.0	1000.0	155000	614.65576	112.82094	778.73505	191.39919	-617.9704	17.523981	1326.8394	52.157536	1393.716	1237.4177	1621.8083	45.50458	1677.6946	1544.039	2000.5707	61.13773	2086.6655	1897.7148	2216.2056	53.113758	2290.1912	2126.563	2917.212571144104
32	4868.3154	146.26889	5049.2393	4665.334	5888.5845	1666.1301	7111.656	1368.2241	1000.0	1000.0	160000	624.76843	110.47396	767.3763	185.2276	-628.0286	17.663857	1380.2843	48.737843	1434.7692	1306.743	1667.2043	39.209435	1714.7383	1616.9037	2065.404	70.84384	2140.6416	1939.9479	2273.9185	60.593903	2335.5496	2169.2358	3014.4746930599213
33	5272.7896	168.93098	5599.907	5142.402	6368.1265	1899.9001	7321.1206	796.33997	1000.0	1000.0	165000	633.86896	108.28289	761.19806	171.63904	-637.0767	17.341705	1418.851	42.18369	1475.2261	1369.1156	1701.7607	33.237362	1741.642	1658.653	2106.5818	63.007336	2205.3303	2029.8756	2312.4338	51.739105	2389.7031	2251.0457	3110.5248992443085
34	5208.185	163.84068	5429.548	4968.77	3691.763	2668.0017	6701.04	-51.621456	1000.0	1000.0	170000	642.6545	105.75983	768.1079	162.9902	-645.9546	17.87187	1396.0844	51.062122	1480.9554	1332.8075	1684.4691	43.12224	1756.1975	1630.6003	2070.4202	62.535973	2174.3337	1993.2859	2282.4348	53.480946	2370.8328	2215.7708	3206.7679986953735
35	5192.2363	146.89955	5392.554	4980.5054	7314.043	86.381226	7506.8965	7141.8433	1000.0	1000.0	175000	651.93695	103.78176	772.1382	150.63724	-655.2304	17.738277	1454.954	46.846004	1503.1482	1374.149	1732.408	38.44955	1773.1707	1665.7424	2149.9902	61.42376	2211.1516	2046.4277	2350.4792	52.65215	2402.6104	2260.6794	3303.883523464203
36	5141.343	242.7768	5404.6562	4693.172	7043.1353	94.11174	7229.4795	6907.396	1000.0	1000.0	180000	659.0251	103.48622	780.5523	142.47311	-662.02563	16.938812	1501.6587	64.32367	1591.0316	1390.2589	1774.9896	53.34614	1849.7072	1683.1975	2197.2031	85.52189	2311.5295	2053.372	2392.9604	72.701195	2491.8623	2269.2827	3400.5714955329895
37	4967.723	250.81596	5265.8784	4540.4756	7064.142	1420.7566	8040.727	2946.1326	1000.0	1000.0	185000	665.8699	101.68317	785.9895	152.75363	-668.9396	17.254166	1520.0035	30.301891	1576.4872	1486.0164	1785.6233	28.24989	1835.86	1753.1569	2234.8228	33.469955	2297.233	2207.743	2421.9966	30.671125	2479.7776	2391.3918	3497.414005279541
38	5417.814	261.71402	5822.569	5063.9224	7379.904	83.387276	7497.858	7198.0894	1000.0	1000.0	190000	672.55884	100.9121	795.90393	141.38538	-675.7439	17.977129	1538.2966	54.125378	1616.6091	1452.0309	1804.5879	47.57029	1873.5586	1729.3239	2247.6125	60.53026	2333.7852	2149.6978	2435.689	54.25319	2513.8608	2348.124	3593.800948381424
39	5276.4463	127.176834	5424.7666	5068.4287	7013.964	254.97667	7447.977	6622.882	1000.0	1000.0	195000	678.41583	101.92888	803.798	146.51382	-681.49365	17.518307	1567.7296	59.97904	1684.4438	1511.731	1825.2551	51.091618	1923.063	1772.4292	2297.3765	73.80996	2444.209	2248.8545	2477.1404	64.431076	2604.6135	2428.027	3690.474977016449
40	5278.7974	139.27254	5417.6406	5040.9683	7520.5967	91.02056	7660.535	7364.667	1000.0	1000.0	200000	682.7771	103.72546	808.4294	147.66403	-685.7633	17.542686	1556.7867	16.68534	1580.403	1537.6862	1816.0964	16.872173	1843.5793	1794.5543	2282.1929	24.464981	2326.7207	2251.838	2465.316	18.224167	2497.1628	2446.501	3786.866707086563
41	5141.9697	169.04616	5321.5815	4867.7437	7707.7837	79.9299	7873.192	7613.312	1000.0	1000.0	205000	687.78015	104.85781	812.34467	151.54431	-690.63025	17.370975	1584.9387	86.52643	1689.1675	1452.6276	1843.1254	74.79041	1941.207	1735.2418	2305.7305	102.81912	2414.0383	2133.1274	2490.4373	91.353516	2583.276	2341.722	3883.8667097091675
42	5215.8374	201.49852	5367.603	4823.9326	7461.06	91.13976	7621.5117	7353.4053	1000.0	1000.0	210000	692.4532	105.95919	817.4453	132.39778	-695.4191	17.966671	1631.3783	33.519215	1693.2284	1599.5585	1880.7617	27.289404	1931.162	1857.8612	2368.8276	45.05662	2450.4258	2318.8616	2542.2375	38.270294	2612.1248	2500.6978	3980.4331007003784
43	5057.595	116.3295	5196.79	4864.3076	7449.3955	172.26808	7816.89	7242.328	1000.0	1000.0	215000	696.68835	107.80763	820.44965	156.43663	-699.7656	17.507542	1609.294	46.546207	1697.2618	1561.6772	1858.7504	38.269947	1930.787	1820.5359	2353.9253	59.905487	2466.784	2288.811	2524.4988	52.56435	2624.667	2470.1304	4077.3422367572784
44	5230.235	225.29364	5513.4375	4902.5825	7466.832	142.9178	7733.7627	7284.427	1000.0	1000.0	220000	701.2559	108.40524	823.87225	154.95184	-704.5401	17.789356	1740.511	44.418125	1827.2384	1701.3228	1975.8961	37.087566	2046.9348	1938.0969	2494.264	56.20515	2605.9731	2458.3088	2655.049	49.398308	2753.086	2622.2668	4174.2729568481445
45	5357.534	235.87941	5818.361	5169.233	7368.5654	100.53233	7491.032	7127.187	1000.0	1000.0	225000	706.977	106.82496	831.57227	163.79007	-710.0305	18.412952	1628.6493	44.54186	1710.224	1585.2909	1877.5925	36.474823	1945.2214	1843.3668	2370.227	58.292816	2473.0574	2307.7217	2543.2922	50.105053	2634.022	2491.0066	4271.508756399155
46	5324.4756	173.96957	5519.6694	5109.169	7555.19	141.7902	7812.553	7343.997	1000.0	1000.0	230000	712.23456	105.80328	837.91156	163.18813	-715.4078	18.655571	1693.8303	14.512205	1715.5168	1674.0494	1935.8293	9.817761	1950.6887	1925.4109	2436.6147	32.173683	2476.4866	2393.4727	2605.5	25.120544	2637.7302	2569.5046	4367.887676000595
47	5087.5693	207.93727	5398.394	4827.5273	7787.358	136.8139	8022.9214	7563.9097	1000.0	1000.0	235000	717.4638	104.555695	842.81213	174.14258	-720.7071	18.293552	1737.592	45.63262	1790.9773	1663.3975	1971.263	40.613926	2020.4631	1906.4657	2495.4028	49.318382	2548.448	2411.639	2655.0647	44.678715	2704.542	2579.6902	4464.53461098671
48	5149.405	273.48724	5616.8745	4872.2217	7993.397	135.70712	8201.1875	7730.746	1000.0	1000.0	240000	721.59296	105.268524	844.8726	180.44925	-724.9319	18.781563	1713.6383	61.18781	1828.1516	1663.2404	1955.5867	54.18952	2056.6663	1909.186	2450.688	65.85299	2573.4106	2389.688	2620.3347	60.250603	2733.6465	2571.5203	4561.569756031036
49	5238.6943	117.77735	5379.4277	5024.401	7162.346	511.5151	7654.319	5740.291	1000.0	1000.0	245000	726.53656	104.76794	853.4742	183.23376	-729.548	19.296844	1748.7097	61.10853	1808.8505	1635.7394	1979.637	53.881294	2031.3389	1880.3607	2512.2212	68.22382	2582.6125	2384.3948	2670.404	61.021263	2730.7761	2556.0686	4658.555464506149
50	5204.6475	260.79263	5527.3105	4755.475	6752.685	955.90656	7323.1626	3976.0898	1000.0	1000.0	250000	730.9886	103.36729	853.94147	183.22937	-734.1151	19.265198	1759.5537	12.425324	1773.1156	1739.1133	1988.1683	13.224878	2005.8129	1966.0269	2528.732	15.855573	2556.304	2514.438	2683.0522	12.706325	2705.402	2670.978	4755.199078321457
51	4536.362	1636.7189	5692.92	1301.26	8052.0117	160.02657	8298.047	7801.031	1000.0	1000.0	255000	735.259	102.156975	855.7584	194.20161	-738.29047	19.414228	1858.1335	166.9401	2177.9954	1718.2008	2089.2144	178.93303	2436.0579	1945.7902	2582.8442	74.251625	2695.5725	2499.4102	2748.857	96.221756	2920.3975	2655.189	4852.079119443893
52	5285.633	146.36238	5540.5293	5108.688	7712.2383	131.7542	7883.707	7516.227	1000.0	1000.0	260000	738.28235	102.72831	859.4832	192.91559	-741.4519	19.613005	1775.9039	94.34219	1887.4181	1616.4437	2004.2507	83.02931	2108.0552	1866.6663	2541.1572	104.55558	2644.05	2356.746	2695.3086	95.85502	2794.449	2527.367	4949.292006254196
53	5246.4097	350.00543	5568.9487	4567.305	7529.659	116.87013	7729.853	7332.187	1000.0	1000.0	265000	741.5726	102.3796	861.129	201.62868	-744.7853	19.779776	1783.9873	32.5194	1822.7153	1731.9698	2014.5593	29.013514	2048.0696	1968.9939	2539.5007	40.727776	2589.439	2482.7188	2697.106	35.030922	2737.8257	2643.1382	5047.081941843033
54	5131.2393	155.1048	5304.2783	4873.0146	7658.2295	337.90698	7995.0405	6707.3657	1000.0	1000.0	270000	744.59827	102.90438	864.3599	200.35777	-748.0542	19.911415	1775.7523	78.533806	1927.7836	1712.3612	2005.1566	69.38961	2139.0237	1945.9648	2536.716	86.14943	2704.2458	2478.2024	2693.431	78.11762	2845.3452	2637.4888	5144.4378435611725
55	5364.0225	107.73047	5530.3633	5221.529	7108.5537	1278.358	7641.5103	3284.4177	1000.0	1000.0	275000	747.92993	102.58562	866.5255	205.74748	-751.0748	20.07524	1785.3724	41.661648	1820.5438	1712.3492	2010.9219	35.082592	2042.861	1951.4923	2557.739	53.052097	2605.5808	2460.07	2708.532	46.648067	2747.7522	2623.0388	5241.133377313614
56	5140.765	431.81152	5521.424	4313.7803	7721.306	417.26968	8060.0703	6590.8174	1000.0	1000.0	280000	750.40784	102.72273	872.61084	223.92224	-753.5637	19.723133	1868.2292	54.131012	1918.8002	1767.583	2089.5188	50.48522	2147.2795	1997.9081	2629.3608	56.583183	2705.7947	2529.6365	2779.245	50.019493	2837.8684	2686.5393	5337.968108415604
57	5316.487	84.04774	5461.5635	5231.897	7616.337	108.90414	7744.003	7350.867	1000.0	1000.0	285000	753.96545	100.74381	872.73376	232.062	-757.2795	19.458706	1826.4926	65.81425	1899.0555	1711.5913	2050.0244	59.520172	2112.3843	1949.66	2590.8657	72.156975	2676.5537	2460.281	2741.7488	66.09285	2819.218	2621.9373	5435.0921459198
58	5068.7007	481.60718	5447.2974	4123.6675	7875.7915	371.9237	8183.2144	6823.763	1000.0	1000.0	290000	755.7802	102.636894	877.3752	229.45187	-759.0733	19.521975	1941.0023	65.29391	2062.1511	1867.609	2158.721	64.04164	2279.4058	2090.3289	2690.3843	48.722614	2771.7603	2623.0999	2842.2632	50.581776	2931.8052	2778.264	5532.628979921341
59	5276.8115	223.14124	5648.786	4970.06	7695.039	1630.8784	8692.17	2939.8535	1000.0	1000.0	295000	757.246	104.666595	876.6708	213.7489	-760.401	19.898537	1888.29	90.450676	1997.5144	1724.264	2109.3562	78.94183	2204.7297	1966.342	2643.28	100.46881	2763.473	2460.696	2794.7166	90.98601	2904.9285	2629.9773	5629.790636777878
60	5367.721	237.52539	5698.6616	5067.307	8106.9	82.695694	8240.341	7977.9795	1000.0	1000.0	300000	759.21216	105.620384	882.03326	179.32669	-762.36804	19.757227	1834.6775	106.1637	2015.2957	1704.0071	2063.7212	92.74552	2219.7515	1945.9226	2580.4788	120.05851	2789.318	2443.3086	2739.759	106.8305	2923.8179	2615.3384	5727.099750757217
61	5178.1357	74.91747	5248.9067	5037.6553	8148.871	134.66742	8360.351	7926.6714	1000.0	1000.0	305000	761.0773	105.620705	881.36847	178.23444	-764.3321	20.338423	1922.859	52.63544	2002.189	1854.7686	2141.2861	47.32366	2212.8787	2082.8157	2676.4077	55.760334	2758.402	2595.51	2828.0151	52.37923	2906.149	2752.9573	5824.409489870071
62	5229.745	259.65295	5738.5615	5009.471	6858.319	1387.7408	8092.3794	4335.14	1000.0	1000.0	310000	763.76904	104.3358	885.46423	174.84601	-767.10156	20.663572	1883.388	63.96424	1957.6913	1787.5574	2107.8086	51.48142	2169.7268	2033.0889	2628.4255	87.57846	2721.812	2491.5032	2786.8525	74.91099	2868.2031	2670.695	5922.198028087616
63	5376.337	175.40894	5633.16	5105.7324	7635.497	893.9962	8166.023	5159.826	1000.0	1000.0	315000	767.65186	101.62587	886.74097	181.42696	-770.8188	20.257303	1906.2281	97.779106	2048.4802	1784.8403	2128.6765	84.49551	2253.2705	2029.7914	2651.1035	113.73947	2811.6365	2491.583	2806.6714	100.83966	2949.886	2670.8887	6019.281130075455
64	5147.0923	474.61252	5836.899	4462.1294	7989.7593	421.28085	8428.529	7155.244	1000.0	1000.0	320000	770.1225	101.140434	888.35864	188.58134	-773.5248	20.045706	1865.6631	105.352394	1996.8123	1727.6672	2097.443	92.259636	2207.9192	1977.986	2590.0374	119.87641	2753.1301	2430.1008	2755.9768	107.63952	2898.775	2613.8706	6117.391060590744
65	5309.8086	307.71048	5617.3584	4876.9927	7998.7437	331.97568	8552.287	7461.7095	1000.0	1000.0	325000	772.3519	100.54287	890.4015	190.55142	-775.4743	20.746521	1898.275	80.65267	2042.1882	1811.855	2122.6064	69.49774	2245.6887	2048.2144	2638.1882	93.81959	2808.6997	2536.983	2795.8804	84.32214	2947.5078	2703.386	6215.282968521118
66	5309.5366	120.41065	5468.111	5148.3257	7866.7485	757.9165	8289.518	5621.443	1000.0	1000.0	330000	775.08936	99.887184	895.3707	194.03284	-778.2414	20.878426	1927.2418	19.578806	1947.2128	1892.524	2150.7937	16.403004	2170.355	2122.0376	2662.2095	26.483128	2695.8137	2617.2664	2820.0461	22.737041	2845.7437	2779.7788	6312.345473527908
67	5500.88	140.23805	5736.36	5317.4893	8368.354	195.8307	8721.957	8066.721	1000.0	1000.0	335000	776.27826	102.01075	895.9397	185.92458	-779.4971	20.923166	1869.6086	33.392704	1912.7472	1830.5845	2096.5337	28.537304	2133.1538	2062.911	2612.331	40.379757	2666.184	2564.8362	2771.1301	35.541634	2817.0664	2729.1187	6410.607825756073
68	5448.0586	213.7313	5698.16	5132.1514	8206.713	138.19844	8438.48	7992.1763	1000.0	1000.0	340000	779.2417	100.57333	896.7693	186.24724	-782.2525	20.788357	1893.883	55.55265	1985.134	1820.3431	2117.4778	49.043262	2201.0847	2055.4402	2639.6343	60.34525	2727.118	2551.5193	2795.1277	55.64546	2878.2017	2716.5635	6507.9708960056305
69	5210.5264	192.83607	5439.3433	4882.6963	8293.239	121.43391	8522.08	8074.3135	1000.0	1000.0	345000	781.29803	98.602325	906.5193	205.73087	-784.3229	19.77415	1922.1797	55.319653	1976.1821	1818.8649	2146.19	45.6574	2189.485	2061.72	2657.3743	72.05406	2733.6108	2523.247	2815.4143	62.08787	2879.7688	2699.4092	6604.872080087662
70	5365.801	133.83107	5544.358	5179.5156	8285.588	106.06929	8430.539	8056.8413	1000.0	1000.0	350000	783.1638	97.16109	900.6639	204.84853	-786.2471	19.959066	1943.2701	98.51806	2055.9968	1817.8292	2162.5308	88.27707	2262.0164	2047.12	2688.4092	104.514244	2820.7603	2561.7954	2841.0	96.606544	2961.511	2722.6594	6702.6083562374115
71	5307.3955	138.40741	5467.1167	5060.7207	8389.447	292.3583	8650.913	7629.999	1000.0	1000.0	355000	784.9228	97.11855	901.6143	206.20651	-788.0538	20.241047	1926.4586	44.161133	1982.3739	1846.2942	2146.9082	37.140144	2194.4746	2079.8362	2672.8606	56.63658	2741.558	2569.0413	2826.5093	49.00129	2885.8708	2736.296	6799.916687965393
