Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
43	3704.771	415.76083	3988.825	2878.6338	3417.3079	1497.3468	5072.08	209.98729	1000.0	1000.0	215000	245.72063	136.04854	395.00052	-53.32434	245.7108	136.05794	400.74973	-58.554802	-246.48386	177.56372	4229.674260139465
44	3791.1418	693.7989	4309.297	2473.8096	3950.4578	823.3066	4720.926	1774.1404	1000.0	1000.0	220000	249.03992	135.91714	399.56882	-79.74802	249.02702	135.92633	401.0991	-70.4453	-249.60385	174.7514	4379.138929128647
45	4263.009	271.421	4591.003	3818.781	2411.309	1835.3612	4529.9956	-451.0136	1000.0	1000.0	225000	252.71193	135.56306	396.58926	-61.164425	252.70197	135.56929	405.42932	-41.64106	-252.9767	176.75104	4527.42906999588
46	3527.7761	1103.1996	4458.225	1382.4437	3916.8926	537.97815	4374.3574	2365.1628	1000.0	1000.0	230000	255.73242	135.87065	399.42722	-55.9542	255.71536	135.88663	405.5577	-63.744453	-256.82495	178.07062	4673.219367027283
47	2902.4983	1754.636	4927.26	166.80618	2838.8276	1422.654	4785.6733	41.161312	1000.0	1000.0	235000	257.636	136.52571	401.5942	-137.71405	257.62448	136.53645	405.70306	-68.548935	-258.5081	177.94818	4819.265820026398
48	3602.0962	1083.0126	4988.405	2247.247	4274.063	442.9668	4676.2314	3008.033	1000.0	1000.0	240000	259.3004	137.27121	408.90488	-76.00528	259.2879	137.28078	406.4559	-81.62936	-260.06717	179.57558	4956.642438173294
49	3941.228	626.52136	4636.802	2823.7893	3606.809	1469.3029	4554.68	-14.3466215	1000.0	1000.0	245000	261.49988	137.27528	408.68832	-70.00184	261.48746	137.28406	405.04733	-117.940765	-262.30466	181.51378	5111.3504021167755
50	3955.702	675.8589	4416.4116	2626.6028	3883.1023	1161.2086	4553.7983	434.19977	1000.0	1000.0	250000	264.23993	136.86829	408.18497	-52.15271	264.22812	136.87508	407.15683	-69.28619	-265.3404	183.00479	5274.4760620594025
51	3389.2297	480.20474	3743.918	2440.3901	2935.0356	1259.8987	4297.1187	580.42035	1000.0	1000.0	255000	266.15152	136.7597	409.25198	-128.85709	266.1421	136.76791	409.59286	-41.831486	-266.60776	181.78737	5418.840978145599
52	3944.709	176.4136	4258.1084	3759.177	2490.4575	1605.3309	4376.8057	-181.45863	1000.0	1000.0	260000	269.15833	135.83519	410.1084	-73.552574	269.148	135.84436	410.8144	-127.9363	-269.64117	185.58118	5549.159009933472
