Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
48	214.27222	27.923817	256.49625	187.21808	158.01741	25.159637	194.2425	108.462265	1000.0	1000.0	240000	7.970833	8.307475	21.4338	-30.859852	-8.102328	0.34082896	3932.973330974579
49	161.87817	137.35435	240.7903	-112.54888	129.59373	21.724955	175.61473	102.071754	1000.0	1000.0	245000	8.339668	8.232858	21.452686	-31.14351	-8.437102	0.35583067	4013.3262701034546
50	231.89856	20.189009	269.63242	210.17393	175.37965	19.435987	212.86992	157.87842	1000.0	1000.0	250000	9.163194	7.977332	20.200947	-29.537182	-9.28945	0.2918337	4093.2393848896027
51	214.56906	32.904026	267.89304	164.72598	151.7707	23.840519	186.58563	107.93458	1000.0	1000.0	255000	9.059839	8.205772	19.893995	-30.404305	-9.182645	0.30978134	4173.540478944778
52	220.21614	32.202965	258.5262	165.16977	146.50682	22.25845	176.15225	96.6606	1000.0	1000.0	260000	9.119511	7.7373776	19.693924	-29.423117	-9.250468	0.33156168	4253.428960084915
53	225.42986	12.316994	242.72044	214.48187	148.71283	20.65893	183.85516	115.642944	1000.0	1000.0	265000	9.14461	8.309089	20.325127	-30.100353	-9.267208	0.32199278	4333.9777319431305
54	228.47562	12.571526	252.42142	217.03941	168.74623	23.12258	220.68802	135.11533	1000.0	1000.0	270000	10.810682	8.01898	21.605558	-29.613886	-10.954092	0.34067616	4413.672991991043
55	227.42839	12.551475	248.74638	214.90591	165.91312	20.840296	213.24086	138.2947	1000.0	1000.0	275000	9.78429	8.022244	20.50933	-28.368353	-9.906416	0.3629646	4493.982766866684
56	230.93494	9.619642	243.34003	216.41704	139.11276	11.917617	154.35474	114.08467	1000.0	1000.0	280000	10.241331	7.63794	20.465864	-28.553596	-10.359783	0.35086006	4574.725426912308
57	205.10776	42.499943	282.29172	151.50098	145.663	19.834698	183.46246	117.138374	1000.0	1000.0	285000	9.607681	7.976805	20.68004	-30.29336	-9.714629	0.31221616	4654.704252958298
58	217.52461	34.069168	268.18738	168.8423	157.65002	26.697231	195.80655	96.840614	1000.0	1000.0	290000	10.515052	8.053192	20.639238	-31.705257	-10.616584	0.30737084	4735.114067077637
59	230.56157	11.355798	246.07219	212.81683	162.23544	25.17093	210.82529	127.11898	1000.0	1000.0	295000	10.269804	8.152464	20.069616	-33.65187	-10.365577	0.32711384	4816.060736179352
60	239.72153	24.31713	264.83414	199.81227	156.11972	27.977343	195.42763	105.77628	1000.0	1000.0	300000	9.916203	8.006651	21.135551	-34.619556	-10.004478	0.33605477	4896.328607082367
61	211.10861	28.589567	233.28624	155.2871	169.46065	19.85466	214.5178	146.65175	1000.0	1000.0	305000	10.631723	8.624233	20.900036	-37.874474	-10.739823	0.33462253	4976.538917064667
62	215.9821	19.236017	240.51521	187.63414	225.03601	19.301949	255.85388	201.33539	1000.0	1000.0	310000	10.994631	8.499217	20.618073	-35.044445	-11.0894785	0.34617677	5057.243724107742
63	218.32722	7.856483	228.62306	205.46289	178.189	21.332619	202.15657	139.27318	1000.0	1000.0	315000	10.409849	8.487225	20.615662	-36.085	-10.488072	0.31210092	5137.981148958206
64	226.90605	35.471035	271.78467	163.52632	162.71115	28.622318	209.71909	119.116135	1000.0	1000.0	320000	11.262939	8.503297	25.824835	-37.459755	-11.361875	0.29756796	5219.0750279426575
65	252.96468	19.623972	275.28232	229.35144	147.87099	27.252296	200.33458	103.39328	1000.0	1000.0	325000	11.443054	9.045632	22.71757	-39.490875	-11.522821	0.34995103	5299.425729036331
66	211.41574	12.885799	231.37732	194.18669	141.39311	36.21678	196.01102	91.14668	1000.0	1000.0	330000	10.926204	9.291432	22.3745	-41.055374	-11.026717	0.3772204	5379.9129550457
67	250.81479	19.145878	269.31403	216.90279	167.52263	35.363346	203.27238	86.11254	1000.0	1000.0	335000	11.300072	9.076689	22.917841	-44.204884	-11.382361	0.3431644	5459.6382529735565
68	216.96704	13.826762	230.13756	193.362	167.9443	13.378136	186.99742	140.59236	1000.0	1000.0	340000	10.805948	9.772719	21.905685	-43.640255	-10.891741	0.35161147	5540.169911146164
69	232.04655	20.523104	259.0618	207.59642	158.40756	33.881176	209.51192	98.912994	1000.0	1000.0	345000	11.937965	9.591112	22.555014	-44.181915	-12.016917	0.34624034	5621.199908018112
70	219.637	19.209883	250.40059	195.45248	150.52081	28.717186	191.51166	87.744354	1000.0	1000.0	350000	11.14756	9.3841505	21.290962	-46.053795	-11.233191	0.30894175	5701.028570890427
71	226.76956	27.44071	252.9835	175.47601	176.74916	29.8019	241.56209	129.15578	1000.0	1000.0	355000	12.05861	9.175857	22.308514	-49.165062	-12.159275	0.34333038	5781.044970989227
72	229.09122	26.32663	275.76785	197.02602	155.13142	29.979246	189.54875	99.65074	1000.0	1000.0	360000	11.561641	9.145821	22.408257	-45.286476	-11.644865	0.35266763	5861.885488986969
73	239.58174	18.460415	263.71548	213.20615	170.4796	30.880964	228.26065	120.19318	1000.0	1000.0	365000	12.142105	9.423289	24.27283	-44.49964	-12.210964	0.33305988	5942.117324113846
74	233.09566	30.76489	263.068	177.1305	161.05272	33.022736	211.94202	108.35095	1000.0	1000.0	370000	13.36784	9.369981	23.442081	-41.91781	-13.461692	0.30725038	6022.48859500885
75	239.04109	19.162395	274.38428	216.0079	155.00793	25.18706	188.46991	108.09539	1000.0	1000.0	375000	12.498955	9.110645	22.537828	-45.0623	-12.597255	0.34701478	6103.016891956329
76	226.13948	14.432538	243.3919	200.65393	166.7776	18.55318	203.2941	137.46701	1000.0	1000.0	380000	12.913503	9.130759	23.946949	-45.967525	-13.011819	0.3667595	6183.452642917633
77	231.77095	30.559437	276.27377	196.01582	159.65701	21.918022	209.48222	127.5463	1000.0	1000.0	385000	12.764473	9.233751	24.032074	-45.65782	-12.869121	0.32568946	6264.388446092606
78	218.64978	18.006887	238.98175	194.17963	176.03423	27.296572	220.52098	105.78117	1000.0	1000.0	390000	13.784095	8.661052	23.954792	-40.620827	-13.873896	0.34783238	6345.277662038803
79	211.34033	19.861082	247.94817	189.61298	151.65584	31.61924	190.30246	86.791855	1000.0	1000.0	395000	12.391096	8.930245	23.829346	-39.4318	-12.454453	0.27599388	6426.812242031097
80	209.08951	24.171597	245.5201	177.13736	136.14725	24.483067	170.15988	96.403564	1000.0	1000.0	400000	12.846891	8.773599	24.796553	-39.562206	-12.926159	0.29304492	6507.874377965927
81	240.52751	13.055856	265.1724	228.47783	170.32762	21.528444	197.95259	120.96615	1000.0	1000.0	405000	13.174471	8.502355	24.233643	-41.23011	-13.240025	0.33640453	6588.169685125351
