Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
30	-96.19643	3.2869694	-90.6067	-100.01862	-101.19896	0.5600504	-100.28811	-102.14528	1000.0	1000.0	150000	16874.53	1196.7291	27311.693	15327.3955	-17294.252	6166.283	9746.344836950302
31	-105.73588	6.306756	-97.00582	-112.41876	-104.85691	2.9596472	-101.80588	-112.12767	1000.0	1000.0	155000	20020.918	1742.059	33805.668	17156.473	-20632.035	14860.947	10002.72898888588
32	-99.60346	4.367291	-96.30497	-108.02655	-102.65273	1.5912067	-100.965965	-104.89062	1000.0	1000.0	160000	25210.21	2088.8203	41300.453	20956.65	-26075.691	20449.654	10252.843388080597
33	-103.69524	2.8987508	-99.467094	-107.77381	-100.32663	1.0334108	-98.67436	-102.0332	1000.0	1000.0	165000	31554.328	2235.7573	49997.027	27083.371	-32526.695	23100.756	10502.329292297363
34	-98.14446	1.5731313	-96.64654	-100.63737	-100.02373	0.6900164	-99.01117	-101.16064	1000.0	1000.0	170000	37903.2	2509.9924	59941.824	33320.055	-39025.1	26414.785	10756.993583202362
35	-97.639465	1.1935682	-96.31375	-99.778755	-99.78453	0.8413164	-98.15254	-101.2443	1000.0	1000.0	175000	46021.574	3251.603	72490.78	40603.637	-47428.06	37310.22	11005.36133146286
36	-94.98714	2.0930374	-91.674866	-98.05359	-99.58893	0.6063142	-98.236565	-100.45301	1000.0	1000.0	180000	56091.598	3935.7217	87313.69	48685.99	-57786.523	51355.727	11254.33524465561
37	-97.917496	1.7961771	-95.12075	-100.54369	-102.02097	1.1345972	-100.74559	-104.53873	1000.0	1000.0	185000	66793.59	4269.6665	104551.48	59918.098	-68607.734	69350.42	11503.042884111404
38	-99.95758	3.2699363	-96.2899	-105.96856	-101.22221	1.4303309	-98.91336	-103.18041	1000.0	1000.0	190000	78755.34	5130.2964	126089.945	70081.34	-80888.78	86236.83	13864.811366319656
39	-98.84596	2.0969496	-95.0698	-100.91577	-100.055	1.393246	-97.04405	-102.37355	1000.0	1000.0	195000	91570.26	5930.612	148013.44	82877.09	-93978.84	108827.305	14107.946459770203
40	-97.95664	0.7452311	-97.02996	-99.23537	-101.03463	0.7874035	-99.49986	-102.3469	1000.0	1000.0	200000	106923.08	7130.505	175900.94	96574.56	-109758.28	145759.72	14356.63478255272
41	-99.342834	1.3859514	-97.432045	-101.5359	-100.10609	0.8982065	-98.42241	-101.73613	1000.0	1000.0	205000	125257.77	8184.9287	202280.56	112731.2	-128448.055	186334.19	14706.148920297623
42	-97.14809	2.3142982	-94.714165	-101.50232	-100.528275	0.8784516	-99.18022	-102.055275	1000.0	1000.0	210000	142684.3	8396.34	229979.88	129895.11	-145880.81	188231.55	18065.496198892593
43	-97.5479	1.7131966	-94.54341	-99.26248	-99.57372	0.5634071	-98.515465	-100.25845	1000.0	1000.0	215000	162241.25	10177.547	264767.25	147597.73	-166192.44	223677.77	18305.627974033356
44	-96.97903	0.93646955	-95.71849	-98.58206	-100.18192	1.0516924	-99.020775	-101.90992	1000.0	1000.0	220000	187049.25	11781.468	306625.66	169363.92	-191671.53	289418.97	18553.22313427925
45	-98.71341	1.9287293	-95.60395	-100.71946	-100.14101	0.56425273	-99.204056	-101.042656	1000.0	1000.0	225000	215918.88	13569.103	351949.94	195187.25	-221210.06	382404.88	18798.201251983643
46	-95.949554	1.1168251	-94.00061	-97.04832	-99.87692	0.66147727	-98.20414	-100.556656	1000.0	1000.0	230000	247306.38	15280.852	406637.6	224511.34	-253262.67	495015.94	21601.02822327614
47	-96.335434	1.1087117	-94.82032	-97.649734	-100.05458	0.8176357	-98.695076	-101.6168	1000.0	1000.0	235000	281789.1	16646.025	458501.1	257638.86	-288429.7	639534.4	27388.93645977974
48	-97.466774	1.7398893	-95.26226	-100.61899	-99.85092	0.27044585	-99.24795	-100.20497	1000.0	1000.0	240000	324280.2	20294.24	528801.4	293978.44	-332562.06	883457.94	27636.435271024704
49	-97.42517	1.8605946	-95.49543	-100.53238	-99.62696	1.1341321	-96.9749	-100.699745	1000.0	1000.0	245000	379698.66	24495.785	619583.94	341062.56	-389826.38	1326181.6	27893.68810415268
50	-97.5237	0.83949715	-96.428185	-98.72716	-100.005035	0.90654135	-98.68734	-101.86366	1000.0	1000.0	250000	447540.72	29151.062	713007.44	401945.16	-459664.6	1812313.8	28145.28955721855
51	-97.69716	2.297801	-94.855865	-100.183655	-100.2075	0.8186416	-99.470634	-102.035706	1000.0	1000.0	255000	527819.8	31443.752	838415.44	476540.38	-541644.6	2582990.8	28394.935867786407
52	-98.518585	1.8646829	-96.47629	-100.83913	-100.6319	1.2661203	-98.77857	-102.41659	1000.0	1000.0	260000	613566.6	36095.22	954532.6	557671.4	-628548.7	4265035.5	28645.583559036255
53	-98.2249	1.3637353	-96.03715	-100.05188	-100.74334	1.0549636	-99.319145	-102.426315	1000.0	1000.0	265000	707359.1	39789.633	1091725.0	640440.0	-725068.8	4753257.5	28903.34848332405
54	-97.140465	0.80100405	-95.92621	-98.12476	-101.10748	1.4049958	-98.7718	-103.37703	1000.0	1000.0	270000	812904.94	42728.63	1233241.4	741351.6	-832362.9	4832062.5	29170.86689543724
55	-99.7339	2.6592522	-96.87133	-103.98473	-101.67088	0.50792605	-101.04643	-102.581665	1000.0	1000.0	275000	933557.1	49189.086	1420584.0	851684.4	-956235.4	6843834.5	29425.94849729538
56	-98.355225	0.79502815	-97.27644	-99.448616	-100.20454	1.0215137	-98.381836	-102.113846	1000.0	1000.0	280000	1068656.0	53786.63	1588011.1	976326.2	-1094120.5	8438945.0	31196.36056137085
57	-97.70299	0.58557045	-96.596375	-98.32359	-100.38866	0.8514708	-99.09918	-101.65715	1000.0	1000.0	285000	1220533.1	60000.977	1788726.9	1119994.6	-1249590.5	9838625.0	31449.700764656067
58	-98.18314	1.7833105	-95.29763	-100.83123	-101.06819	1.4574058	-99.08483	-103.52441	1000.0	1000.0	290000	1393386.5	65313.508	2025920.1	1280703.4	-1425815.8	11346869.0	31691.70063495636
59	-97.748375	1.747307	-95.54465	-100.20379	-100.334564	1.0499704	-99.10005	-102.91764	1000.0	1000.0	295000	1578404.5	71083.85	2291880.8	1455921.1	-1614233.1	14398652.0	31978.401878595352
