Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	AverageEpVarUncertainty	StdEpVarUncertainty	MaxEpVarUncertainty	MinEpVarUncertainty	AverageEpVarUncertaintyClipped	StdEpVarUncertaintyClipped	MaxEpVarUncertaintyClipped	MinEpVarUncertaintyClipped	AverageEpStdUncertainty	StdEpStdUncertainty	MaxEpStdUncertainty	MinEpStdUncertainty	AverageEpStdUncertaintyClipped	StdEpStdUncertaintyClipped	MaxEpStdUncertaintyClipped	MinEpStdUncertaintyClipped	Time
70	6073.0947	186.99342	6398.3945	5856.5444	8343.752	98.17726	8475.172	8152.5317	1000.0	1000.0	350000	726.77203	249.35152	929.2393	133.34708	-729.5444	27.12758	1813.8088	50.30751	1887.5033	1768.7295	1926.1082	43.649624	1984.466	1882.4357	2910.487	62.81954	3016.8074	2847.9468	2972.286	56.720715	3064.599	2918.8665	33506.72908496857
71	5892.592	229.97397	6292.5874	5638.203	8228.586	50.70929	8321.16	8161.861	1000.0	1000.0	355000	726.78046	252.56322	928.4241	118.29714	-730.033	26.805798	1903.2366	25.141891	1944.9736	1868.0656	2000.8174	28.643656	2041.0751	1957.6682	3027.3938	21.387732	3061.6035	2995.1226	3078.149	19.183722	3113.4146	3058.9526	33875.505590200424
72	5712.623	293.737	6011.135	5278.03	8172.233	94.246414	8304.778	8044.8945	1000.0	1000.0	360000	726.5813	255.50772	930.80084	68.24513	-729.1317	26.749348	1940.5686	29.319656	1981.5569	1914.339	2038.1107	28.121952	2073.2751	2012.2079	3052.054	32.433475	3108.906	3016.8813	3103.518	29.446217	3154.3735	3072.3855	34245.99314618111
73	4234.311	1883.2981	5843.524	1292.1006	8351.1875	118.647224	8538.93	8075.646	1000.0	1000.0	365000	726.32	258.18533	930.1956	74.53733	-729.2269	27.663837	2070.8604	225.65071	2427.0425	1863.3585	2163.7603	212.16559	2496.3037	1959.9242	3149.4185	194.29523	3461.088	2948.3315	3200.3442	190.53448	3506.5234	3009.8293	34615.94566106796
74	5995.8696	182.3682	6173.7827	5667.3975	8159.389	69.31605	8236.091	8049.7354	1000.0	1000.0	370000	726.99554	259.93518	938.4663	64.48697	-729.92706	28.083176	1814.196	60.431778	1913.593	1730.29	1925.3422	51.84173	2007.231	1851.679	2915.7734	72.261375	3044.603	2824.848	2973.041	67.66911	3092.2202	2885.6465	34985.3677277565
75	5813.435	410.28644	6281.338	5187.6274	7914.617	98.73345	8042.4277	7694.017	1000.0	1000.0	375000	728.0161	261.54514	932.7652	39.841904	-731.4022	28.072025	1902.028	73.2831	1982.1296	1802.7532	2002.9	65.96428	2085.443	1914.2473	3014.9163	79.95751	3112.2578	2909.2058	3065.6184	73.98171	3150.1165	2963.6484	35357.21984767914
76	5938.8213	113.80322	6130.4043	5804.2773	7976.651	83.8476	8122.8076	7878.0815	1000.0	1000.0	380000	729.9079	263.41205	933.49054	34.396236	-732.7469	29.638187	1871.5258	52.813843	1943.8679	1792.6736	1975.6562	47.343166	2038.7185	1907.7882	2979.198	57.91341	3062.1238	2887.1	3034.1523	54.108753	3111.326	2949.7964	35729.894104003906
77	5520.69	1126.7709	6152.8022	3268.697	7785.35	415.15582	8237.31	6664.524	1000.0	1000.0	385000	730.7509	265.3533	936.99475	14.715509	-733.0075	30.308994	1906.1973	163.2459	2217.815	1740.2715	2004.0867	154.08272	2302.1936	1859.3473	3020.56	142.8654	3277.2354	2841.6497	3067.8674	140.94376	3324.0413	2896.8582	36101.45841503143
78	6102.9185	113.9242	6217.7295	5887.628	8343.049	120.60327	8553.207	8090.62	1000.0	1000.0	390000	732.4506	266.60107	940.6717	8.777623	-735.4911	31.010878	1822.6342	61.661217	1938.0824	1756.9015	1931.9961	50.608383	2024.43	1871.6881	2928.873	79.38869	3082.2708	2864.9277	2985.6765	69.76228	3119.3647	2922.5647	36479.413623571396
79	5976.8154	95.17344	6117.229	5818.578	8404.918	70.33914	8516.312	8325.857	1000.0	1000.0	395000	735.1318	266.75497	938.4778	7.203134	-737.8084	29.286997	1882.0186	60.238796	1953.8765	1770.5437	1982.2148	55.55752	2053.7966	1882.0809	3000.268	59.621502	3052.2578	2883.9856	3049.1006	57.581646	3104.4443	2938.024	36848.64154338837
80	6063.714	63.071228	6144.99	5984.97	8254.933	447.3697	8605.205	6953.7563	1000.0	1000.0	400000	736.3325	266.2926	936.72095	-9.575794	-739.42114	28.92451	1876.5934	38.641636	1917.9182	1817.3019	1971.099	32.25925	2007.0409	1917.2825	3012.211	52.1845	3084.5725	2945.4202	3057.5757	48.267548	3122.6667	2995.622	37216.71524858475
81	6084.609	78.135155	6214.681	6003.4385	6923.118	696.0946	8015.0737	5127.014	1000.0	1000.0	405000	738.88495	265.32373	936.68115	-13.640119	-741.7549	29.750988	1819.2754	68.89219	1916.455	1715.6943	1929.4586	54.947906	2001.3091	1845.1355	2927.0747	92.77357	3069.4321	2791.9185	2981.686	83.72581	3108.0742	2858.5952	37588.3131942749
82	5967.5034	192.80536	6229.6465	5670.282	8415.0625	115.918335	8598.651	8215.653	1000.0	1000.0	410000	740.65485	265.3699	941.3572	-28.356524	-744.1506	29.907988	1914.025	39.02173	1970.0507	1864.4531	2006.7676	34.690372	2058.7654	1969.963	3046.4478	46.625072	3104.9563	2968.2039	3093.0247	41.240547	3147.9905	3027.2786	37958.98028063774
83	5909.5776	210.14551	6218.3496	5565.532	8470.716	125.554245	8619.494	8202.093	1000.0	1000.0	415000	743.6997	262.514	940.7476	-15.411948	-747.21326	30.515738	1903.4603	42.39755	1968.2422	1838.8401	1998.5286	37.273205	2054.5054	1939.5743	3033.3975	46.764904	3105.467	2966.4558	3078.7307	43.5804	3147.4695	3015.6853	38328.07614207268
84	6079.496	239.18604	6523.3164	5829.1377	8626.041	198.12245	8824.619	8090.8013	1000.0	1000.0	420000	745.964	260.49835	942.44196	-23.393093	-749.51025	28.795662	1882.7161	31.720564	1937.2764	1839.608	1983.2386	29.623522	2034.5682	1943.6023	3001.6008	29.810083	3050.1382	2958.532	3051.5493	28.178034	3097.1514	3009.8196	38697.12843346596
85	6077.576	144.40431	6253.359	5832.807	8219.076	122.94558	8391.876	8022.8335	1000.0	1000.0	425000	747.81775	259.28552	942.5551	-18.293018	-750.991	29.813793	1919.0518	42.52954	1989.3268	1873.2114	2019.3441	33.77085	2080.1243	1987.4479	3033.517	59.939747	3115.6252	2950.6367	3085.6433	52.287903	3159.7183	3016.246	39067.010630607605
86	6145.3584	175.33835	6476.0264	5988.6934	7863.464	158.87347	8085.6104	7534.331	1000.0	1000.0	430000	750.9389	255.84898	941.2109	-23.254166	-754.0943	29.92764	1942.2664	66.11015	2019.1384	1855.2671	2038.8851	55.3202	2113.768	1969.9214	3056.1392	86.18202	3175.3074	2937.364	3105.8438	77.118904	3208.3638	3000.6995	39440.29623270035
87	5975.253	164.62215	6284.2407	5824.4414	8588.133	110.96887	8812.815	8465.331	1000.0	1000.0	435000	753.9584	252.56947	944.0107	-23.401403	-757.5139	28.886724	1926.3285	67.026855	2004.2991	1817.7059	2024.165	60.30606	2094.278	1925.3726	3041.6436	71.7392	3123.5374	2929.4146	3092.9714	67.96357	3169.724	2983.8396	39812.06716632843
88	6088.044	296.28836	6324.7417	5513.887	7509.4014	759.79987	7968.1763	5278.1157	1000.0	1000.0	440000	756.4135	249.42297	941.79755	-39.15919	-759.61945	28.39903	1965.2367	62.675644	2034.3182	1885.6705	2066.0352	58.053055	2128.891	1996.0175	3061.7466	61.92783	3129.2083	2968.791	3115.9624	58.47587	3179.926	3032.4712	40181.08698749542
89	5951.411	176.15726	6226.723	5697.186	7875.811	140.14023	8032.801	7555.8516	1000.0	1000.0	445000	759.9349	245.70995	946.34625	-37.87468	-763.0652	28.911915	1939.8278	34.19523	2007.0464	1916.4979	2039.6471	32.23654	2101.6643	2015.6191	3048.0747	34.49964	3116.0374	3024.9102	3100.3218	31.806444	3163.4297	3079.1506	40552.31181240082
90	6056.408	127.07787	6192.232	5875.9966	8239.568	71.831566	8376.045	8127.029	1000.0	1000.0	450000	763.22406	242.34814	945.06726	-29.61321	-766.5585	28.761356	1956.3398	74.89885	2034.5564	1835.0275	2048.061	66.99012	2122.76	1938.7467	3082.5408	84.60371	3180.003	2949.7183	3126.6367	76.55084	3210.1099	3006.207	40919.35480046272
91	6127.624	186.3939	6396.09	5810.3096	8897.473	83.73485	9025.733	8714.812	1000.0	1000.0	455000	766.2098	239.0334	942.70105	-19.73474	-769.4774	26.797613	1964.6602	25.521765	2010.1377	1934.5275	2050.978	21.04269	2087.912	2027.0607	3102.92	32.738503	3162.2126	3063.6003	3142.7769	29.547218	3195.6714	3106.3503	41287.08798789978
92	6132.882	166.76407	6367.068	5927.0093	8356.434	89.56964	8477.093	8203.926	1000.0	1000.0	460000	767.3337	238.40744	945.848	-22.527184	-770.0364	26.31454	1953.5404	21.99085	1987.5164	1920.2377	2046.1833	22.321379	2078.1665	2009.1653	3078.5576	18.850481	3110.1418	3058.8547	3123.8792	18.297781	3155.4607	3102.0027	41656.1961915493
93	5927.0054	136.50012	6153.3213	5763.24	8767.604	101.36991	8898.226	8616.37	1000.0	1000.0	465000	769.082	236.50154	947.3727	-20.551012	-771.7669	26.652176	1968.8174	42.368748	2041.7638	1912.625	2060.2925	38.220146	2126.0366	2012.5356	3093.4485	47.396477	3173.2864	3024.5066	3137.3909	44.324375	3212.6501	3073.6465	42025.03732562065
94	6068.6123	174.05319	6347.7505	5878.3984	8398.838	97.932686	8575.147	8238.664	1000.0	1000.0	470000	771.44257	234.04816	948.67737	-29.22254	-774.6899	26.672844	2010.2793	60.154884	2098.2073	1922.7019	2094.9126	52.603363	2173.1401	2015.8434	3142.693	67.94112	3231.2397	3050.6108	3181.5034	64.77649	3266.0994	3090.4402	42395.95253658295
95	6156.498	179.64496	6347.2925	5829.56	7866.9287	672.3462	8475.284	5935.689	1000.0	1000.0	475000	773.12756	232.54985	945.32635	-42.788002	-776.9558	26.777306	2054.6606	40.450226	2096.9001	1989.083	2128.6597	36.682854	2163.1323	2066.623	3206.6548	42.554295	3262.1187	3147.2534	3237.4321	41.48268	3291.0032	3178.526	42764.474662303925
96	6142.8125	90.01998	6305.083	6042.4043	8588.934	71.09738	8752.866	8490.329	1000.0	1000.0	480000	775.3902	231.09772	945.6811	-46.386806	-778.4551	25.324068	2025.7283	57.00447	2090.1018	1940.9707	2101.8694	49.47957	2157.5735	2029.5673	3179.6392	67.71452	3257.6301	3075.48	3210.7937	62.034077	3282.8354	3116.4854	43135.29878902435
97	6176.4688	164.11868	6380.4746	5902.266	8346.208	132.54358	8580.487	8106.4614	1000.0	1000.0	485000	776.88324	230.22754	946.09607	-51.894043	-780.0226	25.515444	2017.9174	19.388506	2036.6082	1983.9478	2095.9006	20.980988	2114.8682	2064.9827	3168.1013	18.248178	3188.7605	3137.5024	3200.7751	14.868641	3215.5059	3173.148	43507.75824022293
98	6139.292	217.69931	6519.5444	5909.526	8485.049	143.23572	8639.463	8205.857	1000.0	1000.0	490000	778.49725	227.65483	946.81647	-55.183052	-781.5258	25.97323	1995.71	51.417133	2093.5825	1950.9772	2078.104	45.139812	2161.944	2034.4259	3138.0112	59.580208	3254.487	3098.017	3173.8555	55.186092	3281.1719	3135.1658	43876.79421401024
99	6150.919	43.666927	6208.123	6088.416	8689.229	131.59178	8892.122	8493.832	1000.0	1000.0	495000	781.451	223.65399	947.3968	-62.73477	-784.296	25.776094	1991.9906	46.72833	2043.4478	1927.1694	2069.8276	47.340088	2119.8965	2001.4625	3144.6406	38.405697	3194.0576	3099.8203	3179.085	39.757137	3228.5696	3132.9602	44244.749979019165
