Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
32	6426.419	238.57703	6712.083	6002.2188	6536.706	143.45312	6733.6924	6256.8804	1000.0	1000.0	160000	484.05618	99.520905	624.54364	185.47818	-486.1365	19.047537	2016.1736540794373
33	6139.091	429.81918	6570.7373	5358.465	6545.113	77.802055	6710.431	6404.333	1000.0	1000.0	165000	495.90665	99.013664	631.81757	211.81633	-498.28824	19.749031	2060.539349079132
34	6413.7886	289.12042	6916.3486	6108.6323	6874.1875	431.1769	7253.9395	5670.486	1000.0	1000.0	170000	507.23767	98.41197	644.00854	216.15785	-509.3829	20.824913	2110.7864050865173
35	6874.6904	155.22978	6972.438	6567.098	6933.331	207.5528	7360.82	6583.596	1000.0	1000.0	175000	519.2942	96.85466	653.95624	231.74045	-521.7565	20.727207	2154.6907210350037
36	6350.1123	534.6463	7061.047	5575.6743	7060.721	80.402306	7240.2495	6984.9263	1000.0	1000.0	180000	530.84924	95.33625	665.72296	246.0966	-533.4433	21.229382	2199.454612016678
37	6960.8984	441.68024	7515.167	6328.2773	5858.3623	1833.7108	7238.724	1193.2443	1000.0	1000.0	185000	542.0662	94.69071	689.2492	260.4621	-544.78796	21.689163	2243.5255439281464
38	7212.6836	161.26234	7492.6353	7050.1987	7515.1865	120.517235	7725.377	7311.68	1000.0	1000.0	190000	552.9507	95.55947	703.4062	270.71173	-555.36536	21.89695	2288.3396389484406
39	7154.5596	210.42174	7466.414	6850.273	6597.651	578.43555	7082.304	5014.6724	1000.0	1000.0	195000	562.847	98.026566	713.4947	260.7015	-565.2299	21.3443	2332.7231879234314
40	6894.0654	349.63318	7220.599	6364.8003	7177.2407	245.17119	7489.375	6593.748	1000.0	1000.0	200000	572.6021	101.20979	725.77295	256.9729	-575.0638	22.83227	2377.348482131958
41	7034.492	285.69766	7281.741	6494.9976	6124.5264	2368.1367	7833.295	534.4531	1000.0	1000.0	205000	581.8928	104.430336	731.9765	254.66423	-584.6027	23.820284	2426.7309551239014
42	7522.746	178.78867	7800.762	7245.225	7938.056	100.61645	8089.982	7716.2007	1000.0	1000.0	210000	591.50073	106.394264	742.3205	258.85062	-593.8745	23.850218	2471.0911219120026
43	7245.0522	269.72803	7618.6787	6975.526	7232.585	354.90475	7511.487	6243.8354	1000.0	1000.0	215000	600.8281	107.705154	756.83417	259.85962	-603.2464	24.301338	2516.0863358974457
44	7284.2485	186.39442	7509.7627	7040.901	7772.0	95.06079	7965.8716	7601.433	1000.0	1000.0	220000	609.35126	108.88434	762.55426	254.62866	-611.6409	23.690054	2559.9209022521973
45	7342.7593	338.17725	7776.8105	6780.6777	8009.0327	287.71268	8241.408	7226.1953	1000.0	1000.0	225000	618.00696	109.790825	773.6497	262.3553	-620.4977	23.74885	2605.1183400154114
46	7118.9805	530.6774	7765.8384	6304.04	8033.107	170.94717	8325.531	7822.037	1000.0	1000.0	230000	625.7318	110.56848	776.7493	257.94913	-628.0954	24.470795	2649.110033273697
47	7395.0625	456.7655	7845.3916	6568.6147	8064.1616	196.49913	8341.326	7714.4204	1000.0	1000.0	235000	633.5346	109.535645	788.24786	261.27734	-636.0289	24.48685	2696.8990671634674
48	7405.625	585.4423	7909.6064	6375.338	8292.303	91.797455	8457.392	8147.9116	1000.0	1000.0	240000	640.23755	110.27405	791.7304	269.1691	-642.4714	25.330753	2741.568997144699
49	7619.7812	410.1145	8042.3867	6928.3857	7538.085	617.95715	8069.74	5894.467	1000.0	1000.0	245000	647.10394	109.794464	801.00146	284.0162	-649.4423	25.684044	2786.8282911777496
50	7581.4795	205.4873	7814.3306	7213.7485	8020.6016	216.84987	8316.375	7696.4683	1000.0	1000.0	250000	653.8293	109.89821	804.6516	273.8261	-656.33124	25.680124	2831.6096591949463
51	7760.462	131.66971	7979.9556	7608.511	8290.052	105.047	8443.052	8093.1714	1000.0	1000.0	255000	659.9894	109.833336	807.3204	286.94876	-662.3476	25.935429	2876.37478017807
52	7595.54	436.01343	7943.1475	6764.949	8443.712	160.38762	8794.312	8151.8325	1000.0	1000.0	260000	666.3379	108.72542	814.73834	285.9607	-668.8447	25.467852	2920.806748867035
53	7888.823	117.66706	8053.463	7743.7026	8479.742	119.75594	8639.22	8221.636	1000.0	1000.0	265000	672.2671	108.313446	823.9518	304.9268	-674.813	25.692007	2966.5360078811646
54	7889.035	266.34924	8230.946	7549.3984	8454.287	119.97947	8650.803	8218.858	1000.0	1000.0	270000	678.00354	106.52544	826.78796	306.19592	-680.528	26.773338	3011.6994428634644
55	7980.461	229.28601	8278.472	7627.821	8334.172	171.45305	8664.738	8065.91	1000.0	1000.0	275000	684.00494	103.99657	827.6207	324.62375	-686.1021	26.485662	3057.5804080963135
56	8138.6196	183.101	8357.178	7885.777	8546.863	115.03051	8781.908	8375.509	1000.0	1000.0	280000	689.78735	102.204605	843.9719	323.68283	-692.2012	26.18902	3102.949784040451
57	8127.604	187.87889	8294.782	7770.0923	8572.363	135.37141	8888.75	8362.662	1000.0	1000.0	285000	694.5998	102.7749	843.3079	348.68497	-696.8071	25.226925	3148.1422860622406
58	8091.702	298.68896	8417.017	7625.0586	8486.834	118.18767	8648.92	8292.417	1000.0	1000.0	290000	698.67505	104.95	854.7345	340.531	-701.1774	25.996586	3193.455379962921
59	8141.6772	237.50357	8548.078	7875.208	8693.303	111.746445	8911.153	8572.126	1000.0	1000.0	295000	703.98944	104.35902	857.37006	344.38516	-706.3191	26.395313	3239.1468012332916
60	8407.8	114.975136	8563.733	8272.514	8642.214	121.71336	8848.613	8432.99	1000.0	1000.0	300000	708.9615	104.5476	860.3185	343.12073	-711.1259	26.40685	3287.256390094757
