Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
75	6934.5557	115.573364	7145.475	6815.1313	7113.675	68.230255	7219.632	7033.2847	1000.0	1000.0	375000	528.76996	114.28759	618.68054	-31.770391	528.77	114.28072	618.7917	-24.805231	-531.0031	34.798836	4110.962111234665
76	6800.5806	82.526886	6929.5635	6691.4043	7397.232	75.377846	7511.732	7272.0244	1000.0	1000.0	380000	531.3622	113.815025	618.8099	-32.699696	531.3624	113.80991	616.7467	-26.829433	-533.4215	36.009636	4163.558061122894
77	6859.771	88.15717	6955.0737	6708.1406	6326.945	88.08844	6432.096	6193.5405	1000.0	1000.0	385000	533.33295	114.42462	622.54	-66.732956	533.3336	114.417885	620.8252	-43.571526	-535.2991	36.007435	4215.744776248932
78	6724.4907	345.97	6961.8228	6038.2354	7464.1553	66.62162	7550.902	7320.9697	1000.0	1000.0	390000	535.90094	113.62239	622.21893	-47.77104	535.9016	113.61649	622.878	-47.85455	-538.0635	36.96047	4268.13768696785
79	6948.157	177.11253	7137.246	6678.833	6896.9194	160.22804	7107.6265	6501.5547	1000.0	1000.0	395000	537.89966	113.97967	625.9788	-73.95104	537.89996	113.975365	625.63074	-99.842865	-539.8542	36.18946	4320.72003030777
80	6046.2817	1886.1525	7099.328	2279.2969	7347.315	107.57819	7590.601	7198.7373	1000.0	1000.0	400000	539.6084	114.24699	631.2541	-99.4967	539.6087	114.24228	633.481	-80.31827	-541.4684	37.595673	4373.209996938705
81	6993.7383	161.38077	7246.589	6761.6997	7503.3936	95.095215	7672.3237	7326.5415	1000.0	1000.0	405000	540.8532	115.85115	633.8556	-99.75581	540.853	115.84622	636.18195	-147.09323	-542.7741	36.34846	4426.025741100311
82	7080.582	141.66829	7232.956	6826.4136	7523.5415	74.113396	7655.921	7400.297	1000.0	1000.0	410000	543.5024	115.12892	636.49414	-98.98759	543.50287	115.1254	637.23987	-96.967705	-545.3255	37.931942	4479.006744146347
83	7100.336	79.21685	7215.561	7004.31	7505.072	94.02489	7627.47	7326.445	1000.0	1000.0	415000	546.06494	114.656166	638.11975	-169.48615	546.06506	114.652214	636.6815	-144.96234	-547.75977	39.058723	4531.664941072464
84	7111.971	46.12456	7160.7876	7032.3345	7225.1396	141.16672	7485.7993	6920.495	1000.0	1000.0	420000	548.1054	115.07605	641.4511	-122.298615	548.10565	115.0711	641.5871	-144.44615	-549.9283	39.272972	4584.282843112946
85	7157.784	103.01296	7312.785	7032.2637	7489.169	118.40863	7673.3267	7317.7964	1000.0	1000.0	425000	550.2353	115.07245	641.3964	-82.11896	550.2354	115.06727	641.608	-118.586655	-552.20215	38.933807	4636.772356033325
86	7199.331	138.60063	7443.7163	7047.1094	7516.547	82.45931	7617.0586	7372.3325	1000.0	1000.0	430000	552.52124	114.55779	643.9289	-71.47202	552.5212	114.55525	645.79486	-85.45687	-554.3243	37.721672	4689.370145082474
87	7255.288	220.96976	7643.019	7024.019	7621.543	101.2976	7775.1387	7392.3896	1000.0	1000.0	435000	554.5992	114.73185	653.41077	-80.40185	554.59894	114.72712	651.74554	-80.272675	-556.84875	39.44175	4741.767924308777
88	7253.772	156.79259	7431.357	6984.9595	7790.0938	155.60309	8069.4404	7480.824	1000.0	1000.0	440000	557.1749	113.27665	658.01685	-107.040596	557.1745	113.27436	659.1921	-56.801914	-558.8893	38.445045	4794.681490182877
89	7273.5166	214.47581	7457.0127	6857.327	7559.1104	142.1343	7795.4404	7329.1533	1000.0	1000.0	445000	559.6864	113.61043	659.6913	-71.766045	559.68665	113.60591	661.26624	-103.46868	-561.5236	38.09026	4847.287581205368
90	6291.712	1657.1996	7409.4575	2991.89	7728.8076	95.44953	7878.6567	7607.6436	1000.0	1000.0	450000	561.2306	115.49492	661.00287	-120.17575	561.2304	115.49196	661.1668	-126.43602	-563.28534	39.561714	4899.971600055695
91	7183.513	175.34163	7340.5557	6880.9995	7598.3765	98.66368	7728.298	7392.879	1000.0	1000.0	455000	563.599	115.153496	662.2823	-97.53694	563.5995	115.14791	663.70215	-114.01644	-565.7273	39.874626	4952.705642938614
92	7187.15	146.97496	7456.5366	7038.263	7672.259	58.900635	7814.2563	7600.909	1000.0	1000.0	460000	565.61865	115.58271	666.739	-108.16314	565.6191	115.577545	666.08307	-95.2396	-567.7188	40.082253	5005.551150083542
93	7343.5156	109.79065	7540.0376	7205.9985	7432.9375	153.67574	7599.1353	7204.5684	1000.0	1000.0	465000	567.6375	115.39623	665.6438	-84.780235	567.6375	115.39218	665.15045	-81.66489	-569.32104	40.644955	5058.427273273468
94	7252.458	123.43228	7377.73	7018.2754	7603.1396	144.14345	7789.882	7321.7827	1000.0	1000.0	470000	569.1355	116.01992	671.3751	-79.18386	569.1358	116.01564	669.9798	-113.443085	-570.55145	39.3836	5111.557500123978
95	6295.3994	2208.1553	7595.998	1889.0154	7909.4595	94.8485	8050.814	7680.592	1000.0	1000.0	475000	569.9592	117.40801	670.0691	-71.42952	569.959	117.403725	668.9302	-76.98337	-571.8962	38.52862	5164.535774230957
96	7486.0967	71.511055	7567.326	7373.278	7845.8335	101.80649	7995.868	7707.571	1000.0	1000.0	480000	572.27216	116.58465	674.4894	-73.76021	572.27264	116.57833	673.38934	-58.452507	-574.2092	39.37117	5217.266768217087
97	7441.194	42.341244	7494.6685	7372.433	7678.581	80.790085	7831.5684	7574.1865	1000.0	1000.0	485000	574.20416	116.901955	673.5255	-65.294365	574.20416	116.89741	672.9222	-114.593925	-576.3674	42.32198	5270.051993131638
98	7265.1226	85.67499	7360.006	7117.7188	7227.7275	1674.7764	8011.689	2217.6523	1000.0	1000.0	490000	576.009	116.2543	674.3655	-91.74495	576.00946	116.24893	676.1417	-107.72671	-577.9975	41.520382	5322.9798040390015
99	7399.185	132.87694	7551.2373	7207.377	7763.465	130.7702	7959.155	7496.9287	1000.0	1000.0	495000	577.3308	116.33415	675.74384	-79.492744	577.33057	116.32992	675.62585	-81.03509	-579.0062	41.498795	5375.895622014999
100	7542.3135	223.93863	7758.9165	7111.807	7977.626	108.708694	8220.707	7843.3833	1000.0	1000.0	500000	578.73206	116.569374	677.7558	-93.17295	578.7324	116.564285	676.94116	-114.88669	-580.7185	43.938793	5429.083446025848
101	7437.3213	234.37679	7744.938	7025.168	7136.7314	1328.4987	7921.2153	3209.6018	1000.0	1000.0	505000	580.24347	116.490105	682.3015	-113.061775	580.24347	116.48402	682.6461	-122.88257	-582.2158	43.62874	5481.969230175018
102	6595.632	1746.1268	7616.98	3109.2734	7740.0576	169.47325	7991.9453	7506.5728	1000.0	1000.0	510000	581.9885	116.82122	684.2045	-99.41583	581.98834	116.81738	683.7981	-142.54138	-584.0414	43.306046	5534.933664083481
103	7398.5635	199.87912	7636.634	7045.786	7828.905	119.11775	8005.5967	7652.7515	1000.0	1000.0	515000	583.9999	116.17121	683.94305	-92.35079	583.99963	116.167046	685.62836	-99.83059	-586.00085	42.098392	5587.949921131134
104	7504.0337	118.64589	7689.922	7364.198	7954.879	124.70363	8204.082	7771.5596	1000.0	1000.0	520000	585.4134	116.78369	687.2098	-94.14716	585.41284	116.7807	683.4547	-82.68655	-587.61334	42.665035	5640.837408065796
105	7544.1523	178.36389	7759.2256	7247.485	7792.1787	120.8018	8020.868	7640.877	1000.0	1000.0	525000	587.31726	116.00723	689.066	-95.42345	587.3176	116.003075	685.91394	-75.327644	-589.22614	42.679058	5694.101279258728
106	7611.676	142.19801	7805.7866	7367.1064	7960.1523	112.88909	8170.524	7770.58	1000.0	1000.0	530000	588.6354	116.67597	687.8974	-73.767395	588.6348	116.67338	688.42676	-66.062775	-590.7446	42.08762	5747.148941993713
107	7564.7217	211.77492	7831.6924	7198.3223	7913.7783	91.39011	8040.194	7720.0254	1000.0	1000.0	535000	590.86725	116.0327	691.48285	-113.69155	590.86743	116.03016	690.4753	-74.20092	-592.93713	42.597923	5800.292358160019
108	7422.768	149.26524	7589.494	7196.1797	7788.72	126.365295	8027.433	7621.449	1000.0	1000.0	540000	592.8879	116.19542	691.8077	-143.91727	592.8874	116.191605	690.622	-77.3237	-594.7124	45.100967	5853.364448070526
109	7509.7446	78.74187	7598.0234	7366.9404	7918.538	66.906334	8033.047	7810.619	1000.0	1000.0	545000	594.4489	116.02858	697.6568	-98.85396	594.44867	116.024445	693.4385	-91.872574	-596.5073	44.61292	5906.730358123779
110	7650.493	186.60027	7863.665	7400.107	7889.868	65.35515	8025.6484	7798.386	1000.0	1000.0	550000	596.23895	115.88015	695.23535	-113.6454	596.2385	115.87746	696.1916	-87.0002	-598.41064	43.495064	5959.7484221458435
