Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
46	5209.3643	106.56542	5390.6113	5117.696	5493.7974	68.07041	5583.258	5366.8135	1000.0	1000.0	230000	316.87888	136.03842	435.63974	-109.96616	316.8789	136.03743	436.18762	-109.63114	-318.71976	57.90952	2354.508980035782
47	5277.035	128.7846	5531.624	5191.8022	5539.988	114.66301	5781.677	5334.486	1000.0	1000.0	235000	320.95325	135.25473	438.8829	-115.64342	320.9526	135.25346	437.43164	-115.373985	-322.88544	58.12365	2410.6597542762756
48	5197.4766	121.317444	5323.6924	4995.569	5280.21	62.520752	5354.8174	5176.0664	1000.0	1000.0	240000	324.33945	134.8678	440.767	-112.651634	324.33978	134.86551	439.43628	-113.16771	-325.92307	57.532814	2467.0073943138123
49	5208.2285	179.94603	5486.987	4957.043	5617.5117	102.29754	5706.5596	5349.555	1000.0	1000.0	245000	327.91824	134.69362	440.8594	-105.12793	327.91824	134.69131	441.51147	-107.06047	-329.62885	56.59315	2517.0552911758423
50	5301.398	121.67078	5491.672	5113.596	5501.9014	66.32303	5580.097	5375.4834	1000.0	1000.0	250000	331.08765	134.0888	445.77133	-102.187775	331.08768	134.08704	443.56244	-101.86483	-333.04965	56.0493	2565.794668674469
51	5223.784	136.57494	5391.2544	4986.181	5590.683	49.914112	5686.3257	5512.5166	1000.0	1000.0	255000	334.50748	133.01756	445.5822	-102.29161	334.50726	133.01611	447.6493	-100.35522	-336.44968	56.366444	2615.5342135429382
52	5204.1514	189.38463	5379.507	4856.129	5444.0537	74.17523	5519.6177	5303.4795	1000.0	1000.0	260000	337.64807	132.63654	451.66107	-102.48743	337.64777	132.63457	449.3079	-96.51585	-339.68204	53.395462	2664.0179920196533
53	5111.1025	194.89255	5298.8955	4778.1357	5461.282	105.99738	5618.763	5327.6787	1000.0	1000.0	265000	340.56693	132.06192	450.62186	-105.688354	340.56696	132.05951	450.93597	-98.85184	-342.19763	53.209	2714.1198756694794
54	5297.9385	103.215355	5404.411	5125.142	5608.864	69.389145	5718.9634	5496.4395	1000.0	1000.0	270000	343.47675	131.18456	452.92374	-98.34596	343.47665	131.18288	452.27164	-94.31657	-345.47736	51.77417	2763.9299700260162
55	5249.2197	120.713715	5459.2163	5109.713	5290.6465	67.758896	5387.529	5154.0186	1000.0	1000.0	275000	346.65662	130.1111	450.51044	-94.068146	346.65683	130.10973	452.1353	-103.014656	-348.24127	52.02049	2812.4601724147797
56	5088.6694	114.61094	5239.7695	4915.6235	4983.747	101.29965	5171.1387	4850.362	1000.0	1000.0	280000	349.0782	129.29909	453.63147	-95.23418	349.07773	129.29805	452.84802	-101.293335	-350.83304	52.60966	2862.657360315323
57	5151.6655	187.2681	5379.206	4810.946	5377.917	86.57408	5547.082	5256.715	1000.0	1000.0	285000	351.71738	128.13187	454.5523	-93.791626	351.71732	128.1291	455.02963	-94.7394	-353.40384	50.157604	2915.0263636112213
58	5239.505	86.652824	5400.883	5157.0273	5374.917	78.887115	5514.7124	5198.9043	1000.0	1000.0	290000	354.3628	126.96663	455.7081	-91.47476	354.36316	126.96451	456.78613	-94.74961	-356.32056	49.945625	2964.0362157821655
59	5193.668	173.88837	5396.294	4951.9097	5317.6313	72.663086	5421.341	5180.587	1000.0	1000.0	295000	356.64426	126.15053	455.1826	-77.525566	356.64398	126.14791	456.89075	-68.88294	-358.22504	48.505867	3013.380434989929
60	5185.3853	256.5307	5524.183	4737.163	5543.8696	80.242744	5649.712	5399.7305	1000.0	1000.0	300000	359.5152	124.62168	458.15744	-81.31909	359.5152	124.619995	457.2564	-82.97284	-361.3854	47.815693	3067.1816895008087
61	5096.579	151.07558	5301.041	4885.4326	5515.582	74.905	5658.1196	5434.996	1000.0	1000.0	305000	362.03595	123.28429	463.8994	-81.3119	362.0362	123.28148	463.08566	-76.7014	-363.6759	47.21646	3120.5868022441864
