Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-338.35443	94.35454	-234.88257	-493.62012	-591.00854	3.0064788	-586.2237	-595.59106	1000.0	1000.0	5000	7.213543	6.360119	37.659786	-5.132824	-8.500521	0.8044983	23.721012353897095
2	-293.81256	64.949425	-214.36958	-395.0847	-594.89813	1.6536509	-592.6328	-598.2621	1000.0	1000.0	10000	43.676266	17.652706	98.86651	7.938317	-46.604755	1.6415949	46.728710412979126
3	-425.12158	195.37398	-185.50104	-632.8012	-680.8782	104.86288	-537.54724	-842.79083	1000.0	1000.0	15000	86.83536	17.627504	137.39355	45.832485	-89.610985	2.7132587	72.6228415966034
4	-462.6267	246.18474	-215.64784	-842.0398	-276.09164	92.804214	-83.32563	-453.8717	1000.0	1000.0	20000	109.02111	13.710785	149.04543	70.33824	-110.69737	2.898201	98.63392806053162
5	66.40986	493.77466	863.041	-469.71957	13.492777	305.69022	742.6932	-369.94638	1000.0	1000.0	25000	101.3327	15.234516	153.95401	67.54479	-102.26028	2.7835574	124.41285419464111
6	495.54834	507.79297	1027.2281	-227.7212	1475.5131	487.08905	1967.6663	129.9847	1000.0	1000.0	30000	95.951614	22.09785	171.87144	57.468243	-97.03066	3.5453587	150.09471821784973
7	571.0934	264.91843	1023.2453	271.71176	1269.1089	868.88184	2485.0784	-56.629223	1000.0	1000.0	35000	99.36039	31.137646	185.24483	49.211433	-100.54931	4.881729	175.86375212669373
8	1897.8284	927.6098	2718.31	109.529655	700.7956	795.0664	2534.5198	-86.12224	1000.0	1000.0	40000	109.21024	42.313316	219.09064	47.368256	-110.55075	6.5363946	201.7511215209961
9	1352.9099	822.4903	2329.426	376.8041	1403.6941	1074.1887	2793.1694	-67.46777	1000.0	1000.0	45000	122.96347	54.36722	238.7647	42.46984	-124.35979	8.292856	227.8109405040741
10	2626.9321	243.27615	2883.2285	2183.0852	3143.117	114.162506	3263.272	2840.4573	1000.0	1000.0	50000	140.38116	65.534904	261.56635	39.923553	-141.84862	10.233185	253.84379529953003
11	2342.1155	1189.3469	3027.8022	-26.071075	2875.5378	793.31104	3290.9126	548.75287	1000.0	1000.0	55000	162.42955	74.2856	289.22867	40.05264	-164.0035	11.3616705	279.9379622936249
12	2046.1361	1252.0203	3196.045	217.34758	3240.8645	58.54418	3333.5044	3103.8628	1000.0	1000.0	60000	180.58696	82.64869	309.37173	40.49088	-182.20787	12.553648	306.5420560836792
13	2111.1929	1409.3295	3458.836	209.56929	3309.1765	479.39706	3587.7842	1891.556	1000.0	1000.0	65000	197.72122	91.20847	335.07272	40.215397	-199.3715	13.92759	332.99582600593567
