Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-305.36578	66.7973	-224.55208	-383.9669	-70.30183	30.99949	-32.717564	-124.73319	1000.0	1000.0	5000	0.52720606	2.5163267	14.771669	-9.360713	0.5271855	2.5175257	14.820428	-9.674731	-1.3334689	0.40798104	56.621795892715454
2	-229.10335	82.55534	-95.69447	-353.48465	-402.94977	46.643078	-337.3583	-461.27972	1000.0	1000.0	10000	6.889577	7.034379	30.121365	-10.4806385	6.889392	7.0334406	30.628908	-11.355389	-8.9578495	1.2753644	113.704430103302
3	-260.65945	199.12431	-28.375826	-555.3351	-159.62997	271.95523	210.73166	-672.0073	1000.0	1000.0	15000	16.30534	9.754433	51.507492	-13.126378	16.304623	9.754439	52.141094	-13.086638	-18.220743	2.8154125	171.7338411808014
4	391.17926	745.415	1674.3474	-530.5334	1070.439	531.4652	1809.6119	7.9387984	1000.0	1000.0	20000	19.9691	16.399622	77.694626	-13.6952095	19.968658	16.399357	77.45551	-15.564452	-21.724724	3.4705195	226.8560709953308
5	1173.5139	774.1393	2089.8533	259.70953	2642.039	208.14192	3008.0776	2307.1343	1000.0	1000.0	25000	31.008808	22.928381	97.93881	-13.496275	31.00866	22.926651	98.019775	-13.365446	-33.194393	4.9086523	273.6444990634918
6	2468.6172	1014.1126	3302.774	480.68683	2999.1567	1074.5454	3713.325	-169.84358	1000.0	1000.0	30000	47.42932	30.280993	139.76181	-11.052943	47.42956	30.279829	138.14569	-10.730985	-49.70488	6.291003	321.94032192230225
7	3674.6687	212.80217	3897.45	3328.0264	3479.853	704.6976	3936.1143	1422.7028	1000.0	1000.0	35000	68.09929	41.37623	170.32181	-17.25001	68.09948	41.374336	169.3264	-15.973106	-70.425514	8.869838	370.7724509239197
8	3589.8677	306.38788	4026.1519	3207.5808	3712.813	1079.0532	4239.066	491.2876	1000.0	1000.0	40000	91.70741	51.700844	197.5372	-27.941294	91.70762	51.69895	200.5861	-29.702442	-94.37869	12.521168	421.93038988113403
9	4102.222	130.89252	4225.504	3849.2603	4351.4795	167.70297	4530.432	3945.6985	1000.0	1000.0	45000	115.20727	60.99605	222.9414	-40.833035	115.20708	60.993908	223.56906	-38.419098	-118.028175	15.196835	471.07108998298645
10	4249.354	138.80664	4437.6157	4067.7212	4407.67	191.09444	4647.762	3977.4514	1000.0	1000.0	50000	139.06416	67.32307	250.03584	-46.123985	139.06409	67.32036	250.60777	-43.244923	-142.1281	17.339382	519.5294802188873
11	4409.064	45.75901	4484.837	4359.23	4408.2393	119.76929	4589.8633	4210.9077	1000.0	1000.0	55000	162.69507	69.453285	267.83713	-30.73585	162.69542	69.45086	269.29926	-27.093967	-165.5291	18.201927	566.5882029533386
12	4563.5913	163.50752	4831.216	4392.48	4664.3657	245.1958	4900.653	4026.864	1000.0	1000.0	60000	185.10403	70.34493	292.33206	-9.209735	185.10327	70.344345	293.1791	-8.062503	-187.99985	19.334314	614.2276771068573
13	4626.7637	291.26422	4833.57	4049.072	4876.874	72.37784	4963.287	4740.006	1000.0	1000.0	65000	205.65608	71.8341	311.5899	21.50341	205.65547	71.83298	312.27798	21.640703	-208.4704	20.0246	660.7336120605469
14	4786.341	169.46466	4892.3916	4449.169	4947.2695	91.82953	5066.772	4744.8325	1000.0	1000.0	70000	223.53923	75.50796	329.27502	10.357088	223.5386	75.50744	329.10098	8.324477	-225.99658	21.904278	708.7296249866486
15	4810.093	121.92325	4998.3174	4693.638	4978.161	110.32863	5125.128	4763.0522	1000.0	1000.0	75000	239.39845	79.93081	343.0613	-3.1309984	239.39809	79.92944	348.7324	-5.6637516	-242.00446	23.504314	756.8643310070038
16	4929.9116	87.56755	5056.7134	4799.1406	5080.409	89.59176	5237.393	4938.443	1000.0	1000.0	80000	255.31526	82.79918	357.06866	-2.6587446	255.31479	82.79873	356.7523	2.0248377	-257.8556	23.792444	806.8508219718933
17	5051.1226	118.58975	5206.3647	4911.5024	5294.625	146.5369	5511.5366	5102.381	1000.0	1000.0	85000	269.8287	85.71486	373.92236	-17.331963	269.82858	85.71404	372.05536	-6.6571927	-272.2611	24.127277	853.9114620685577
18	5128.4004	93.43372	5242.809	5016.335	5328.651	61.495434	5407.0117	5240.3374	1000.0	1000.0	90000	283.697	88.100975	387.54886	-9.800339	283.69647	88.10066	388.23294	-26.712112	-286.01596	24.79676	900.5049419403076
19	5114.2446	61.36753	5171.1865	4996.6904	5186.608	118.14155	5354.874	4991.681	1000.0	1000.0	95000	296.9322	89.577156	412.00415	-28.99701	296.93222	89.57701	411.53986	-30.24884	-299.3459	24.88154	949.1307229995728
20	5145.952	68.87597	5229.9385	5043.617	5478.4956	97.721245	5664.003	5314.0854	1000.0	1000.0	100000	309.2406	90.3547	420.88123	-17.319998	309.23993	90.35403	422.21738	-4.889737	-311.61206	25.412363	998.1760921478271
21	5142.9277	107.2548	5238.7046	4934.9917	5175.4453	770.42255	5614.4834	2886.5095	1000.0	1000.0	105000	320.57324	90.56786	431.21866	-27.37235	320.57303	90.56805	428.74078	-16.180462	-322.53784	25.94208	1046.9124641418457
22	5318.775	89.38098	5434.157	5202.463	5044.1187	1594.9888	5666.131	261.88995	1000.0	1000.0	110000	330.7767	91.41288	439.25568	-15.370888	330.7763	91.41298	438.5568	-8.861637	-333.03052	25.850193	1095.27694106102
23	5282.9077	159.76857	5475.2197	5100.152	5304.8022	483.3494	5653.601	3879.993	1000.0	1000.0	115000	340.70212	91.75284	447.95456	-20.036556	340.70193	91.75277	446.74246	-5.469529	-343.0336	26.790985	1141.7739989757538
24	5435.9346	102.29948	5546.2793	5294.6265	5560.215	91.232124	5761.3716	5413.466	1000.0	1000.0	120000	349.75897	91.3272	459.5817	4.255764	349.75906	91.32574	461.21603	-2.2065818	-352.0006	27.499456	1189.3087060451508
25	5205.5576	418.31766	5631.5103	4451.127	5834.831	157.82903	6185.291	5680.8086	1000.0	1000.0	125000	358.45065	92.24655	466.64862	-35.363323	358.44995	92.246284	465.49673	-29.668205	-360.62997	28.62057	1235.2587130069733
26	5466.1157	79.01236	5598.602	5367.3716	5958.9297	160.46124	6232.6704	5695.037	1000.0	1000.0	130000	365.62476	94.37201	474.76956	-63.993538	365.6248	94.371544	475.5545	-65.55891	-367.90503	30.22578	1286.214574098587
27	5043.2217	1350.8004	5866.147	2349.4756	5916.6357	124.68981	6075.291	5625.452	1000.0	1000.0	135000	372.51566	96.486244	478.1517	-72.82863	372.5156	96.4873	478.71915	-71.40601	-374.39908	31.42335	1338.452870130539
28	5600.4844	96.55997	5782.635	5506.2207	5722.866	97.39593	5850.591	5542.75	1000.0	1000.0	140000	379.20065	97.98317	487.27032	-51.12852	379.2001	97.9826	486.73196	-73.125984	-381.30545	32.50367	1394.6555280685425
29	5547.13	284.45404	5823.7627	5001.8564	5969.7773	81.52974	6099.182	5830.5327	1000.0	1000.0	145000	385.79068	99.148346	489.45166	-77.54001	385.79062	99.14791	493.22977	-101.177795	-387.91858	33.265366	1445.3344180583954
30	4755.7627	1771.9011	5708.4336	1214.1947	6057.3696	86.04449	6192.6846	5906.329	1000.0	1000.0	150000	390.99817	102.22853	496.66418	-112.877914	390.99863	102.22588	496.48962	-98.63265	-393.07574	35.08781	1494.8721158504486
31	5757.118	167.83914	5884.811	5441.5327	6112.8145	153.42323	6431.2827	5804.001	1000.0	1000.0	155000	395.52493	105.791084	502.84338	-121.83729	395.52496	105.78967	501.31253	-134.23244	-397.52963	35.74605	1551.8709831237793
32	5819.4497	85.604416	5973.6387	5727.8403	5755.6694	84.893036	5932.3184	5659.9653	1000.0	1000.0	160000	402.0178	105.55427	509.0682	-121.92786	402.0174	105.554245	510.934	-127.62494	-404.24985	34.982174	1606.9707601070404
33	5831.871	57.218933	5908.058	5750.755	5156.23	1858.9445	6285.679	696.91345	1000.0	1000.0	165000	408.03812	105.49701	516.2908	-137.79059	408.03833	105.4955	515.03455	-117.77447	-410.1657	33.97955	1655.5021460056305
34	5718.35	322.21112	5974.343	5083.526	6345.692	66.718	6476.966	6237.567	1000.0	1000.0	170000	413.56982	105.73061	523.7526	-196.4591	413.5699	105.729416	524.1054	-173.44736	-415.83527	33.89018	1702.442174911499
35	6094.219	58.917603	6180.8374	6006.151	6244.378	113.00334	6392.058	6037.3003	1000.0	1000.0	175000	419.21942	105.80289	531.23315	-170.32617	419.2199	105.801956	530.2745	-150.52126	-421.4476	34.714676	1749.7834978103638
36	6053.7715	240.84396	6518.6226	5860.266	6373.89	189.77908	6649.6743	6014.936	1000.0	1000.0	180000	424.62354	106.10939	534.6365	-162.44856	424.62344	106.107956	535.6364	-165.46806	-426.81696	35.386444	1800.3022770881653
37	6153.1694	159.03448	6350.797	5951.132	6368.7573	140.44054	6509.367	6024.247	1000.0	1000.0	185000	429.85815	105.891655	550.40137	-129.33063	429.85767	105.89132	550.055	-136.27486	-431.6775	36.108585	1871.3103239536285
38	6269.7515	126.0861	6470.886	6084.3506	6614.8506	83.84207	6748.416	6466.702	1000.0	1000.0	190000	434.51733	106.61411	553.8359	-153.21248	434.51773	106.612434	554.6507	-146.33885	-436.6304	35.715786	1946.4239010810852
39	6228.4277	101.37929	6350.5107	6097.615	6651.716	172.80507	6810.3096	6191.5225	1000.0	1000.0	195000	439.63953	107.119965	558.2395	-154.23024	439.64032	107.11875	558.6	-160.21985	-441.6072	35.125546	2017.7767179012299
40	6332.4067	23.295776	6364.199	6307.3413	6666.349	132.85513	6907.2837	6441.568	1000.0	1000.0	200000	444.66595	107.77199	567.4303	-180.90004	444.66583	107.77179	564.7464	-146.01047	-446.6654	34.768036	2088.1842329502106
41	5848.9097	1237.6626	6701.577	3391.0696	6997.5767	134.85664	7192.0024	6701.3823	1000.0	1000.0	205000	449.5672	109.49922	566.80664	-167.7452	449.56747	109.49837	568.38446	-164.87059	-451.6058	36.52787	2159.2287878990173
42	6414.215	182.64629	6640.5605	6187.602	6519.3057	570.191	6846.138	4853.9004	1000.0	1000.0	210000	453.9297	111.526115	577.29614	-192.56078	453.92932	111.52618	579.56995	-184.78732	-456.00595	38.84896	2225.1569340229034
43	6512.6772	86.371796	6652.77	6399.6245	6680.232	99.3713	6866.524	6497.364	1000.0	1000.0	215000	458.93222	111.98383	577.8959	-185.4298	458.9319	111.98273	579.0943	-180.46547	-461.1149	38.652943	2280.9178478717804
44	6357.484	322.5681	6733.5527	5759.9653	6669.2705	87.438156	6811.0645	6501.998	1000.0	1000.0	220000	464.12225	111.237656	580.81036	-229.6097	464.1229	111.236786	582.04517	-233.20113	-466.474	41.561386	2335.49205493927
45	6576.6587	204.17422	6907.6177	6344.349	6579.1	79.767815	6724.2285	6473.303	1000.0	1000.0	225000	469.17896	110.82208	583.963	-328.4614	469.1791	110.82186	584.5498	-289.2498	-471.5471	41.417538	2391.6471650600433
46	6595.833	178.5569	6795.096	6287.133	6864.81	100.40173	6987.2524	6655.3306	1000.0	1000.0	230000	474.27087	110.35065	590.2219	-235.32158	474.2708	110.34844	591.5734	-263.10178	-476.6325	41.222424	2448.272859096527
47	6618.449	197.06732	6915.8906	6333.8706	6697.178	1023.8197	7110.7197	3628.072	1000.0	1000.0	235000	479.0777	110.09369	589.97406	-210.67554	479.07782	110.09303	593.6834	-236.1816	-481.10446	42.608078	2510.036046028137
48	6742.3438	178.52802	7074.744	6536.409	6786.3193	1705.1617	7566.643	1687.9468	1000.0	1000.0	240000	483.7139	110.24229	598.8285	-207.96458	483.71384	110.2427	598.3797	-283.39075	-485.79016	40.546112	2569.3990609645844
49	7081.6836	109.168465	7251.536	6916.9873	7333.4385	76.76171	7480.519	7214.002	1000.0	1000.0	245000	488.42017	110.52198	603.9841	-191.35704	488.42032	110.52195	604.7633	-218.4485	-490.3742	39.465717	2627.6708149909973
50	6846.186	147.35722	7031.0806	6698.0073	7129.6797	83.38219	7276.3755	6983.9126	1000.0	1000.0	250000	492.9106	110.48174	608.1765	-311.48184	492.91052	110.48117	608.86334	-295.02057	-495.0928	40.367264	2674.6608560085297
51	6957.0483	90.22102	7108.7817	6831.551	7210.583	130.07054	7391.6025	6945.7354	1000.0	1000.0	255000	497.59006	110.228836	615.0673	-254.9675	497.5903	110.22851	612.33545	-302.03574	-499.5662	38.75065	2715.8674879074097
52	7151.2134	221.92921	7400.0723	6838.8057	7383.8594	88.416985	7510.7593	7231.8115	1000.0	1000.0	260000	502.1824	110.537415	619.91516	-199.37485	502.1822	110.53832	618.5344	-208.60231	-504.3153	39.047523	2755.8194007873535
53	7093.185	124.65144	7271.976	6933.842	7499.797	129.96213	7859.016	7376.903	1000.0	1000.0	265000	506.47916	110.346855	625.7539	-229.89455	506.47964	110.346	624.1235	-261.59348	-508.31726	40.687744	2796.200765132904
54	6587.318	1051.6832	7360.7905	4513.812	7141.375	1525.7285	7956.4404	2589.0442	1000.0	1000.0	270000	509.95557	111.73241	633.30133	-276.57385	509.95566	111.73239	633.04114	-345.61444	-512.1282	43.288742	2877.4477849006653
55	7067.081	144.2674	7233.249	6889.3906	6901.9624	1968.3335	7968.3213	1361.5153	1000.0	1000.0	275000	514.1175	112.57828	631.43	-363.5789	514.11774	112.578415	630.2881	-297.05325	-516.352	42.907993	2988.8146159648895
56	7349.047	118.02975	7534.9937	7176.836	6722.5264	2480.565	8055.178	157.11943	1000.0	1000.0	280000	517.87604	113.36507	637.8455	-187.95476	517.8754	113.36479	635.4814	-208.88559	-520.24744	40.596928	3088.43075799942
57	7327.8438	83.14187	7485.005	7256.762	7986.221	201.54515	8349.269	7655.0317	1000.0	1000.0	285000	522.45435	113.038994	642.52997	-167.36937	522.4541	113.039986	640.17236	-150.03154	-524.9657	42.589317	3189.378401041031
58	7296.3477	229.74155	7672.7227	7009.933	7550.197	1623.4019	8265.39	2696.6401	1000.0	1000.0	290000	527.05457	112.582375	649.6249	-119.121666	527.0544	112.5843	647.5561	-181.90102	-529.1944	42.802727	3277.8575999736786
59	7527.15	96.46479	7687.783	7385.0967	7497.8306	678.0054	7889.568	5508.662	1000.0	1000.0	295000	531.2129	113.108345	650.3544	-159.5468	531.213	113.10925	651.64984	-151.00618	-533.3987	42.102146	3388.2077379226685
60	7532.9814	105.35824	7685.128	7377.561	8077.8213	247.38512	8338.671	7605.512	1000.0	1000.0	300000	535.54663	113.71833	661.38794	-159.33223	535.54584	113.72075	664.2062	-169.39261	-537.7997	41.992455	3482.718959093094
61	7488.3936	270.36926	7866.864	7021.697	8171.4297	107.24973	8318.444	8007.476	1000.0	1000.0	305000	539.7509	114.73561	667.0428	-151.61887	539.75073	114.737236	666.23285	-157.31346	-541.88403	43.13681	3575.9653339385986
62	6564.62	2146.8862	7706.275	2272.4834	7418.1377	2431.4775	8435.543	130.99251	1000.0	1000.0	310000	543.4943	117.11776	676.02747	-241.75035	543.494	117.11927	673.5387	-241.75955	-546.1298	43.878395	3664.061679124832
63	7571.0234	142.95647	7821.762	7389.905	7089.986	2029.5306	8081.616	1022.54254	1000.0	1000.0	315000	546.7605	120.36116	677.782	-208.79453	546.7601	120.36339	680.49384	-195.13899	-549.2373	46.730663	3755.981426000595
64	7699.0283	271.75198	8123.2383	7316.3813	7443.4795	1379.7789	8188.424	3340.9558	1000.0	1000.0	320000	550.86945	121.10321	690.1756	-180.6648	550.8687	121.10715	690.1389	-205.87898	-553.3607	47.540306	3843.084641933441
65	7384.147	483.88635	7832.99	6504.532	8453.128	287.21085	8799.895	7735.3955	1000.0	1000.0	325000	554.84906	121.367	688.9962	-240.02689	554.84845	121.36945	688.8997	-217.71489	-557.3563	47.399845	3938.5745508670807
66	7558.866	142.74571	7785.966	7339.203	8336.678	87.50512	8416.306	8151.536	1000.0	1000.0	330000	558.2001	123.0823	693.2166	-159.36263	558.19977	123.08473	692.9767	-175.56645	-560.4048	49.98091	4030.89870095253
67	7669.072	52.174927	7719.1714	7569.6973	7389.678	1231.2639	8012.0073	3714.2832	1000.0	1000.0	335000	562.1321	123.09892	698.6912	-248.07864	562.1313	123.09936	698.3796	-297.72833	-565.0967	51.94323	4131.754176855087
68	7647.453	175.51378	7833.105	7414.354	8185.202	92.934906	8311.232	8013.2896	1000.0	1000.0	340000	565.5805	123.713875	701.235	-209.42218	565.58044	123.71797	700.22705	-193.51158	-568.0575	51.770966	4226.5144810676575
69	7821.6025	149.93826	8078.09	7637.5005	8064.378	659.1817	8409.786	6095.706	1000.0	1000.0	345000	568.73505	124.199165	705.5866	-320.6046	568.73444	124.19954	701.8009	-321.8582	-571.3939	53.045612	4320.773459911346
70	7741.189	310.87305	8125.171	7186.583	8230.519	1112.8027	8973.989	4939.3584	1000.0	1000.0	350000	572.0951	123.48404	707.3379	-267.21667	572.09546	123.484055	706.27124	-260.89062	-574.6904	53.391773	4415.837327957153
71	7840.0576	205.37563	8138.8706	7592.0273	8539.025	119.40622	8744.172	8420.168	1000.0	1000.0	355000	575.3767	123.2179	711.4326	-237.01471	575.3764	123.215385	712.13104	-230.6477	-577.9722	54.7474	4504.9789249897
72	7847.397	120.6797	8008.9546	7686.4155	8483.454	136.1946	8655.922	8169.814	1000.0	1000.0	360000	578.3822	122.756294	714.012	-167.26424	578.3817	122.75989	715.51764	-302.73166	-580.7924	55.393826	4574.032752037048
73	7581.057	658.61206	7983.896	6269.4785	8484.903	118.38569	8696.206	8298.078	1000.0	1000.0	365000	581.38165	123.66869	717.3068	-211.51973	581.3813	123.66963	716.77167	-219.26064	-583.8487	55.697605	4627.5826070308685
74	7846.9756	193.77582	8030.8643	7545.008	8262.021	93.4232	8467.408	8124.584	1000.0	1000.0	370000	584.3718	123.60964	722.531	-273.24533	584.3713	123.61178	723.27325	-179.52515	-587.0579	60.7331	4677.577908992767
75	7982.466	307.7807	8302.521	7442.844	7628.2383	1996.7213	8665.972	2530.397	1000.0	1000.0	375000	587.325	123.26009	722.0793	-257.07178	587.325	123.26001	720.80585	-248.29088	-589.54175	57.647038	4729.799775838852
76	7766.366	473.46915	8197.785	6891.475	8338.9375	134.20093	8556.698	8191.2227	1000.0	1000.0	380000	589.98804	123.13843	726.5486	-334.66217	589.9877	123.14139	728.5157	-285.17892	-592.1827	59.658386	4782.385891914368
77	8297.945	222.12411	8617.008	8008.147	8457.748	637.28455	8854.71	6632.6387	1000.0	1000.0	385000	592.4333	123.285934	738.721	-320.11136	592.4327	123.28846	734.52216	-311.72766	-594.6601	62.756336	4836.329787015915
78	8106.396	159.73878	8351.089	7941.6973	8001.607	91.37139	8150.328	7846.2803	1000.0	1000.0	390000	595.11475	123.254105	737.1304	-279.40747	595.1144	123.25781	736.57886	-274.229	-597.6183	57.37774	4887.2043669223785
79	7631.2485	1137.8743	8412.791	5371.322	8933.333	182.79768	9267.588	8673.82	1000.0	1000.0	395000	597.1764	125.149475	739.874	-326.3393	597.17554	125.14993	743.3749	-303.0151	-599.681	60.47295	4938.271732807159
80	7864.831	277.51654	8254.453	7400.497	8934.244	217.75296	9177.907	8500.456	1000.0	1000.0	400000	599.8802	125.69259	750.8409	-391.00348	599.88043	125.69199	759.4185	-334.8772	-602.4354	63.99024	5022.039777040482
81	8161.9023	191.77446	8501.696	7970.4033	8799.659	182.82855	9023.609	8505.535	1000.0	1000.0	405000	602.8449	124.6985	748.64276	-406.85373	602.8448	124.702034	748.98236	-334.5187	-605.7437	66.15875	5122.509617090225
82	8313.611	200.84155	8535.4375	7948.0483	8727.83	245.8903	8954.71	8093.3545	1000.0	1000.0	410000	604.8459	124.848404	752.7088	-329.45197	604.8451	124.85067	751.917	-300.34985	-607.17267	66.585915	5219.997552156448
83	8270.295	169.03557	8571.9795	8051.327	8979.656	228.17603	9358.764	8616.228	1000.0	1000.0	415000	607.19073	124.51546	751.4475	-213.32939	607.19	124.51647	751.05756	-256.04858	-609.8871	61.880444	5311.211533069611
84	8308.549	350.07275	8742.094	7800.767	8265.292	336.9702	8526.165	7311.3926	1000.0	1000.0	420000	609.5821	125.20795	755.1782	-277.2333	609.5816	125.21004	758.01086	-258.64816	-612.2291	63.197575	5406.676236867905
85	7965.0664	422.31332	8337.725	7155.3804	7647.4414	2240.3818	8686.277	951.43365	1000.0	1000.0	425000	611.84973	126.63561	756.3296	-201.34639	611.84906	126.63593	759.7738	-185.14163	-614.8371	62.444645	5508.079056024551
86	8373.292	278.59222	8761.622	7897.641	7661.301	2324.4146	8725.931	708.62695	1000.0	1000.0	430000	614.43365	126.51393	761.8285	-233.74014	614.43335	126.51529	761.02936	-231.08759	-616.9172	67.66606	5604.846407175064
87	8053.6196	205.8582	8305.402	7753.9116	8520.021	997.6955	9079.759	5554.0073	1000.0	1000.0	435000	616.7723	127.19003	764.4212	-329.00873	616.7725	127.191734	764.58417	-301.99506	-619.6796	76.956436	5707.111212015152
88	8334.787	84.083824	8413.672	8231.373	7668.7593	2260.5547	8670.55	896.99634	1000.0	1000.0	440000	619.3909	127.28169	781.9576	-356.6066	619.39075	127.28332	779.86475	-413.51443	-621.8937	74.98249	5794.515141963959
89	8534.617	347.1299	8959.822	8005.4424	9290.189	193.57959	9646.593	9045.521	1000.0	1000.0	445000	621.9394	127.1207	781.7484	-344.76895	621.93835	127.12192	781.4279	-314.8018	-624.76013	70.84584	5838.343593835831
90	8570.669	144.9031	8694.846	8344.514	8873.393	189.67702	9181.402	8534.608	1000.0	1000.0	450000	624.4604	127.902466	785.92834	-405.56406	624.46027	127.90422	783.8685	-477.055	-627.2305	74.002914	5879.853043079376
91	8524.981	170.29138	8849.11	8374.006	9199.719	180.15114	9504.17	8926.824	1000.0	1000.0	455000	627.0284	128.1094	786.91034	-302.16617	627.0284	128.11195	789.4713	-313.01816	-629.7498	73.09201	5921.529922008514
92	8778.508	258.983	9026.563	8281.681	8572.744	167.26985	8883.078	8330.058	1000.0	1000.0	460000	629.5047	128.84279	791.02484	-199.79755	629.5042	128.8438	793.9739	-221.3713	-631.82367	74.045685	5962.9188141822815
93	8474.043	249.9125	8848.019	8071.677	8644.025	201.21211	9017.176	8261.122	1000.0	1000.0	465000	631.57416	128.84418	791.5795	-203.63362	631.5746	128.84087	794.59955	-198.8856	-634.4438	70.1647	6003.038930177689
94	7719.772	1323.3121	8506.641	5085.867	8507.553	2002.9417	9756.171	2683.4844	1000.0	1000.0	470000	633.63873	129.3848	792.6033	-305.09955	633.63855	129.38326	794.8484	-280.2825	-636.1005	75.05004	6047.283252954483
95	8544.097	238.19365	8864.783	8154.48	8926.528	1451.8953	9816.535	4615.3506	1000.0	1000.0	475000	635.1505	131.34235	802.04034	-308.11853	635.14923	131.34552	804.07355	-298.54965	-637.8105	80.221436	6100.318626880646
96	8718.74	397.1398	9334.142	8293.72	8441.631	2299.4578	9470.491	1557.6211	1000.0	1000.0	480000	637.567	131.32207	801.5782	-353.80634	637.567	131.31924	801.05023	-304.45587	-640.47107	84.07721	6152.629251003265
97	7499.0127	2568.4824	9167.746	2387.9902	8368.616	1894.5023	9248.607	2720.9333	1000.0	1000.0	485000	638.94476	134.18552	803.7355	-774.97687	638.9441	134.1878	805.62384	-636.7671	-641.6213	89.36203	6197.903687000275
98	8654.544	149.39836	8868.125	8437.937	7535.3096	2693.174	9538.363	767.7567	1000.0	1000.0	490000	640.5891	135.48524	800.7145	-612.3463	640.5881	135.48326	803.0157	-537.6865	-643.7635	91.95065	6248.954255104065
99	8595.541	334.30252	9041.434	8093.7217	9281.443	199.36954	9668.564	9038.958	1000.0	1000.0	495000	643.4043	134.42755	808.60535	-373.5015	643.40326	134.43568	809.3783	-502.04688	-646.5512	93.91917	6307.101770877838
100	8807.959	94.600586	8962.455	8683.92	9336.817	160.91	9642.933	9113.718	1000.0	1000.0	500000	645.2028	134.356	806.8668	-385.0228	645.20154	134.3587	806.8458	-356.87616	-647.9694	89.51746	6363.853590965271
101	8786.662	179.2255	9081.993	8537.72	9152.688	221.88818	9519.439	8795.368	1000.0	1000.0	505000	647.3848	134.85396	812.8498	-527.7438	647.38434	134.85901	809.57666	-443.0383	-650.4979	87.19501	6417.663853883743
