Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	-297.6059	52.674675	-227.45425	-365.57965	-582.7482	1.1954948	-580.9824	-584.4104	1000.0	1000.0	5000	0.7847152	2.4624248	14.963862	-8.01125	0.78469026	2.4623792	14.622713	-8.09006	-1.4164131	0.38293824	40.842297077178955
2	-248.89848	50.669315	-181.1938	-331.78284	-589.935	44.960205	-530.0222	-666.89386	1000.0	1000.0	10000	7.7319665	6.1807036	34.720055	-7.9183526	7.7316923	6.179	34.213173	-8.493945	-9.984123	1.4100682	84.6970522403717
3	-395.58322	92.071465	-227.09476	-490.19904	-453.69946	328.3299	447.07617	-781.7013	1000.0	1000.0	15000	17.419413	10.963221	55.06598	-4.5292845	17.418982	10.962887	56.227848	-5.790183	-19.524107	2.3689675	132.4687581062317
4	-114.39198	270.44794	398.97998	-371.60727	98.65726	542.04724	1362.2622	-462.49728	1000.0	1000.0	20000	17.293505	15.233538	70.629364	-8.002233	17.292683	15.233259	72.59421	-7.7962623	-18.490614	2.2230263	178.31633925437927
5	1297.0609	959.18567	2452.1648	-94.59433	778.51135	760.4359	2587.0847	-84.65833	1000.0	1000.0	25000	21.41629	23.504665	115.62986	-9.416359	21.415796	23.503819	114.75007	-9.640665	-22.915325	3.9341486	223.049467086792
6	2286.1597	839.5707	3223.736	1115.6827	1477.4117	977.0674	3231.5571	13.777858	1000.0	1000.0	30000	36.828148	38.358067	143.98024	-10.207007	36.827488	38.356842	146.1316	-10.185397	-38.618805	7.805186	266.4895911216736
7	2537.9692	825.68994	3639.7996	1482.3202	1685.5066	1631.7876	4316.0776	237.28328	1000.0	1000.0	35000	52.56558	51.96518	176.69733	-12.117554	52.56523	51.96475	178.24658	-11.113881	-54.702156	11.956161	310.36816930770874
8	2398.8767	1354.287	4086.0532	702.74536	3443.1216	1459.9075	4426.5347	224.76273	1000.0	1000.0	40000	67.714294	65.26643	209.56245	-12.279898	67.71383	65.26563	210.72368	-12.617587	-69.89224	16.451237	360.39818716049194
9	4090.0242	161.31877	4226.778	3791.119	4210.447	705.382	4667.0703	2151.3054	1000.0	1000.0	45000	90.7751	79.29412	238.83173	-13.69143	90.7749	79.29305	237.6086	-13.900584	-92.964806	20.336933	411.63687229156494
10	4484.1655	42.484875	4537.8213	4422.6494	4145.64	108.153854	4321.682	4019.0615	1000.0	1000.0	50000	115.12561	91.177574	259.67975	-13.742258	115.125175	91.17623	258.6438	-14.987883	-117.7119	20.499384	461.3909511566162
11	4491.391	166.7587	4685.561	4189.4634	4751.352	97.26368	4854.691	4516.98	1000.0	1000.0	55000	138.65001	100.32959	278.70004	-15.062074	138.64966	100.32818	277.24268	-19.848194	-141.23924	20.915668	512.2108840942383
12	4712.563	172.96536	5031.9478	4550.1646	2759.4426	1600.7145	4565.5195	279.89075	1000.0	1000.0	60000	160.90424	108.00254	310.26053	-14.063813	160.90424	108.00089	310.93753	-23.230045	-163.23065	20.480219	561.5623211860657
13	4551.581	390.92108	4987.6265	3821.1306	5211.987	143.95131	5428.166	4924.557	1000.0	1000.0	65000	181.57887	114.02921	329.00882	-13.457218	181.57898	114.026886	329.70337	-16.335516	-184.00398	24.733343	612.9686901569366
14	4717.127	225.2471	5066.09	4460.801	5182.5903	134.66653	5307.1255	4981.4937	1000.0	1000.0	70000	201.49287	118.92123	346.60226	-14.354948	201.4927	118.92042	348.46027	-14.366319	-203.99815	26.28065	665.2418532371521
15	5211.777	220.5422	5521.1553	4860.0444	5745.5884	85.24014	5918.3584	5608.188	1000.0	1000.0	75000	219.31126	123.84267	367.29883	-11.792295	219.31091	123.8425	367.1272	-13.127264	-221.7609	30.309175	716.9908311367035
16	5288.6226	171.47371	5526.542	5092.2705	5695.8438	47.65116	5770.719	5599.831	1000.0	1000.0	80000	237.16982	128.20522	388.2554	-9.955177	237.1696	128.20448	388.4229	-14.007858	-239.79692	31.563559	764.9188799858093
17	5509.639	162.72243	5660.982	5206.586	5633.245	76.87555	5750.085	5468.1807	1000.0	1000.0	85000	254.69533	132.22304	401.9072	-20.148785	254.69493	132.22252	402.31497	-13.597938	-257.24045	32.926895	816.9471900463104
18	5664.218	206.2577	5902.714	5373.9595	5753.2666	105.75534	5956.161	5541.555	1000.0	1000.0	90000	271.33936	135.97348	419.57922	-21.75798	271.33862	135.97327	418.89612	-37.58492	-273.9398	33.004036	869.1789140701294
19	5751.2803	294.2084	6194.1826	5309.3374	5703.126	1212.847	6222.112	2073.5803	1000.0	1000.0	95000	287.72357	139.52692	438.2518	-17.646263	287.72293	139.52675	439.14603	-24.289133	-290.4904	35.320396	919.300311088562
20	5991.4287	183.50558	6240.17	5755.0586	5805.567	63.81741	5897.064	5697.3765	1000.0	1000.0	100000	304.07733	142.75842	455.25854	-23.044844	304.07687	142.75858	459.49954	-22.266748	-306.8708	36.95682	969.8925521373749
21	6083.5728	223.36588	6316.29	5702.6543	6627.9326	110.961655	6799.996	6414.8574	1000.0	1000.0	105000	319.952	145.2244	472.09866	-25.446505	319.95154	145.22375	472.9101	-25.357975	-322.7185	37.912914	1022.6740930080414
22	5917.4937	389.9548	6305.9937	5263.4307	5804.613	77.96657	5914.318	5638.8677	1000.0	1000.0	110000	334.64508	147.97086	488.32547	-26.92333	334.64496	147.97034	486.6693	-40.078365	-337.33633	41.655464	1075.1290953159332
23	6035.591	286.12357	6433.0103	5570.7085	5902.0557	344.0662	6277.6973	5120.0664	1000.0	1000.0	115000	348.53082	149.94153	498.97696	-24.737457	348.53027	149.94153	497.8735	-23.21301	-351.29828	42.801346	1127.9317121505737
24	6185.1597	203.21997	6538.135	5957.0117	6584.004	147.98659	6735.4014	6210.6865	1000.0	1000.0	120000	361.9146	151.53268	511.03293	-35.29972	361.91425	151.53284	510.6422	-50.732925	-364.6226	45.42826	1181.9479532241821
25	6337.159	230.95874	6658.057	5970.7817	6769.925	59.852463	6854.5103	6657.021	1000.0	1000.0	125000	374.331	152.79965	524.9948	-31.14777	374.33023	152.79921	518.54834	-27.11544	-376.8	44.056	1245.3831541538239
26	6281.278	278.42853	6583.548	5756.251	6947.954	54.96604	7008.6016	6851.4277	1000.0	1000.0	130000	385.61176	154.8936	531.2533	-35.55336	385.61145	154.89255	530.2636	-41.251266	-388.07306	43.557037	1314.424523115158
27	6569.4873	138.24097	6741.367	6395.554	6752.8438	103.02121	6904.5845	6554.6196	1000.0	1000.0	135000	397.0516	155.51675	538.6667	-33.22592	397.05087	155.5164	539.8356	-52.572212	-399.43335	43.671246	1373.0907611846924
28	6565.796	73.19686	6651.007	6471.642	6868.259	133.65036	7059.8984	6632.3276	1000.0	1000.0	140000	407.0667	156.91232	548.2394	-32.324726	407.06625	156.9123	550.13434	-30.42918	-409.8152	42.938374	1429.9946401119232
29	6540.0117	110.00842	6719.083	6402.3257	6939.397	136.78392	7140.8647	6583.1177	1000.0	1000.0	145000	417.6993	156.5656	557.92883	-50.66059	417.69922	156.56444	559.3853	-45.373413	-420.0577	42.92292	1490.0591459274292
30	6571.297	87.951416	6716.1597	6463.5303	6850.819	144.54747	7090.645	6635.047	1000.0	1000.0	150000	427.22644	156.08101	564.5564	-41.225876	427.22568	156.08032	564.89545	-70.2957	-429.3284	44.053284	1550.4237632751465
31	6599.1367	205.94336	6878.0435	6300.943	6951.4795	729.6176	7416.804	4831.4165	1000.0	1000.0	155000	435.31488	156.72118	574.12036	-16.291126	435.31448	156.72066	574.5248	-22.495504	-437.8683	44.50177	1610.1243650913239
32	6609.3857	192.27156	6863.1704	6343.088	7060.1045	179.76228	7322.1455	6758.96	1000.0	1000.0	160000	443.55548	156.59978	579.20575	-34.14193	443.55518	156.599	580.97015	-38.359077	-446.087	46.083733	1667.3785421848297
33	6740.5444	131.2491	6942.421	6563.073	7128.4546	82.580086	7267.7866	7012.876	1000.0	1000.0	165000	451.81232	156.51846	587.3738	-55.6355	451.81195	156.51767	585.79095	-41.997078	-454.47916	44.690067	1724.0507850646973
34	6685.1396	117.988106	6855.109	6538.2	7080.5635	109.46342	7185.291	6804.0327	1000.0	1000.0	170000	458.72604	157.51155	590.8002	-45.86555	458.72592	157.51085	596.5674	-28.097618	-461.3202	44.06256	1784.2151112556458
35	6846.5327	117.95501	6962.479	6631.117	7239.939	122.29995	7447.0786	7004.1196	1000.0	1000.0	175000	466.1877	157.79353	597.3134	-16.067831	466.18777	157.79214	595.8665	-35.106487	-468.45984	45.337727	1841.9161472320557
36	6843.663	154.1299	6989.4214	6595.307	7005.3853	162.4303	7215.613	6610.412	1000.0	1000.0	180000	473.11716	157.27434	605.319	-27.59836	473.11642	157.27437	604.8604	-29.147135	-475.6226	46.063595	1899.707524061203
37	6922.513	55.266243	6987.977	6828.0312	7140.6313	145.15598	7400.581	6869.6475	1000.0	1000.0	185000	479.7307	157.0632	612.27386	-15.673415	479.73038	157.06285	609.0507	-17.678347	-482.27765	47.447163	1949.7600450515747
38	7057.2007	67.08338	7131.6543	6932.265	7215.1353	97.16869	7402.095	7053.094	1000.0	1000.0	190000	485.78363	157.28554	621.4546	-13.700868	485.78287	157.28595	616.2092	-45.110966	-488.2974	46.38533	1998.6286571025848
39	7124.323	111.14123	7228.8755	6915.4185	7098.5366	98.87282	7235.9277	6925.1436	1000.0	1000.0	195000	492.0923	156.9727	622.14703	-24.770475	492.09198	156.97192	622.8377	-24.804382	-494.7914	45.35085	2047.6851561069489
40	7013.7515	120.35616	7174.3545	6812.6475	7712.142	89.42631	7879.8647	7567.389	1000.0	1000.0	200000	498.59656	156.12767	627.12683	-30.174526	498.5958	156.12843	625.77924	-20.061275	-501.0673	44.10227	2093.2356112003326
41	7179.8623	96.34279	7329.767	7065.695	7498.9756	196.15807	7726.6733	7018.3296	1000.0	1000.0	205000	504.22046	155.65854	632.714	-15.71995	504.22034	155.65726	634.3541	-22.714281	-506.5174	44.273857	2137.716289997101
42	7262.4326	188.01627	7439.3545	6999.4507	7398.332	139.1986	7692.606	7120.1177	1000.0	1000.0	210000	510.08533	155.39725	637.904	-29.763155	510.0845	155.39767	637.34717	-25.589378	-512.7171	44.8842	2182.258285045624
43	7068.362	106.6816	7188.0093	6943.225	7559.038	89.50244	7705.5474	7423.642	1000.0	1000.0	215000	515.3355	155.32585	640.614	-39.786217	515.3352	155.32635	642.4513	-20.70479	-517.6302	43.469776	2228.827440261841
44	7198.543	160.89279	7437.8525	7013.5923	7373.6	113.59281	7547.726	7225.2104	1000.0	1000.0	220000	520.2145	155.42528	648.0383	-20.87062	520.21436	155.4247	651.9228	-9.492898	-522.75055	43.838955	2276.153903245926
45	7155.7563	192.49316	7367.97	6877.534	7505.3345	97.78783	7673.2373	7369.4805	1000.0	1000.0	225000	525.91943	154.77724	655.8853	-31.223389	525.91907	154.7762	660.26294	-30.310205	-528.2541	44.08466	2324.4125549793243
46	7233.4478	263.25754	7589.4824	6775.0864	7707.3154	51.601276	7786.2104	7625.342	1000.0	1000.0	230000	530.45386	154.61403	657.5274	-23.231249	530.45404	154.61328	656.17426	-27.066206	-532.6523	44.527943	2374.215640068054
47	7273.3813	55.73633	7306.946	7162.3643	7660.663	79.21436	7786.658	7545.141	1000.0	1000.0	235000	535.66125	153.2655	659.836	-15.498975	535.66064	153.26651	667.12555	-27.834908	-538.10895	44.00411	2427.0185012817383
48	7263.6797	84.156296	7357.334	7110.4204	7757.5103	37.63696	7824.65	7688.402	1000.0	1000.0	240000	539.8616	153.36275	662.84827	-55.835228	539.8614	153.3618	669.44354	-22.251602	-542.0208	42.48314	2479.850331068039
49	7212.725	311.29202	7536.3755	6642.176	7745.743	127.92145	7939.1274	7566.038	1000.0	1000.0	245000	544.1429	153.39357	665.9751	-44.21845	544.143	153.39384	674.4238	-23.5375	-546.3457	40.35066	2533.2021429538727
50	7419.573	128.45193	7588.0283	7271.8086	7814.618	67.91417	7943.8545	7704.4634	1000.0	1000.0	250000	548.279	153.10707	673.4792	-35.65425	548.27795	153.10739	675.576	-24.430058	-550.1894	40.257042	2580.5933351516724
51	7388.1416	170.06464	7584.1523	7095.038	7948.409	141.9151	8208.502	7657.108	1000.0	1000.0	255000	552.20734	152.33041	673.56256	-23.251856	552.2074	152.33078	677.0024	-28.122957	-554.346	41.4665	2628.0124361515045
52	7467.216	173.59697	7780.481	7295.491	7695.1533	81.86192	7794.9326	7535.978	1000.0	1000.0	260000	556.40106	152.45842	677.6663	-37.84896	556.4008	152.45741	679.134	-54.99979	-558.6996	40.617504	2675.1082961559296
53	7403.7407	152.87215	7544.4883	7133.9478	7501.815	247.57347	7785.3833	6860.451	1000.0	1000.0	265000	560.41504	151.709	681.553	-26.576927	560.415	151.70901	683.1637	-37.161224	-562.4317	41.62971	2720.7232670783997
54	7222.065	432.38583	7592.7163	6405.4385	7990.492	92.96264	8172.647	7852.5664	1000.0	1000.0	270000	564.32043	151.00247	685.5444	-21.137405	564.3205	151.00253	684.6414	-43.086506	-566.1354	41.813576	2762.8247323036194
55	7508.871	163.92087	7690.1147	7199.3364	8010.7046	104.25231	8222.712	7882.053	1000.0	1000.0	275000	567.8976	150.47557	686.8918	-24.638975	567.8971	150.47551	686.8946	-24.65736	-569.928	42.791405	2810.356947183609
56	7536.211	176.87726	7744.5454	7233.252	7772.7275	189.17532	7960.814	7285.784	1000.0	1000.0	280000	571.414	150.25552	689.1259	-30.483902	571.4144	150.2548	692.19336	-56.70574	-573.5752	41.005833	2858.138202190399
57	7478.4663	168.50174	7656.263	7184.668	7794.621	114.3569	7919.858	7538.9995	1000.0	1000.0	285000	574.76807	149.54962	696.4607	-34.373154	574.7677	149.54936	693.5523	-36.63392	-577.1042	42.057133	2905.4986691474915
58	7441.655	165.99152	7634.898	7154.124	7896.4365	156.13104	8153.8677	7707.988	1000.0	1000.0	290000	578.2939	148.32726	697.90137	-17.771362	578.29376	148.32678	697.3736	-8.399094	-580.66284	40.8921	2954.264122247696
59	7534.431	168.08844	7807.44	7307.167	7993.671	108.32176	8180.8486	7866.385	1000.0	1000.0	295000	581.1829	148.6731	698.3737	-28.818193	581.18243	148.67372	699.7535	-29.987415	-583.41327	40.37408	3001.613186120987
60	7562.035	207.01988	7783.2896	7232.2153	7713.806	144.20047	7987.0615	7464.8384	1000.0	1000.0	300000	584.2004	148.51424	701.1713	-74.111145	584.20013	148.51405	700.7719	-51.185745	-586.57263	41.513767	3048.739307165146
61	7512.6885	241.23383	7830.2554	7089.509	7963.3057	87.56403	8072.5703	7824.534	1000.0	1000.0	305000	587.0394	147.72617	702.6509	-16.508026	587.0388	147.72583	702.5237	-28.460686	-589.14905	40.818363	3098.4381580352783
62	7377.2217	504.9395	7919.0537	6432.837	8104.8345	141.70139	8312.267	7859.924	1000.0	1000.0	310000	589.99194	146.74411	704.1036	-25.466866	589.9921	146.74374	706.9959	-16.369778	-592.52905	41.466824	3149.2984549999237
63	7550.2764	236.15791	7897.4136	7265.242	7957.509	104.30839	8080.69	7760.6523	1000.0	1000.0	315000	592.21173	147.02676	707.3121	-16.436916	592.2116	147.02647	709.60187	-8.561129	-594.22345	39.692757	3198.2763011455536
64	7604.051	343.18616	7933.009	6956.696	7922.3	107.55012	8054.302	7693.6313	1000.0	1000.0	320000	595.0994	146.06174	708.2531	-44.98536	595.0993	146.06128	708.92474	-51.12528	-596.8784	40.322964	3243.9981400966644
65	7603.46	71.92497	7725.0654	7526.46	7854.9775	83.053276	7976.6904	7707.1367	1000.0	1000.0	325000	597.47516	146.477	715.8249	-32.28966	597.4753	146.4761	713.46655	-49.763927	-599.6058	41.72865	3291.4286630153656
66	7612.2666	144.90166	7752.685	7394.6895	8254.487	114.06159	8446.356	8064.663	1000.0	1000.0	330000	599.80554	146.36812	715.3652	-27.516418	599.8054	146.36844	715.76874	-29.342012	-601.99426	41.26775	3343.3245832920074
67	7813.7397	74.486534	7951.4517	7739.2407	8235.424	87.77393	8360.747	8069.9272	1000.0	1000.0	335000	601.6723	146.59541	716.5587	-65.05073	601.6724	146.59393	719.84296	-57.852833	-603.5265	41.132977	3396.230212211609
68	7815.3228	169.64017	8076.0923	7545.8525	8057.954	94.625465	8230.025	7919.9204	1000.0	1000.0	340000	604.06854	146.48544	718.0662	-49.253998	604.0686	146.48538	719.9559	-59.75954	-606.3292	40.2146	3446.0932672023773
69	7605.3867	207.52226	7841.2983	7293.1235	8112.319	86.68377	8273.396	7998.616	1000.0	1000.0	345000	606.17377	145.95232	721.1149	-88.17383	606.1738	145.95079	723.92365	-95.2321	-608.32874	39.787235	3494.340758085251
70	7617.143	290.26047	7866.832	7092.5386	8231.839	123.82426	8417.273	7967.0103	1000.0	1000.0	350000	608.7504	144.23305	721.94403	-21.965778	608.75037	144.23256	724.1593	-18.303263	-610.74066	41.046104	3542.9814410209656
71	7750.0093	125.271225	7962.4224	7578.7314	8011.7993	177.22868	8358.46	7720.1196	1000.0	1000.0	355000	610.46655	144.55647	722.14166	-29.121508	610.4663	144.5557	723.2201	-26.775017	-612.4232	42.142857	3590.424734354019
