Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
31	5343.7954	1453.3882	6299.2554	2469.883	4683.654	2024.8083	6493.6997	1296.514	1000.0	1000.0	155000	375.65753	165.82167	615.017	-26.90975	-377.98886	32.55058	1876.1582732200623
32	4953.0117	1828.3525	6667.11	1449.0903	5202.112	1743.4377	7095.17	2659.2024	1000.0	1000.0	160000	388.02493	170.58212	629.02313	-48.32695	-390.4461	36.383633	1935.3091731071472
33	5997.5107	271.9919	6349.0493	5650.781	5681.6104	1792.725	6892.519	795.80475	1000.0	1000.0	165000	402.163	173.30316	650.90204	-29.62425	-404.86346	38.202446	1997.1855261325836
34	5887.621	1209.667	6755.216	3512.9915	6205.1924	306.39554	6638.276	5537.9233	1000.0	1000.0	170000	415.61914	175.62949	665.056	-40.16274	-417.96863	41.66682	2055.244739294052
35	5662.249	511.52847	6653.6514	5231.4194	4635.624	2454.4324	7419.4873	1043.9496	1000.0	1000.0	175000	428.81662	177.09923	676.61053	-44.329662	-431.7533	43.259335	2117.778357028961
36	6310.0205	318.99115	6674.384	5796.684	5373.7744	2009.6526	7364.724	527.8627	1000.0	1000.0	180000	442.17407	177.44739	688.299	-46.731907	-444.95514	44.50228	2176.1919441223145
37	5341.148	1453.9694	6760.16	2556.9863	6055.132	1463.2185	7233.7144	2978.4985	1000.0	1000.0	185000	452.7958	179.8154	698.27045	-45.65206	-456.2545	48.01247	2234.9530079364777
38	5802.6597	1587.648	7430.5835	3036.549	6340.321	1257.1879	7463.1636	2880.112	1000.0	1000.0	190000	464.66858	180.60646	711.0848	-59.51192	-467.41214	50.519882	2297.9555010795593
39	6269.087	1010.77246	7123.431	4294.369	7058.835	172.83334	7271.781	6765.793	1000.0	1000.0	195000	475.86234	180.44899	717.2011	-44.737034	-478.5814	49.105656	2356.493355035782
40	6980.697	280.15277	7216.777	6430.002	6494.049	1421.3375	7364.5674	2323.6133	1000.0	1000.0	200000	488.05856	179.9926	730.41486	-32.38136	-490.7572	47.958576	2421.883380174637
41	5729.512	1640.395	7122.9185	2853.3533	6476.351	1140.8625	7201.0464	3236.188	1000.0	1000.0	205000	498.91385	181.23381	740.4404	-30.913853	-501.8288	48.447437	2480.6328542232513
42	5852.7344	2688.9597	7506.9863	500.54285	6274.635	1883.1309	7592.092	1036.709	1000.0	1000.0	210000	506.37015	184.20163	770.04584	-27.663818	-509.0614	49.727184	2541.3333971500397
43	7203.242	607.93207	8163.2544	6291.527	7080.6494	2076.548	8147.4434	887.21844	1000.0	1000.0	215000	515.7358	186.00255	783.25635	-38.374035	-518.376	50.12336	2602.8803820610046
44	7460.595	121.081665	7584.2437	7236.786	7498.526	353.53854	7801.7266	6527.7295	1000.0	1000.0	220000	525.95526	187.88467	794.87946	-41.289806	-528.0957	50.761406	2664.2765531539917
45	7467.3135	156.32677	7610.563	7174.5693	7587.6367	612.9779	8381.6	6080.4565	1000.0	1000.0	225000	536.2514	189.69759	801.33344	-57.378098	-539.2855	51.44309	2723.82967209816
46	6326.132	1861.7668	7446.7954	2617.3523	7528.3164	1150.1523	8238.951	4189.1797	1000.0	1000.0	230000	544.64044	192.7384	814.8301	-62.391483	-547.0922	52.87086	2782.3739240169525
47	7681.169	194.20844	7911.896	7429.2266	6553.456	2603.3767	8129.7627	755.9381	1000.0	1000.0	235000	554.32965	195.02031	830.5803	-65.82626	-557.1249	50.976295	2846.1094591617584
48	7159.3896	990.5795	8043.781	5547.196	7283.447	2221.2332	8290.542	627.65295	1000.0	1000.0	240000	564.0416	197.12376	834.8758	-66.50987	-566.588	52.7348	2903.6640751361847
49	4856.1943	2559.415	7898.411	2104.2053	7763.753	1107.2468	8698.42	4578.2925	1000.0	1000.0	245000	570.0681	201.06128	843.3651	-72.30775	-572.55945	55.3018	2961.024472951889
50	7835.324	401.87408	8215.287	7075.445	7024.518	1503.3251	8381.8	3852.9932	1000.0	1000.0	250000	577.7304	204.46452	851.4364	-79.99332	-580.6667	57.112488	3018.080574989319
51	7598.448	561.26843	8011.439	6485.325	6932.665	2395.471	8472.04	654.4136	1000.0	1000.0	255000	587.4548	205.64864	856.93774	-90.82325	-590.5037	56.3501	3078.210035085678
52	7769.253	541.06665	8468.168	6891.141	7841.757	2268.951	8997.808	1074.0455	1000.0	1000.0	260000	595.4169	207.68864	868.12915	-93.64892	-599.0289	56.80964	3137.912234067917
53	6960.3774	2179.937	8948.094	2797.1418	7895.874	2150.2422	9063.193	1613.53	1000.0	1000.0	265000	602.15155	210.80759	879.4194	-96.847534	-605.2762	58.20514	3196.797481060028
54	7805.677	632.8822	8487.533	6790.0195	7657.513	1770.3004	8633.747	2387.6313	1000.0	1000.0	270000	610.0001	213.09288	885.7539	-98.75143	-613.0158	59.975475	3252.2547101974487
55	6186.458	3073.2039	8231.163	75.54717	8152.492	421.0373	8798.589	7167.1826	1000.0	1000.0	275000	617.05695	215.3995	897.51086	-101.06024	-619.4747	60.852444	3306.10671710968
56	6668.056	2538.3643	8318.362	1624.3114	7820.6377	1745.6375	8818.432	2628.5867	1000.0	1000.0	280000	622.81635	218.2234	903.64484	-104.32591	-625.8384	62.5481	3359.4376652240753
57	6668.721	3404.886	8833.967	-101.71822	8141.3374	861.89996	9173.43	6054.19	1000.0	1000.0	285000	627.6142	220.96976	907.2999	-107.14833	-629.7185	62.44447	3418.617665052414
58	7037.5415	1952.4697	8510.009	3187.9294	8174.7227	2415.6045	9169.201	939.55225	1000.0	1000.0	290000	632.91406	224.2121	913.9291	-108.920074	-635.8207	64.080826	3472.631803035736
59	8504.956	242.78435	8764.516	8054.112	8603.811	242.25447	9105.185	8161.724	1000.0	1000.0	295000	639.0972	226.91986	917.1114	-110.55222	-641.7388	64.55308	3527.283710002899
